public_date,AERO,AGRIC,AUTOS,BANKS,BEER,BLDMT,BOOKS,BOXES,BUSSV,CHEMS,CHIPS,CLTHS,CNSTR,COAL,DRUGS,ELCEQ,FABPR,FIN,FOOD,FUN,GOLD,GUNS,HARDW,HLTH,HSHLD,INSUR,LABEQ,MACH,MEALS,MEDEQ,MINES,OIL,OTHER,PAPER,PERSV,RLEST,RTAIL,RUBBR,SHIPS,SMOKE,SODA,SOFTW,STEEL,TELCM,TOYS,TRANS,TXTLS,UTIL,WHLSL
1996-12-31,0.027062,0.054098,0.033377,0.076342,0.127206,0.030681,-0.007016,0.036211,0.015878,0.045047,0.144347,0.060934,0.081695,0.059541,0.109522,0.019836,0.041643,0.076173,0.023264,0.035949,-0.062336,0.003578,0.084390,0.027589,0.059737,0.043796,0.033120,0.063237,0.025989,0.020694,-0.010234,0.048498,0.145530,0.013906,0.024416,0.023159,0.012980,0.013869,-0.041093,0.047966,0.100643,0.067989,0.041039,0.027211,0.032448,0.020862,0.056739,0.009121,-0.000359
1997-01-31,-0.008847,0.007885,-0.002614,0.043409,-0.013786,-0.011672,0.032544,-0.023117,-0.023507,0.016610,-0.096872,0.043570,-0.065695,0.009041,0.008999,-0.024421,-0.035468,0.044672,0.026311,0.008678,0.217184,-0.039074,-0.064156,0.017658,0.021013,0.030000,-0.013447,-0.008937,-0.032049,-0.009765,0.108076,-0.061706,-0.064267,0.053496,-0.021699,0.013835,0.051655,-0.013946,-0.042874,0.131989,0.055065,-0.069100,0.003515,0.025422,-0.056469,-0.014213,0.023680,-0.006316,-0.011621
1997-02-28,-0.016165,-0.058845,-0.044445,-0.073554,-0.031056,-0.058616,-0.026727,-0.026612,-0.044122,-0.028585,-0.017767,-0.039464,-0.088581,-0.081356,-0.065505,-0.018844,-0.020555,-0.097584,-0.006393,-0.011784,-0.154875,-0.049431,-0.089151,-0.112684,-0.044104,-0.042836,-0.068492,-0.027225,0.014593,-0.075636,-0.058735,0.049690,-0.046305,-0.057365,-0.027087,-0.059463,-0.003982,-0.017766,-0.056096,-0.143086,-0.080822,-0.069829,-0.029872,-0.061639,-0.056337,-0.001480,-0.028883,-0.027315,-0.074283
1997-03-31,0.013288,0.059851,0.048611,0.062158,0.064203,0.089436,-0.022350,0.044369,0.022106,0.022535,0.051252,-0.020077,0.017734,0.020917,0.075712,0.003418,0.007080,0.076477,0.037323,0.000748,-0.107105,0.057586,0.048756,0.023041,0.091048,0.055365,0.076131,0.051498,0.059749,0.000408,-0.018125,0.000314,-0.004176,0.034247,0.046283,-0.028685,0.007037,0.011407,0.052958,0.029796,0.132678,0.141446,0.005434,0.034316,0.051058,0.059069,-0.066477,-0.013632,0.002357
1997-04-30,0.069268,0.050168,0.059120,0.042297,0.028279,0.064646,0.060067,0.095195,0.108101,0.045405,0.075503,0.055811,0.043813,0.007793,0.064889,0.121092,0.097252,0.080186,0.023299,0.078184,0.097956,0.061467,0.134052,0.092241,0.091682,0.076163,0.087083,0.117373,0.013783,0.090905,0.051899,0.074932,0.096246,0.076355,0.080843,0.015522,0.059295,0.069561,0.107200,0.116292,0.075153,0.095880,0.084270,0.063356,0.090757,0.060140,0.039008,0.036182,0.092215
1997-05-31,0.034582,0.080478,0.016836,0.058442,0.029339,0.058184,0.075286,-0.021539,0.059731,0.067959,-0.002993,0.048155,0.060730,0.092254,0.088875,0.009921,0.087969,0.070115,0.066093,0.024141,-0.029402,0.100678,0.000376,0.074504,0.040388,0.054229,0.023716,0.054596,0.010781,0.067851,0.054862,0.014419,0.026356,0.036915,0.052946,0.078850,0.066260,0.037028,0.078837,0.014191,-0.000796,0.030956,0.040563,0.036166,0.080437,0.021263,0.011579,0.030301,0.023554
1997-06-30,0.093015,-0.022231,0.086514,0.117200,0.017193,0.078949,-0.007315,0.034873,0.034867,0.066094,0.187890,0.042794,0.134806,0.130310,0.026270,0.092856,0.009610,0.135349,0.047423,0.070378,0.040552,0.038510,0.201054,-0.040814,0.072569,0.082355,0.063183,0.089053,0.071182,0.063285,0.007554,0.076389,0.042881,0.051677,0.018298,0.064952,0.090759,0.000450,0.118583,0.020000,0.033549,0.126809,0.071123,0.022132,0.029793,0.081597,-0.003561,0.028006,0.056846
1997-07-31,-0.066044,0.079698,0.008588,-0.053430,-0.038020,-0.080526,0.004868,0.028396,-0.017327,-0.035186,-0.001552,-0.055403,-0.014828,0.006571,-0.075737,0.003915,0.017205,-0.049765,-0.047549,-0.005182,0.024202,-0.012991,-0.014442,-0.022099,-0.097835,-0.062274,0.017118,0.011212,-0.049311,-0.003138,-0.012865,0.004591,-0.015580,-0.030777,-0.027426,0.007370,-0.030419,0.007967,-0.010654,-0.030660,-0.164332,-0.033054,-0.008516,-0.029054,-0.038456,-0.042211,0.008770,-0.012419,0.016865
1997-08-31,0.016570,0.066077,0.057189,0.078255,0.097816,0.043892,0.073336,-0.034217,0.043764,0.011015,0.019178,0.062594,0.033409,0.093642,0.072471,0.032573,0.027225,0.161100,0.071324,0.067464,0.083372,0.030988,0.057220,0.027702,0.053716,0.064873,0.040854,0.012986,0.058465,0.034765,0.017770,0.062439,0.079048,0.035566,0.098227,0.128302,0.055691,0.034478,0.163461,-0.033093,0.061742,0.027101,0.008040,0.092872,0.014224,0.084154,0.067081,0.045100,0.039210
1997-09-30,-0.107869,-0.016551,-0.041230,-0.007218,-0.039269,-0.025621,-0.027910,-0.028066,-0.052762,-0.062164,-0.141792,-0.073795,-0.101440,-0.086296,0.014567,-0.045316,-0.037264,-0.061279,-0.013862,0.002923,-0.208080,-0.102364,-0.092970,-0.030067,-0.027223,-0.039227,-0.119747,-0.086745,-0.056664,-0.058943,-0.079415,-0.018198,-0.149941,-0.064853,-0.026332,-0.013536,-0.015099,-0.045041,-0.032287,-0.045098,-0.063654,-0.028447,-0.070125,0.024391,0.070875,-0.014594,-0.039104,0.008565,-0.018133
1997-10-31,0.056844,0.068899,-0.023584,0.040424,0.027282,0.031634,0.048846,0.035934,0.017274,0.033504,-0.008053,0.006790,0.006631,-0.011779,0.030108,-0.004786,-0.069697,0.054155,0.074328,-0.010770,-0.179736,0.028651,-0.000335,0.010813,0.070921,0.015459,-0.000242,-0.011455,0.032472,0.029342,-0.029082,-0.038241,-0.005775,0.033944,0.037454,-0.044705,0.060860,0.016502,-0.011558,0.092044,0.102882,0.041858,-0.044995,0.108379,0.005055,-0.007095,-0.019674,0.072789,0.023498
1997-11-30,-0.033616,0.014063,0.057078,0.062007,0.000568,0.033134,0.040767,0.032039,0.056046,0.010828,-0.070167,-0.086900,0.017136,0.022954,0.036394,-0.041015,0.010099,0.044953,0.025586,0.030253,-0.017994,0.011149,-0.041094,0.017892,0.047006,0.051675,0.025578,-0.002956,-0.006927,0.021334,-0.081625,-0.016719,0.110108,-0.070658,0.075091,-0.029104,-0.009432,0.052202,0.044779,0.057457,0.072579,-0.040551,-0.013804,0.045624,-0.057719,0.020711,0.016941,0.080473,-0.004548
1997-12-31,0.016694,-0.062689,0.006026,-0.037632,0.000740,-0.005189,-0.021806,-0.017619,-0.009458,-0.045158,0.064314,-0.015685,0.030349,-0.079873,0.076993,0.004446,-0.038042,-0.051887,-0.028303,0.040375,-0.006995,0.053677,0.075565,-0.080464,-0.007534,-0.004961,0.007885,-0.029302,-0.014821,0.023142,-0.018244,-0.063815,-0.085228,0.037260,0.003829,0.018943,0.010681,-0.008524,-0.020303,-0.082035,-0.034650,0.043324,0.019182,0.048864,0.054512,-0.005364,-0.001064,-0.043140,0.001406
1998-01-31,0.115610,0.157402,0.127164,0.087697,0.025284,0.090048,0.057253,0.065676,0.083991,0.080764,0.086366,0.115978,0.114759,0.089132,0.048787,0.090891,0.085147,0.130506,0.031016,0.044433,0.014534,0.119424,0.105750,0.110961,0.097048,0.081762,0.096380,0.105557,0.102287,0.079472,0.030475,0.069142,0.051232,0.046652,0.025331,0.005018,0.112580,0.080772,0.068898,0.046646,0.058474,0.115497,0.058166,0.030154,0.063920,0.041623,0.084057,0.026606,0.074880
1998-02-28,-0.010696,-0.007347,0.063038,0.058473,0.103274,0.086729,0.025391,0.039083,0.066831,0.061713,-0.045145,0.032818,0.052973,0.067478,0.034770,0.028859,0.050094,0.068029,0.039553,0.050782,0.069230,-0.011981,-0.022557,0.058519,0.023251,0.037976,-0.006253,0.038412,0.069541,0.026839,0.133991,0.045766,0.115937,0.018413,0.079735,0.065375,0.071759,0.036140,0.012076,-0.035832,0.128396,0.081657,0.037347,0.088861,-0.039257,0.070937,0.062716,0.067639,0.025920
1998-03-31,0.015286,0.047533,0.018419,0.018609,-0.051290,-0.011289,-0.002583,-0.012884,0.001472,0.026949,0.028253,-0.012886,-0.042100,0.043123,0.021979,-0.000773,0.000212,0.044749,-0.047798,0.044031,0.057657,-0.010730,0.102629,0.018248,0.000526,0.015529,-0.003797,0.010157,0.001001,-0.002094,0.018418,0.039980,0.074120,0.039531,-0.026267,-0.006400,-0.001924,-0.003605,-0.009650,-0.111436,-0.016530,0.038736,0.029296,-0.014424,-0.017206,-0.030155,0.044478,-0.025247,0.019328
1998-04-30,-0.046842,0.049331,0.095249,-0.026334,0.022971,-0.023665,-0.005701,0.021893,-0.039241,0.005873,-0.098426,-0.010530,-0.027060,-0.072158,-0.019097,-0.044884,-0.083654,-0.019641,0.008664,-0.023114,-0.198077,0.003061,-0.060842,-0.062096,0.001690,-0.023985,-0.069369,-0.054855,-0.003653,-0.024323,-0.051278,-0.047447,-0.044000,-0.055747,-0.034894,-0.063985,0.035881,-0.007330,-0.019857,0.004332,0.030899,-0.058114,-0.085556,-0.024310,-0.023188,-0.047054,-0.027196,-0.010576,-0.041899
1998-05-31,-0.040268,0.056820,0.014402,0.023302,0.017887,-0.019914,0.048878,-0.061379,0.070069,-0.038689,0.030550,-0.019102,0.058343,-0.035805,0.066549,-0.112965,-0.091430,0.074209,-0.004566,0.053870,-0.053715,-0.062423,0.072710,-0.038733,0.050059,0.039865,-0.034654,-0.053810,0.009525,0.057490,-0.069903,-0.018365,0.044072,-0.065126,0.037436,-0.010537,0.061617,-0.021190,-0.054885,0.061923,0.088891,0.141416,-0.056977,0.027658,0.050658,0.013960,-0.064293,0.028722,0.014532
1998-06-30,-0.048770,-0.138754,-0.000121,0.006849,-0.016506,-0.068796,-0.067221,-0.063068,-0.055117,-0.103692,0.026559,-0.129589,-0.071755,-0.123297,0.003233,-0.084751,-0.080485,-0.019364,-0.069264,-0.007577,-0.156685,-0.068329,0.041018,-0.059578,-0.066127,-0.041159,-0.079088,-0.088722,-0.058689,0.000625,0.019925,-0.072286,0.005916,-0.066845,-0.071635,-0.115904,-0.023885,-0.081300,-0.031229,0.106148,-0.065033,-0.007895,-0.074666,0.038397,-0.096405,-0.059200,-0.087195,-0.053285,-0.026387
1998-07-31,-0.183107,-0.015778,-0.198482,-0.237567,-0.212234,-0.189443,-0.113195,-0.205753,-0.168288,-0.131417,-0.197142,-0.219717,-0.162328,-0.082246,-0.106888,-0.157223,-0.218003,-0.280314,-0.077988,-0.178572,-0.245203,-0.120009,-0.132334,-0.230257,-0.106647,-0.163668,-0.152626,-0.189667,-0.158800,-0.165456,-0.150506,-0.104750,-0.219013,-0.137891,-0.194047,-0.165170,-0.130100,-0.196976,-0.196622,-0.050894,-0.196123,-0.183529,-0.203830,-0.137947,-0.159437,-0.167428,-0.174238,0.019056,-0.169404
1998-08-31,0.084966,-0.078936,0.013372,0.045136,0.085812,-0.017508,-0.022761,-0.124944,0.083246,0.002486,0.118730,0.017114,0.027650,-0.098528,0.132251,0.026735,0.043375,-0.123001,0.056771,0.069338,0.660062,0.142498,0.155947,-0.049834,-0.059130,0.035020,0.048950,0.008833,0.025648,0.073555,0.042349,0.133748,0.117539,0.066498,0.047591,-0.103249,-0.006195,-0.005121,0.153342,0.124600,-0.101595,0.147578,0.073595,0.093799,-0.071355,0.012842,-0.091152,0.082348,0.113417
1998-09-30,0.145615,-0.032846,0.109285,0.100414,0.130325,0.127023,0.052877,0.166351,0.051048,0.077283,0.124729,0.054564,0.018735,0.077761,0.025905,0.107168,0.055811,0.221257,0.080213,0.059806,-0.085723,0.102357,0.058469,0.043107,0.230483,0.069539,0.138809,0.145456,0.098237,0.069457,0.091125,0.013363,-0.016825,0.078026,0.045105,-0.004983,0.124508,0.152309,0.061329,0.107327,0.190047,0.030451,0.073261,0.078420,0.185679,0.083446,0.024309,-0.017936,0.041462
1998-10-31,0.062347,0.072695,0.054889,0.059446,0.092128,0.034317,0.050717,0.056615,0.042040,0.033538,0.143088,0.046263,0.059697,0.021943,0.063842,0.082779,-0.016907,0.136505,0.039740,0.115123,-0.075110,-0.039335,0.078290,0.072483,0.003318,0.054755,0.014122,0.036167,0.036716,0.054590,0.044673,-0.001632,-0.032759,0.059865,0.128772,0.070042,0.108212,0.032369,-0.005068,0.090639,0.040099,0.127269,-0.008808,0.058925,-0.003672,0.031837,0.094818,0.014449,0.034672
1998-11-30,-0.068201,-0.084462,0.031557,0.034106,0.059967,0.030539,0.050970,-0.029734,0.076509,-0.057530,0.108056,-0.000772,0.073050,0.000911,0.045592,0.012588,-0.045749,0.028086,-0.021051,0.121231,-0.055415,-0.139201,0.165580,0.008814,0.055095,0.017428,0.011873,0.008364,0.074574,0.099481,0.025359,-0.017165,0.068675,-0.005962,0.065724,0.048221,0.105401,0.010318,0.047458,-0.032622,-0.042368,0.151446,-0.017739,0.157013,-0.181411,0.039688,0.055862,0.028387,0.073884
1998-12-31,0.048518,0.033189,0.086686,0.002725,0.000346,0.113063,-0.028764,-0.026782,0.033397,-0.055438,0.130541,0.056506,-0.013109,-0.111232,0.010659,-0.005439,-0.000972,0.157009,-0.042330,0.005820,-0.003122,-0.140551,0.193533,-0.173666,-0.025586,-0.019963,0.037127,0.061697,0.004974,0.001612,-0.032559,-0.060927,-0.022689,-0.033292,-0.068004,-0.038821,0.034312,0.011014,-0.102977,-0.122379,-0.026871,0.137819,0.003342,0.095243,0.009492,0.011238,-0.082639,-0.061192,-0.013983
1999-01-31,0.026986,-0.117930,-0.053510,-0.002713,-0.004528,-0.071434,-0.029492,-0.107216,-0.062142,0.019444,-0.107891,0.025603,-0.127889,-0.107313,0.011289,-0.054631,-0.157608,0.001649,-0.033432,0.031112,-0.011198,0.011329,-0.149742,-0.115716,-0.000030,0.024535,-0.054344,-0.037334,0.075236,-0.059262,-0.015513,-0.034766,-0.004597,-0.007472,-0.105759,-0.063350,-0.009883,-0.062937,-0.033559,-0.160225,-0.030147,-0.107649,-0.052148,-0.019103,0.051057,-0.010284,-0.082762,-0.035712,-0.066446
1999-02-28,0.013003,0.281900,-0.006580,0.022461,0.026617,0.051021,-0.032719,0.014061,0.017436,0.036672,0.037708,0.020937,-0.056271,-0.027941,0.020155,-0.046069,-0.017700,0.118925,-0.052759,0.081924,-0.042640,0.001657,0.054832,-0.016141,0.069459,0.030760,-0.012295,0.018178,0.048722,0.076750,0.026439,0.156605,-0.049180,0.006193,-0.009009,-0.070190,0.037010,-0.049978,0.011251,-0.089723,-0.036259,0.078312,-0.038499,0.029248,0.019714,0.028094,-0.081310,-0.015244,-0.030131
1999-03-31,0.183227,0.020190,0.095851,0.083833,-0.031296,-0.003370,0.107266,0.122633,0.023829,0.249773,0.080294,0.098830,0.128115,0.004319,-0.068948,0.172305,0.313755,0.093461,0.002469,0.026681,0.240482,0.115964,0.011955,0.204509,0.020688,0.013782,0.135389,0.158828,-0.014419,0.013501,0.183668,0.158179,0.223745,0.237096,0.063418,0.082896,-0.005437,0.180353,0.071185,0.000050,0.109425,0.007374,0.232005,0.046789,0.138069,0.118103,0.061675,0.073928,-0.019258
1999-04-30,-0.043018,-0.020237,-0.049123,-0.064937,-0.023424,-0.018853,0.015007,0.003462,-0.023512,-0.057895,-0.007931,-0.008523,0.013452,0.096110,-0.024894,0.046695,0.094569,-0.027063,0.039998,-0.019023,-0.215595,-0.039033,-0.017954,0.011123,-0.020919,0.013668,0.012295,-0.025850,-0.059985,-0.014616,-0.041838,-0.023289,-0.020929,-0.042921,-0.023483,0.088625,-0.039065,-0.004273,0.029420,0.099284,0.010026,0.012417,-0.058607,-0.005994,-0.045123,-0.050292,0.010740,0.067999,0.021449
1999-05-31,0.073377,0.027919,-0.014592,0.049873,0.039781,-0.063355,0.035054,0.036528,0.059080,0.034451,0.149831,0.009859,0.053469,-0.026573,0.043789,0.066423,0.071661,0.014937,0.016671,0.051581,0.071143,-0.058970,0.097622,-0.048699,0.002735,0.007831,0.113855,0.097934,0.039785,0.062285,0.080637,0.000122,0.055563,0.013240,0.031637,0.022190,0.092254,0.020732,0.090537,0.049179,-0.097823,0.125067,0.060118,0.036408,-0.018399,0.012241,0.023090,-0.046322,0.053625
1999-06-30,-0.016583,-0.026001,-0.080566,-0.055685,0.036084,-0.002995,-0.024909,-0.075759,-0.046351,-0.001278,0.056747,-0.101803,-0.057925,-0.002388,-0.046575,-0.004073,-0.030943,-0.121691,-0.028774,-0.013342,-0.065183,-0.048024,0.012304,-0.082796,-0.007787,-0.024131,0.003069,-0.021418,-0.048610,-0.017802,-0.092535,0.024432,-0.254700,0.013776,-0.044613,-0.111334,-0.063750,-0.031787,-0.025313,-0.066457,-0.021800,-0.048191,-0.005225,-0.032580,-0.070580,-0.029633,-0.036829,-0.006907,-0.006810
1999-07-31,0.001069,-0.018948,0.042034,-0.049250,-0.074619,-0.020926,-0.051861,-0.077605,-0.037117,-0.071301,0.107125,-0.101478,-0.078653,-0.005630,0.046450,-0.018848,-0.090738,-0.050261,-0.014126,-0.128417,0.073281,0.028603,0.078338,-0.045200,0.026949,-0.050748,-0.014357,-0.015009,-0.038991,-0.006368,-0.027022,0.014236,-0.119179,-0.036027,-0.114735,-0.046696,-0.060036,-0.068818,-0.076949,0.005857,-0.014731,0.028809,-0.033247,-0.072764,-0.076875,-0.085092,-0.084609,0.007444,-0.065675
1999-08-31,-0.066647,-0.032225,-0.060536,-0.035010,-0.089704,-0.118249,0.006116,-0.097944,0.006262,-0.048636,-0.043409,0.023365,-0.015252,-0.021658,-0.070145,-0.064434,0.000643,-0.050860,-0.036661,0.019813,0.214590,-0.116939,-0.015930,-0.088877,-0.103424,-0.102892,0.015112,-0.004908,0.021359,-0.088220,-0.041577,-0.040071,-0.074316,-0.025454,-0.036558,0.003467,0.022498,-0.064256,-0.074353,-0.071568,-0.190525,0.020069,-0.040690,0.041702,-0.073335,-0.062080,-0.167572,-0.042791,-0.046769
1999-09-30,0.010691,-0.019337,0.034089,0.146523,0.086326,0.015010,0.030796,0.017161,0.030147,0.013061,0.041203,-0.006624,-0.066830,-0.177105,0.128084,-0.057929,-0.137383,0.138320,0.092455,0.098546,-0.118618,-0.320590,0.001896,0.037613,0.138828,0.132250,-0.015788,0.021368,-0.031118,-0.050468,0.019539,-0.023771,-0.007687,0.054448,-0.037010,-0.049152,0.061218,-0.013610,-0.073549,-0.252121,0.211689,-0.003248,-0.020154,0.100644,-0.143621,0.078901,0.026224,0.022590,-0.063735
1999-10-31,-0.051912,-0.085194,-0.032290,-0.057609,0.005179,0.026701,-0.037802,-0.037845,0.048330,-0.018109,0.096948,-0.069925,0.027899,-0.068704,0.010262,0.029686,-0.067856,0.064327,-0.066131,-0.068505,0.024320,-0.010888,0.185046,0.113218,0.014280,-0.021016,0.056908,0.003094,0.038683,0.070909,-0.006543,0.033279,-0.031836,-0.000416,-0.024089,-0.007434,0.039664,-0.044628,-0.007854,0.036357,0.118122,0.109630,0.001313,0.050265,0.086155,-0.040582,0.030872,-0.072249,0.046014
1999-11-30,0.110728,-0.078033,0.030802,-0.053361,-0.011933,0.051124,0.111073,0.059597,0.164289,0.098215,0.178010,0.017696,0.039579,0.094668,-0.064267,-0.003520,-0.012153,0.112884,-0.056571,0.122826,-0.010877,0.098307,0.189932,0.065717,0.040851,0.023438,0.171473,0.122972,-0.074735,-0.017891,0.116001,-0.000797,0.132722,0.073456,0.163902,0.018250,0.091754,0.060497,-0.006696,-0.100632,-0.127364,0.253882,0.126055,0.029729,-0.041619,0.008857,0.029581,-0.023818,0.053707
1999-12-31,-0.091569,-0.045434,-0.011075,-0.026993,-0.040617,-0.117219,-0.037912,-0.139562,-0.090059,-0.103309,0.048578,-0.117422,-0.072388,-0.172989,0.079685,0.050909,-0.001280,-0.041680,-0.116013,0.037831,-0.162224,-0.126659,-0.024010,0.006846,-0.069053,-0.071448,0.078618,-0.020354,-0.058470,0.090093,-0.020512,-0.003518,0.011897,-0.091516,-0.136690,-0.027004,-0.145799,-0.051581,-0.167543,-0.090612,0.000182,-0.116555,-0.089595,-0.043576,-0.129371,-0.096974,-0.071152,0.054032,0.089313
2000-01-31,-0.075915,0.052198,-0.082216,-0.113481,-0.068564,-0.073675,-0.072434,-0.160463,0.014240,-0.093353,0.266918,-0.101297,0.017696,-0.049182,-0.016673,0.067560,0.013342,0.111610,-0.079667,0.047417,0.064765,-0.055068,0.206264,-0.171260,-0.118131,-0.133958,0.190225,0.080021,-0.103373,0.081800,-0.089133,-0.057439,-0.004111,-0.123384,-0.100400,-0.038856,-0.042776,0.008167,-0.131097,-0.041948,-0.145444,0.089368,-0.016297,-0.042769,0.020737,-0.044322,-0.019440,-0.068322,0.022693
2000-02-29,0.088607,0.100522,0.107484,0.150889,0.051825,0.104574,0.142999,0.146777,-0.005749,0.090516,0.063414,0.207595,0.157433,-0.073985,-0.007336,0.040918,0.041068,0.118197,0.098890,0.138995,-0.027269,0.127742,0.058950,0.198566,-0.162250,0.227623,0.007664,0.057839,0.173952,0.014702,0.089036,0.126092,-0.043379,0.085755,0.120799,-0.009341,0.151738,-0.072595,0.220425,0.054662,-0.032066,0.031843,0.042161,0.085756,0.053887,0.124169,0.029661,0.060013,0.064411
2000-03-31,0.016218,-0.063187,0.115346,-0.026429,0.071756,-0.000696,-0.091932,-0.093035,-0.040185,-0.033837,-0.057663,0.043479,0.022062,0.062422,0.043483,-0.066357,-0.030208,-0.101563,-0.036567,-0.061733,0.012464,0.186936,-0.059614,0.082149,0.048301,-0.008044,0.012464,0.059136,0.005885,-0.001715,-0.069643,-0.011981,0.097250,-0.010198,-0.049204,-0.021387,-0.059152,0.004214,0.009095,0.031605,0.002370,-0.168627,-0.009234,-0.073309,0.013492,0.016616,0.051569,0.073547,-0.044433
2000-04-30,-0.023354,-0.003880,-0.160155,0.078160,0.104357,-0.078779,0.002869,-0.024675,-0.029481,-0.010575,-0.090799,-0.087172,-0.047752,0.046421,0.043956,-0.032560,-0.112318,-0.077296,0.177571,-0.091479,0.014662,-0.008122,-0.147387,-0.075476,0.025373,0.077662,-0.089417,-0.113918,-0.032728,-0.010582,0.008156,0.102180,0.109922,-0.016578,-0.056403,-0.023916,-0.031146,-0.033109,-0.003198,0.191657,0.104678,-0.091759,-0.059573,-0.098124,-0.006905,-0.033566,-0.049191,0.041644,0.008811
2000-05-31,-0.010021,-0.015812,-0.119273,-0.097068,0.031056,-0.030829,0.127764,-0.055323,0.022318,-0.075178,0.097024,-0.053478,0.001214,0.018743,0.128294,0.068884,-0.008673,0.153020,0.013800,-0.025727,-0.018991,-0.004485,0.173345,0.112255,-0.031107,-0.018556,0.102648,0.024586,-0.028673,0.007462,-0.073816,-0.057749,0.032625,-0.065312,-0.015348,0.027110,-0.021405,-0.007214,-0.019362,0.028491,0.071830,0.127735,-0.064489,0.020989,-0.033360,0.005395,-0.103507,-0.045776,-0.019987
2000-06-30,0.082341,-0.000310,0.036772,0.081058,0.039900,-0.049112,-0.000644,0.009222,-0.027388,-0.018300,-0.027152,0.032922,-0.019944,-0.005099,-0.067440,-0.086662,-0.010189,0.063555,-0.033601,0.002753,-0.175944,0.121540,0.009542,0.109882,-0.019299,0.111324,-0.079309,-0.062586,-0.021414,0.006025,-0.003008,-0.025269,0.084661,0.052054,0.023890,0.018051,-0.017161,-0.006035,0.096601,-0.045227,0.073399,-0.115144,0.016091,-0.064842,-0.123683,0.113063,0.062344,0.038672,0.038810
2000-07-31,0.089229,-0.032817,0.071468,0.102066,-0.035476,0.021325,-0.016383,-0.018904,0.035602,0.007673,0.153292,0.044923,0.148575,-0.061308,0.030771,0.096880,-0.018086,0.145070,-0.014241,0.093826,0.044145,-0.003254,0.127377,0.062742,0.026963,0.037993,0.136266,0.080103,-0.009130,0.064946,0.055394,0.088070,0.159906,0.019595,0.061979,0.097433,-0.060262,0.041898,0.080546,0.190664,-0.130818,0.120041,0.049102,0.000750,0.029750,-0.031866,-0.028610,0.115531,0.109206
2000-08-31,0.023227,0.030378,-0.055043,0.036435,0.074387,-0.038087,-0.025419,-0.133716,-0.029961,-0.064619,-0.232347,-0.019263,-0.032300,0.102977,0.044249,-0.081460,-0.056703,-0.077433,0.049399,-0.064031,-0.071712,0.144708,-0.134373,0.100075,0.022446,0.070136,-0.105166,-0.166748,0.020790,0.007458,-0.085707,0.041067,0.024222,-0.054794,-0.037081,0.009438,0.030299,-0.096355,-0.061680,0.009192,0.034662,-0.106579,-0.117558,-0.041543,-0.004695,-0.030369,0.057704,0.087911,0.027509
2000-09-30,0.071404,-0.132735,0.012787,-0.011250,0.063367,0.071402,-0.035449,-0.033191,0.000406,0.086424,-0.062364,0.030769,0.029554,-0.036583,0.019290,-0.050401,-0.012917,-0.051702,0.068080,-0.044143,-0.208045,0.081812,-0.056388,0.065028,0.097319,0.047688,-0.038703,-0.035275,0.049204,-0.008472,0.008355,-0.032575,-0.115307,0.117650,0.009718,-0.055901,-0.022187,-0.057794,0.093556,0.230889,0.099056,-0.085871,-0.009706,-0.010032,0.065633,0.082344,-0.047226,-0.017120,-0.022777
2000-10-31,0.014689,-0.018373,-0.142092,-0.035453,-0.016715,-0.028576,-0.048633,-0.177295,-0.052737,-0.036684,-0.221657,0.026380,0.016189,-0.075263,0.006106,-0.111595,-0.089385,-0.178056,0.081949,-0.143989,0.153759,-0.043861,-0.240954,0.049878,0.007765,-0.016325,-0.104865,-0.088901,0.047439,-0.012445,0.019728,-0.031408,-0.003420,0.020101,-0.047208,-0.067926,0.004985,-0.117433,0.098894,0.041223,0.051126,-0.228067,-0.103499,-0.146806,-0.048704,0.015589,-0.005777,0.030519,-0.094569
2000-11-30,0.036732,0.015061,0.015159,0.099694,0.042814,0.126727,0.094139,0.236019,-0.000056,0.154421,-0.028744,0.175514,0.112815,0.262490,0.028383,0.114388,-0.067091,0.149703,0.053359,-0.108950,0.030539,0.004053,-0.144310,0.109553,0.036800,0.058031,0.142906,0.072939,0.021585,0.060228,0.089761,0.083222,0.141298,0.121088,0.095503,-0.023351,0.046998,0.075166,0.141333,0.170700,-0.029291,-0.074376,0.071747,-0.054533,0.040883,0.037947,0.050321,0.065512,0.098226
2000-12-31,-0.040376,0.123753,0.134664,0.020228,-0.077734,-0.036373,0.024515,0.087975,0.024730,-0.038250,0.156878,0.075468,-0.008133,0.102683,-0.086723,0.080042,0.065324,0.068591,-0.034613,0.088206,-0.012842,0.034625,0.108035,-0.128152,-0.046151,-0.112040,0.039575,0.114257,-0.021654,-0.056454,0.021792,-0.033987,-0.047881,-0.052971,0.063712,0.075894,0.094187,0.019727,0.008080,0.000156,-0.041222,0.188582,0.018744,0.174835,0.083903,0.058699,0.136493,-0.106724,0.024409
2001-01-31,0.029729,-0.018874,-0.008737,-0.049874,0.028983,0.005201,-0.000496,-0.066385,-0.042127,0.008770,-0.293268,-0.083137,-0.001822,0.342930,-0.016190,-0.104823,0.041163,-0.173702,-0.000491,-0.029379,0.101325,0.084723,-0.348650,0.055384,-0.015167,-0.006132,-0.165599,-0.079027,-0.004747,-0.003624,0.002265,-0.001061,0.015526,0.023347,-0.018375,-0.015315,-0.063749,0.083032,0.014547,0.094967,-0.068828,-0.198633,-0.005180,-0.104249,0.049694,-0.052447,-0.028091,0.065906,-0.079252
