public_date,port_me,_FREQ_,mom12m_Mean,hxz_abr_Mean,hxz_sue_Mean,hxz_re_Mean,bm_Mean,ep_Mean,cfp_Mean,sp_Mean,agr_Mean,ni_Mean,acc_Mean,op_Mean,roe_Mean,seas1a_Mean,adm_Mean,rdm_Mean,me_Mean,svar_Mean,beta_Mean,mom1m_Mean
07-31-1996,9,637,0.3340675161,0.0025707931,0.0252240268,-0.000486185,0.0003806706,0.00005433,0.0000916595,0.0008409885,0.1657635363,0.0311960973,0.0018564412,0.4589085861,0.0564618536,0.0402482941,0.0000342258,0.0320343435,30013391.903,0.0003121175,1.5257814298,0.0066997072
08-31-1996,0,634,0.0601711788,0.0037388399,0.0085756174,-0.01341036,0.0009115614,-0.000207645,-0.000089647,0.0032330298,0.0595737441,0.0933976563,-0.012739633,-0.08528747,-0.04754247,0.0099190652,0.0001242845,0.0620500674,7806.3940121,0.0066200795,-1.514692139,-0.118979778
08-31-1996,1,633,0.1527298728,0.0016775713,-0.028484418,-0.009867814,0.0007565216,-0.000073479,2.5327987E-6,0.0023325948,0.2179012916,0.0906326327,-0.006163211,0.0373330079,-0.0420881,0.0358476745,0.0000725873,0.0636478551,17206.611269,0.0035226225,-0.939881063,-0.100034159
08-31-1996,2,633,0.1696495712,0.0002552473,-0.033311289,-0.007328101,0.0007763118,-0.000032286,0.0000364467,0.0020383277,0.2192376992,0.0773179536,0.0036084547,0.0936811966,-0.020414424,0.0288158534,0.0000462923,0.0726617377,30769.150262,0.0023236859,-1.317762173,-0.093423485
08-31-1996,3,633,0.2098260092,-0.000699742,-0.009437491,-0.005253757,0.0007149398,-0.000012378,0.0000508161,0.0019581094,0.2801148003,0.0850568425,0.0046567791,0.0895446398,-0.017032336,0.0377345883,0.0000405022,0.0572585225,51023.219225,0.0019459396,-1.490322964,-0.088119025
08-31-1996,4,633,0.2449376973,-0.000121916,-0.000680171,-0.004389301,0.0006341758,5.356129E-6,0.0000583741,0.0016209511,0.3431955747,0.0847594607,0.0111016005,0.1698499083,-0.00108874,0.0346356443,0.000035834,0.0565330898,82378.981041,0.0016763373,-1.396162326,-0.083310029
08-31-1996,5,633,0.243639521,-0.001930153,0.0209969758,-0.002284535,0.0005489452,0.000019601,0.0000666569,0.001409613,0.3245105839,0.0789459577,0.007655875,0.218030234,0.0037943988,0.0384001932,0.0000504567,0.0493400332,136732.37377,0.0014333894,-1.342199065,-0.087749422
08-31-1996,6,633,0.3571083935,0.0008646745,0.0183315404,-0.001615677,0.0005086554,0.0000263562,0.0000680099,0.0012067607,0.4202149668,0.1023421873,0.0120698956,0.2405672984,0.0050646226,0.0422856783,0.0000452653,0.0492867586,234981.5582,0.0013204983,-1.102719633,-0.094175698
08-31-1996,7,633,0.3583212337,0.0019184393,0.0149540058,-0.001552733,0.000485819,0.0000329058,0.0000742409,0.0011355067,0.3767560218,0.0832863395,0.0132550081,0.2974718689,0.0134671893,0.0317653193,0.0000447184,0.036737821,458081.82111,0.0010351898,-1.089322049,-0.083652008
08-31-1996,8,633,0.2970853905,0.00165041,0.0360667216,-0.001286971,0.0004900982,0.0000510865,0.0000943733,0.0010710887,0.3062890945,0.0622581813,0.0079264245,0.4084791707,0.0372050179,0.0211294711,0.0000351236,0.0319607783,1144703.2435,0.0007072586,-0.522608053,-0.060089985
08-31-1996,9,634,0.2879289584,0.0025386919,0.0231497333,-0.000320341,0.0003714387,0.0000530807,0.0000897629,0.0008195816,0.1672942961,0.0318187961,0.0019838243,0.4596641396,0.0560923924,0.0104862426,0.0000338665,0.0318316831,30158968.966,0.0003219146,1.2756929403,-0.041902449
09-30-1996,0,633,-0.10611349,0.0022909642,-0.011713106,-0.011856534,0.000932472,-0.00021057,-0.000084202,0.0032334406,0.0946674588,0.0895769251,-0.010611877,-0.074425435,-0.052493691,0.0180974648,0.0001211263,0.0616219086,7960.1463837,0.0066252942,-1.482943179,0.0018082515
09-30-1996,1,633,-0.012698186,0.0020009651,-0.030185155,-0.010600009,0.0007699057,-0.000077437,9.0525248E-6,0.0024083291,0.1758546292,0.1037431491,-0.005629879,0.0430239912,-0.041879239,0.0174414277,0.0000706114,0.0622268693,17625.635628,0.0036025642,-1.297613366,0.0223894995
09-30-1996,2,633,0.0264514178,0.0007546683,-0.018790603,-0.008951834,0.0007606803,-0.000028178,0.0000430473,0.0019666486,0.2533895676,0.0826362768,0.0037553734,0.0953268169,-0.017496142,0.016654213,0.0000475067,0.0614600283,31930.049292,0.0023619598,-1.333290791,0.0310524835
09-30-1996,3,633,0.0665591831,-0.000754816,-0.016402489,-0.005543488,0.000699709,-0.000012494,0.0000528303,0.0019222427,0.2849791904,0.0886444288,0.0033934882,0.1130996987,-0.011270422,0.0241558564,0.0000367761,0.0518548893,52790.300606,0.0018918321,-1.230402643,0.0352622114
09-30-1996,4,633,0.0605234037,-0.000299171,-0.002328489,-0.004627206,0.0006347659,-1.783976E-6,0.0000537165,0.0016853627,0.3850232566,0.0896250597,0.0107543017,0.151915859,-0.00639167,0.0272967382,0.0000621701,0.0566547354,85854.303419,0.001682013,-1.398383892,0.0405048194
09-30-1996,5,633,0.0784565149,-0.001415185,0.0241776659,-0.00242104,0.0005413952,0.0000238341,0.0000712518,0.0013741466,0.3797150479,0.088465363,0.0076705383,0.2102046513,0.0118654089,0.0191863357,0.0000367068,0.0514429572,141594.79989,0.0014012359,-1.590331315,0.0544873777
09-30-1996,6,633,0.1540171251,0.0012863691,0.0053877189,-0.0019333,0.0005102342,0.0000209083,0.0000644162,0.0011969636,0.3988101969,0.1012868327,0.0116143458,0.2180156462,0.0056901175,0.0265121525,0.0000448016,0.0475002983,247001.10406,0.0012515859,-1.022573054,0.0608653677
09-30-1996,7,633,0.1833913093,0.0016773746,0.0149011974,-0.001685603,0.0004914008,0.0000345603,0.0000757802,0.0011322252,0.4025038406,0.0872766262,0.0115978115,0.3024691916,0.0209890842,0.0278428105,0.000040289,0.039554495,482222.9206,0.0009837385,-0.962651008,0.0710464592
09-30-1996,8,633,0.2060723119,0.0024679584,0.0441916359,-0.00135698,0.0004769401,0.0000491992,0.0000911558,0.0010286477,0.3444333215,0.0619447135,0.0085927392,0.4093543394,0.0343422745,0.0268410758,0.0000351099,0.0299282616,1201714.3035,0.0007427062,-0.411607922,0.0698526713
09-30-1996,9,633,0.2238804726,0.0028592363,0.0236085307,-0.000235141,0.0003601044,0.0000518664,0.0000881912,0.0007896688,0.1727164408,0.0333506535,0.0025078077,0.4727642208,0.0602299235,0.0483110843,0.0000322116,0.0321040625,31767736.962,0.0003389383,1.2540226905,0.0299275408
10-31-1996,0,631,-0.138472191,0.0027373755,-0.033310325,-0.01698691,0.0009954062,-0.00023325,-0.000099518,0.0035776982,0.117207338,0.0943154348,-0.010207805,-0.069507841,-0.057044553,-0.077870361,0.000145851,0.0647677936,7485.1948391,0.0065485661,-1.794222358,-0.014703668
10-31-1996,1,630,0.0021627161,0.0013195466,0.0118982412,-0.011428257,0.0008118794,-0.000082514,7.6004822E-6,0.0024619687,0.1670863675,0.099486373,-0.000645293,0.0442028273,-0.029950684,-0.067904358,0.0000728109,0.0665608672,17112.678549,0.0033766811,-1.76731985,-0.00210675
10-31-1996,2,630,0.0286789478,0.0020519847,-0.027456312,-0.010050322,0.0007721183,-0.000029956,0.0000491851,0.0021032214,0.2699861669,0.0877892734,0.0039345425,0.0859259871,-0.019152072,-0.054728573,0.0000441642,0.0594714634,30746.086221,0.0022629932,-1.595302101,0.0262450417
10-31-1996,3,630,0.07869121,-0.000494365,0.0186516643,-0.00690006,0.0007163943,-0.000014175,0.0000483474,0.001957664,0.3416253117,0.1019406689,0.0050366785,0.127529789,-0.007140239,-0.057990838,0.0000406786,0.054148342,51330.156615,0.0016219055,-1.481531496,0.0136831134
10-31-1996,4,630,0.0656940168,-0.001099611,0.0096852219,-0.003917919,0.0006592818,-2.592256E-6,0.0000600767,0.0017868685,0.3506837702,0.0769740698,0.0093092505,0.1814141584,0.0027316094,-0.049384161,0.0000738578,0.0529131219,83501.332082,0.0014377034,-1.539547472,0.028971251
10-31-1996,5,630,0.1308499239,-0.001076256,-0.00850447,-0.002801013,0.0005497377,0.0000277251,0.0000699576,0.0012760221,0.4270050291,0.0983137483,0.0105819791,0.1992239748,0.0131900199,-0.046441846,0.000034109,0.0558573126,138058.29941,0.0011588371,-1.483882063,0.0359786676
10-31-1996,6,630,0.1853438309,0.000412628,-0.003654859,-0.002838977,0.0005266442,0.0000197045,0.0000641423,0.0012534411,0.4082729926,0.0959421126,0.0105504091,0.2351343838,0.0088176103,-0.047524217,0.00004207,0.0438279173,241415.87286,0.0009958657,-1.214410947,0.0368330396
10-31-1996,7,630,0.2330204894,0.001214473,0.0335687697,-0.001281201,0.0004846134,0.0000370121,0.0000776788,0.0010626706,0.376555788,0.0805840307,0.0111259726,0.3198635739,0.0223427348,-0.049731784,0.0000324161,0.0398305728,475658.79131,0.0008304924,-1.21110735,0.0582564226
10-31-1996,8,630,0.2400141915,0.0001017912,0.022614129,-0.001291955,0.0004814026,0.0000492709,0.0000927068,0.0010416119,0.344365728,0.06276772,0.0088517828,0.4099907173,0.0328760777,-0.024891337,0.0000388594,0.0303734607,1193677.4257,0.0005474106,-0.578714667,0.054529519
10-31-1996,9,631,0.2064545004,0.0019492262,0.0295481269,-0.000120568,0.0003551304,0.0000514066,0.0000872259,0.0007837777,0.1710994447,0.0329133021,0.002681731,0.4727602096,0.0599548998,0.0044935595,0.0000320947,0.0328623262,32821601.101,0.0002583103,1.4707511463,0.0620226841
11-30-1996,0,628,-0.078837332,0.0006597564,-0.026776415,-0.011039874,0.0010186883,-0.000227764,-0.000102333,0.0036864509,0.1005123834,0.091037958,-0.007323454,-0.040828359,-0.055392912,-0.052945131,0.000135388,0.0668992505,7431.0866503,0.0068563147,-1.991646849,-0.070672367
11-30-1996,1,628,0.0912724461,-0.00003314,0.0029969267,-0.009148179,0.0008026642,-0.000092711,-2.4212E-6,0.0025186358,0.1767444641,0.1026625276,-0.001070959,0.0380826967,-0.03138114,-0.018918482,0.0000743448,0.0629598198,17149.585055,0.003531242,-1.666357947,-0.04086282
11-30-1996,2,627,0.1102963567,-0.001437893,-0.010066004,-0.00741748,0.0007715989,-0.000041038,0.0000383647,0.0020926506,0.3075748813,0.0971850582,0.0039313763,0.0856253317,-0.024042553,-0.001976061,0.0000475812,0.0582228218,30872.756307,0.0023441609,-1.6561112,-0.034295731
11-30-1996,3,627,0.1666650577,-0.00033176,-0.000059347,-0.006958994,0.0006906728,-0.000025016,0.0000476145,0.0019670475,0.3564577428,0.1010898022,0.0046481435,0.1225132697,-0.009188287,-0.001942442,0.0000454669,0.0612840643,51488.108236,0.0016863363,-1.692662329,-0.024427046
11-30-1996,4,628,0.134258422,-0.001769258,0.01774878,-0.004082564,0.0006608301,-7.933766E-7,0.0000547601,0.0017141666,0.3421055605,0.0740632475,0.009687637,0.1597761325,0.0019003207,0.0116302593,0.0000531585,0.0528859522,85183.874338,0.0014204981,-1.439333023,-0.025214438
11-30-1996,5,628,0.2338758373,-0.001871359,-0.005933839,-0.0029311,0.0005282205,0.0000267946,0.0000684119,0.0012496698,0.4303632353,0.0993653284,0.0107480615,0.2013563925,0.0100426681,0.0206200024,0.0000357689,0.0534557684,142977.24459,0.0011379345,-1.523051674,-0.013064806
11-30-1996,6,627,0.3143610953,-0.00029906,0.0012824145,-0.002486271,0.0005050482,0.0000198573,0.0000610298,0.0011579404,0.4041087435,0.0901671831,0.0111073191,0.2375978221,0.011153227,0.0336665729,0.0000411197,0.0442306017,250355.13648,0.0010428519,-1.380440092,-0.015892371
11-30-1996,7,627,0.3625977817,0.0002273761,0.0258406065,-0.001290381,0.0004773098,0.0000353707,0.0000760134,0.0011480649,0.3908013742,0.0809485695,0.0104943982,0.3216050236,0.0208853243,0.0485458038,0.0000456373,0.0377164466,492756.04485,0.0007791538,-1.360480135,-0.005067816
11-30-1996,8,628,0.3137836267,-0.000980897,0.0246389545,-0.001218412,0.0004551996,0.0000468385,0.0000883971,0.0009599771,0.3074185181,0.0563431694,0.007954886,0.4055911584,0.0337006312,0.0498272126,0.000030233,0.0339034774,1255183.5315,0.0005666027,-0.629900196,0.0016132027
11-30-1996,9,628,0.2754400143,0.0017755529,0.0296581086,-0.000127807,0.0003320306,0.0000480678,0.0000814995,0.000732453,0.1746408776,0.0326563301,0.0028014602,0.4759687481,0.0597089636,0.0489373435,0.0000297576,0.0342033757,35752439.811,0.0002597339,1.3687109485,0.0293571496
12-31-1996,0,631,-0.104817959,0.001435085,-0.067792435,-0.025207732,0.0010642308,-0.00029225,-0.000148583,0.0039807071,0.0590875233,0.0968769317,-0.012444063,-0.128143649,-0.058447768,-0.050331514,0.0001526888,0.0760686596,6941.3910121,0.0076567902,-0.71123929,-0.026312483
12-31-1996,1,630,0.0351489602,-0.000683469,-0.023352163,-0.012448836,0.0008355178,-0.000113544,-6.501419E-6,0.0027182686,0.2005695893,0.0902848105,0.0016775953,0.0342234265,-0.039498422,-0.030431129,0.0000723175,0.0763946534,16414.186807,0.0036747256,-1.199767815,-0.009400064
12-31-1996,2,630,0.053660879,-0.000827141,-0.038729415,-0.009742798,0.0007816214,-0.000060014,0.0000136537,0.0021691808,0.2563902503,0.0880576141,-0.001470742,0.0494719679,-0.02798551,-0.019479513,0.0000581611,0.0802902369,30322.014774,0.0022834395,-0.923843383,0.0134085408
12-31-1996,3,631,0.1645511866,-0.001071433,-0.011423796,-0.00702573,0.0007138691,-0.00002127,0.0000517932,0.0020131191,0.3122323792,0.0868234689,0.0035207411,0.1170799775,-0.004581793,0.0092773767,0.0000414616,0.0604776492,51449.701257,0.0017517949,-1.288294699,0.0088379591
12-31-1996,4,630,0.1256066123,-0.001213376,-0.037796912,-0.004839564,0.0006538513,-9.181229E-6,0.0000480715,0.0017524863,0.2779006789,0.0789833479,0.0063353632,0.144120234,-0.005985951,-0.000023757,0.0000696839,0.0653693643,85512.619342,0.0014336293,-1.37082185,0.0270425214
12-31-1996,5,630,0.1775583986,-0.001940854,0.0002556301,-0.003521808,0.0005389966,0.0000188707,0.0000634324,0.0011666777,0.4586884049,0.0869606354,0.0106952403,0.1818841857,0.0073568121,0.0111085848,0.0000377433,0.0549410679,145642.02419,0.0011614942,-1.313068756,0.0414110337
12-31-1996,6,631,0.244162694,-0.000324818,0.02575545,-0.002502672,0.0005137442,0.0000240447,0.0000646702,0.0012286431,0.392074515,0.0843665744,0.0109947964,0.2454830609,0.0222305721,0.0259341918,0.0000324694,0.0507299165,257339.32173,0.0010262406,-1.48746636,0.0415895764
12-31-1996,7,630,0.3033119398,-0.000162722,0.0035190493,-0.001451479,0.0004631673,0.0000335839,0.0000745086,0.0010996522,0.3868419223,0.0711133093,0.0104002099,0.3079606519,0.0175592309,0.0369235722,0.0000434107,0.0401442465,503161.36589,0.0008172352,-1.107829237,0.0414311283
12-31-1996,8,630,0.2647808164,-0.000806776,0.0058416254,-0.001076424,0.00046053,0.000045925,0.0000877593,0.0009998442,0.2938153907,0.0494014831,0.0065105921,0.4042564248,0.0288840433,0.0221065589,0.0000282808,0.0350584492,1253869.9858,0.0005533333,-0.474174003,0.0606151842
12-31-1996,9,631,0.2510125431,0.0015250952,0.0291478368,-0.000218651,0.0003469688,0.0000503603,0.0000842784,0.000757537,0.1684097952,0.0315691371,0.0030351508,0.4692232357,0.0565342743,0.0191662478,0.000030074,0.0324341068,35426806.865,0.0002910651,1.5561855091,0.0786246391
01-31-1997,0,625,-0.05504725,0.0032957641,-0.048852129,-0.007461925,0.0009932529,-0.000232357,-0.000100008,0.0037887743,0.0400689571,0.0935218843,-0.010183607,-0.10279743,-0.044033861,0.0506429249,0.0001214534,0.0839673643,7767.8167086,0.0078563876,-0.729710521,-0.085394991
01-31-1997,1,624,0.0667808625,0.00101752,-0.048915328,-0.012804797,0.0007732949,-0.000096568,-3.953537E-6,0.0022706469,0.2029262484,0.098173152,0.0009891814,0.0437177378,-0.046796929,0.0394330752,0.0000504421,0.0697214392,17993.029341,0.0038335885,-0.838254335,-0.041866028
01-31-1997,2,624,0.0840401407,-0.000363077,-0.028039516,-0.00920138,0.0007640947,-0.000057596,0.0000345182,0.0022629265,0.2582396338,0.0851824266,0.0017595678,0.0594539576,-0.025343994,0.0203139771,0.0000598847,0.0788537579,32908.534026,0.002624891,-0.917881118,-0.018155225
01-31-1997,3,625,0.1487628357,0.0006502303,-0.020741264,-0.004593048,0.0006540283,-0.000018712,0.0000388578,0.0018005731,0.3229833136,0.0864748587,0.0020139804,0.0927102447,-0.010377928,0.0263999079,0.0000387255,0.0586835914,54701.587084,0.0019603386,-1.337678211,-0.004984588
01-31-1997,4,624,0.1555976487,-0.000319531,-0.0074125,-0.004809008,0.000628266,-3.141878E-6,0.0000536046,0.0016217415,0.292680183,0.0791444258,0.0058782272,0.1580416269,-0.001485654,0.0121217637,0.0000676614,0.0621752754,89109.22002,0.0015099331,-1.29397019,0.0052644557
01-31-1997,5,624,0.1951777764,-0.000588293,-0.004441288,-0.003203314,0.0005240736,0.0000181387,0.000065274,0.001203086,0.4567829912,0.0917456256,0.0123394895,0.1847674249,0.0072091453,0.0205809271,0.000032603,0.0593460674,151137.37666,0.0011416746,-1.594301455,0.0277029954
01-31-1997,6,625,0.240445094,-0.000069857,0.0229039399,-0.002106916,0.0004975744,0.0000218266,0.0000598606,0.0011897341,0.3889507908,0.0790649816,0.0101211011,0.2414342166,0.0203768722,0.0155621695,0.0000330858,0.0516804996,264625.04128,0.0010760941,-1.378249414,0.0331444834
01-31-1997,7,624,0.3005828578,-0.000892657,0.0032180111,-0.001335046,0.0004589051,0.0000333719,0.0000743412,0.0010514123,0.3825702188,0.0702920443,0.0100596357,0.3194552641,0.0180205296,0.0192598986,0.0000469233,0.0399774983,512268.19888,0.0008507882,-1.308488862,0.025789095
01-31-1997,8,624,0.2897862892,0.0003157024,0.0000347789,-0.00094633,0.0004513853,0.0000439895,0.0000844684,0.0009624634,0.2918769897,0.0493727322,0.0059011949,0.4062032666,0.0302330881,0.0124738693,0.000028899,0.0349129086,1278971.4465,0.0005640532,-0.723343041,0.0185713389
01-31-1997,9,625,0.3329286485,0.0019631535,0.0278610952,-0.000216386,0.0003257346,0.0000477042,0.0000794654,0.0007192684,0.1667293631,0.0307290272,0.0032934769,0.476170688,0.0573926613,0.0366453472,0.0000278094,0.0329948008,39735953.954,0.0003239035,1.2322395208,-0.013527942
02-28-1997,0,621,-0.180987064,0.0006914124,-0.061547713,-0.010758022,0.0010099115,-0.000253519,-0.000116942,0.0035788342,0.0636084939,0.105760485,-0.010283973,-0.101469742,-0.055134086,0.034235142,0.0001025924,0.0854149162,7702.5366739,0.0078519717,-0.168226591,0.1163614708
02-28-1997,1,620,-0.00007208,0.0007457695,-0.032242511,-0.010646183,0.0007914214,-0.000098387,-1.057134E-6,0.0024475064,0.2065421699,0.0935471408,-0.001221844,0.0355703866,-0.042649008,0.040244911,0.0000731308,0.0722941264,17556.931317,0.0036436219,0.131607819,0.094915189
02-28-1997,2,620,0.0625269192,-0.001408405,-0.016484806,-0.00873391,0.000758619,-0.000039775,0.0000332745,0.0020667652,0.2816093455,0.0944300286,0.0041057443,0.0440028981,-0.0212423,0.0195569375,0.0000597313,0.076167017,32306.717058,0.0025535798,-0.072883639,0.0946032763
02-28-1997,3,620,0.1113425206,-0.000808407,-0.021076244,-0.005916419,0.0006757069,-0.000030452,0.0000381879,0.0019287588,0.3015888925,0.0798467615,0.0023883309,0.1217023123,-0.012809602,0.0491038621,0.0000416363,0.0664464063,53224.575264,0.0019328292,-0.666578996,0.0711511926
02-28-1997,4,621,0.1315089038,-0.000358257,-0.026714547,-0.004120747,0.0006369404,-3.10178E-7,0.000058055,0.0016488418,0.3236221643,0.0842462162,0.0070548476,0.1387270589,0.0017355767,0.0275102185,0.0000690509,0.0554488264,87860.563044,0.0014168801,-0.355683822,0.055486582
02-28-1997,5,620,0.2327474135,-0.000207715,-0.00320914,-0.002928944,0.0005447301,0.0000178855,0.0000666908,0.0012555059,0.4489660778,0.0916273073,0.0123263645,0.2194749208,0.0098230716,0.0346261881,0.0000320886,0.0609083411,147794.52157,0.0011299698,-1.008159902,0.045883546
02-28-1997,6,620,0.2696167351,-0.000671982,0.0227652319,-0.001514619,0.000500769,0.0000237079,0.0000616522,0.0012008535,0.3718510522,0.0750243651,0.0094816679,0.2291470241,0.0194474394,0.0321377835,0.0000318484,0.0500404614,258877.78016,0.0010882153,-0.404807606,0.0560224332
02-28-1997,7,620,0.3255963693,-0.001028417,0.002202058,-0.001312921,0.0004650333,0.0000298911,0.0000713753,0.0010766675,0.3952683408,0.072034021,0.0100299378,0.3157951542,0.017574137,0.0388814451,0.0000409434,0.039908929,495092.86664,0.0008626715,-0.959525079,0.0271823039
02-28-1997,8,620,0.2844803907,0.0004984693,0.0013105535,-0.001059156,0.0004610913,0.0000451083,0.0000863115,0.0009725601,0.2684824591,0.045726359,0.0055450239,0.4106854668,0.0340317132,0.03988924,0.0000277308,0.0330285165,1271570.6076,0.0005597913,-0.283203757,0.0341815457
02-28-1997,9,621,0.2602380112,0.0026801838,0.0263637777,-0.000156698,0.0003256685,0.000047749,0.0000795879,0.000719535,0.1587789938,0.0298000855,0.0030084374,0.4718145594,0.0576365875,0.0209342065,0.0000275208,0.0324158837,39627442.689,0.0003464421,1.3068588084,0.0676670606
03-31-1997,0,621,-0.123829251,-0.000582039,-0.087606984,-0.011080705,0.000971219,-0.000273569,-0.000143537,0.0035700894,0.069521122,0.0924060846,-0.018169219,-0.126900704,-0.096426425,0.0207994625,0.0001160745,0.1040159343,7262.4221008,0.0070703721,1.2774128973,-0.013068687
03-31-1997,1,621,0.0117508946,0.0003922298,-0.051497441,-0.009985353,0.0008224359,-0.000131251,-0.000042738,0.0026330929,0.2071470213,0.1015325646,-0.007431312,0.0250711575,-0.056579364,0.0103286391,0.000074807,0.0835993977,16688.947921,0.0036248241,0.8104408663,-0.017839128
03-31-1997,2,620,0.1173758459,-0.000654646,-0.02188745,-0.008916769,0.0007723024,-0.000066679,0.0000176565,0.0021742598,0.221420338,0.085090964,-0.001366637,0.0140141227,-0.033088302,0.0145169006,0.0000726422,0.0912321623,30732.370917,0.0024268672,0.8196692194,-0.023031039
03-31-1997,3,621,0.1118688437,-0.001189292,-0.07868912,-0.005266846,0.0006982342,-0.000042016,0.000025098,0.0019324243,0.2700195068,0.0780224788,-0.002755424,0.1047753158,-0.028680566,0.020436417,0.0000357756,0.0735311546,50731.704482,0.0017451733,0.5347129476,-0.018671286
03-31-1997,4,621,0.2000106562,-0.000139784,0.01251209,-0.003596597,0.0006691843,-0.000014161,0.0000539827,0.0018101044,0.2390803398,0.0857052166,-0.000555295,0.1558250248,-0.000903927,0.0254533426,0.0000793147,0.0650313443,83663.709182,0.0014484346,0.3948855692,-0.014534118
03-31-1997,5,620,0.203545934,0.0004530307,0.0102876459,-0.002777897,0.0005984233,0.0000220567,0.0000726529,0.0013477652,0.3521827139,0.0836372754,0.0106406201,0.1943757278,0.0085787551,0.0278420526,0.0000316057,0.0606039081,140181.5687,0.0010982895,0.2696603238,-0.014327199
03-31-1997,6,621,0.279870913,-0.001769201,0.0122530743,-0.001677073,0.0005387952,0.0000200374,0.0000607049,0.0012466417,0.3483598529,0.0705002472,0.0079449334,0.2255694189,0.0144163482,0.0289919654,0.0000298639,0.0520149847,245583.06181,0.0011149428,0.7111811208,-0.017293293
03-31-1997,7,620,0.322357579,-0.000172649,0.0389600709,-0.000939292,0.0005016565,0.0000399002,0.000084288,0.0011543042,0.3868921613,0.0651067378,0.0087639705,0.334864232,0.0276645486,0.033806289,0.0000459265,0.0343454114,476080.7983,0.000880205,0.3961389041,-0.020757172
03-31-1997,8,621,0.2624863904,0.0005529514,0.0204206478,-0.000702143,0.0004963873,0.000046276,0.0000890201,0.0010392555,0.2683144959,0.0504651083,0.0052633248,0.3807735285,0.0291315491,0.0315047447,0.0000278306,0.0297890535,1222943.0343,0.000570128,0.5005833656,0.000855794
03-31-1997,9,621,0.3250935614,0.0030348878,0.038359481,-0.000099809,0.0003579292,0.000052591,0.000087152,0.0007718533,0.1736514885,0.0326378587,0.0040404549,0.4794595995,0.0535925408,0.0144452746,0.0000292319,0.029831153,37667645.294,0.0003780241,1.7120569507,0.0093495336
04-30-1997,0,618,-0.166611585,-0.002392759,-0.112280831,-0.012946333,0.0010289671,-0.000297793,-0.000159919,0.0038976282,0.0665994957,0.097850649,-0.019313066,-0.107072784,-0.09999838,0.0341838777,0.0001456434,0.1019618898,6910.1487939,0.0072104525,0.7901669752,-0.072974662
04-30-1997,1,617,-0.021329274,-0.000486155,-0.05746443,-0.010327332,0.0008997574,-0.000151009,-0.000044707,0.0030035512,0.2095794897,0.0909506052,-0.008553937,0.0217104012,-0.06182249,0.0453408519,0.0000760317,0.0930225823,15889.223058,0.0036228964,0.6151369474,-0.066384023
04-30-1997,2,617,0.0521250025,-0.002283971,0.0147454036,-0.00997567,0.0007951175,-0.000091813,-6.535844E-6,0.0022569091,0.2167680912,0.091541674,-0.001511986,0.0338335101,-0.035787674,0.0664875085,0.0000813681,0.0852083537,29496.316434,0.0023066217,0.7410177644,-0.06283492
04-30-1997,3,618,0.0900430365,-0.001399275,-0.092005712,-0.005386231,0.0007234713,-0.000029682,0.0000446846,0.0019988705,0.2650633285,0.0757483944,-0.001223646,0.133491059,-0.022300453,0.0729698732,0.0000346449,0.0714085944,48712.62375,0.0017461408,0.2191633745,-0.04276752
04-30-1997,4,617,0.1219072293,-0.001689449,0.0101165885,-0.004062844,0.0007097067,-6.995898E-6,0.0000576512,0.0018460438,0.283970375,0.0849784897,0.0002669098,0.1449664046,0.00032051,0.0731054642,0.000079558,0.0630752074,80528.019716,0.0014410429,0.0357460748,-0.04398413
04-30-1997,5,617,0.1659986439,-0.002716312,-0.005799197,-0.003764671,0.0006196312,0.0000139074,0.0000703605,0.0013956233,0.3467399691,0.0869400593,0.0071012599,0.2028946802,0.005742696,0.0838617725,0.0000336204,0.0613301616,134460.51374,0.0012636417,0.1955668334,-0.05515288
04-30-1997,6,618,0.2073106843,-0.003624274,0.0189073819,-0.001892486,0.0005657326,0.0000240677,0.0000678089,0.0013442123,0.3616538497,0.0694557631,0.0097183617,0.2345705367,0.0157705895,0.0855322751,0.0000335803,0.0487418424,238661.4737,0.0011461723,0.3343869301,-0.049850696
04-30-1997,7,617,0.2286207468,-0.002335997,0.0350101299,-0.000976535,0.0005000424,0.0000386641,0.0000812963,0.0011458575,0.3680214286,0.0671649178,0.0080196646,0.3272172576,0.0240093102,0.0806483594,0.0000292634,0.0364569351,475191.62457,0.0009664936,0.3664028884,-0.039403839
04-30-1997,8,617,0.224586765,-0.000027828,0.0309094349,-0.000678008,0.0004923975,0.000047663,0.0000888204,0.0010040521,0.2593087338,0.0458347159,0.0050389717,0.3796232577,0.0334488591,0.0543683497,0.0000329334,0.0280986123,1247179.1947,0.0006437375,0.6059231929,-0.036446231
04-30-1997,9,618,0.3192482035,0.0015943814,0.040415454,-0.000114351,0.0003386472,0.0000499377,0.0000826687,0.0007332292,0.1725804625,0.0318537908,0.0037188972,0.4857535097,0.0555752254,0.0188517735,0.0000275174,0.0290791327,42541856.311,0.0004272539,1.8862175273,-0.039799451
05-31-1997,0,615,-0.256330711,0.0020320986,-0.143319962,-0.010066675,0.0010358821,-0.000311668,-0.000165923,0.0038945701,0.0963937817,0.1075531308,-0.01496242,-0.113179544,-0.111507346,0.0823404601,0.0001327997,0.1010026818,6944.1430861,0.0073928625,1.1237606143,-0.056835198
