public_date,port_svar,_FREQ_,mom12m_Mean,hxz_abr_Mean,hxz_sue_Mean,hxz_re_Mean,bm_Mean,ep_Mean,cfp_Mean,sp_Mean,agr_Mean,ni_Mean,acc_Mean,op_Mean,roe_Mean,seas1a_Mean,adm_Mean,rdm_Mean,me_Mean,svar_Mean,beta_Mean,mom1m_Mean
10-31-2001,2,548,0.0252003395,0.0009277878,-0.033836916,-0.001015598,0.0004089686,0.0000416288,0.0000757634,0.0007223418,0.1399890598,0.0302683818,0.0088633352,0.3947669718,0.0371871459,0.0287785991,0.0000167745,0.0161827167,141056726.69,0.0007581378,1.0947777662,-0.080226208
10-31-2001,3,549,-0.021140982,0.0013691618,-0.007697282,-0.002885864,0.0005851631,0.0000257464,0.0000787397,0.0012171256,0.2451262616,0.0820625633,0.0040076496,0.2915239434,0.0185544501,-0.013089277,0.0000583832,0.0412579096,25764160.872,0.0010565095,1.2595540986,-0.131287758
10-31-2001,4,586,-0.129543121,0.0000675236,-0.166000966,-0.002392508,0.0003838404,0.0000203444,0.0000653914,0.0009043579,0.1702207463,0.0332725351,0.0028369112,0.2907922158,0.0176070767,-0.004423591,0.0000196186,0.0269890259,53900724.748,0.0014400714,1.1632124157,-0.170941312
10-31-2001,5,548,-0.176991516,0.0000787667,-0.194782975,-0.002097287,0.0003887498,0.0000191796,0.000057647,0.0008502098,0.1279081254,0.0419948844,0.0043553901,0.3226964421,0.014481781,-0.037500841,0.0000228252,0.025424173,27439020.951,0.001988791,1.6576226964,-0.174505841
10-31-2001,6,549,-0.431804556,-0.008415501,-0.367723787,-0.005062494,0.0004652799,-0.000057718,7.4596296E-6,0.0006473243,0.2830334605,0.054698241,0.0068411899,0.2237659684,-0.025745903,-0.077889368,0.0000241202,0.0357422798,37072346.28,0.0027109174,1.9628790717,-0.251772349
10-31-2001,7,548,-0.38318626,-0.000056898,-0.122764408,-0.01028136,0.0007119952,-0.0004244,-0.000307421,0.0018451013,0.4482771372,0.0942793011,-0.005177458,0.1187158391,-0.071197756,-0.070164738,0.000033375,0.055167559,3904481.1131,0.0040632653,2.2934294877,-0.270262274
10-31-2001,8,548,-0.492734223,0.0023282186,-0.322552327,-0.004255397,0.0006533295,-0.000259806,-0.000144624,0.0010828389,0.6233578546,0.1048937901,0.001512537,0.1001355726,-0.065079121,-0.073104623,0.0000325024,0.0471807837,2932916.1676,0.0061868143,3.0704231925,-0.353133675
10-31-2001,9,549,-0.692697705,-0.00211837,-0.417007062,-0.037616177,0.0017518764,-0.001395276,-0.000987649,0.00245207,0.3321982627,0.1373605681,-0.03174059,-0.249324619,-0.170699495,-0.160358394,0.000129763,0.1307311228,531998.66293,0.0134308631,1.9412384002,-0.35271631
11-30-2001,0,541,0.0490830837,0.0026527385,-0.001316912,-0.000288298,0.0002657194,0.0000426485,0.0000660001,0.0005321463,0.1296627219,0.0094470783,0.0048562688,0.5332077088,0.0709995218,0.035240077,0.0000151138,0.0180736102,107296234.42,0.0002623799,0.552536005,0.0091990868
11-30-2001,1,541,-0.038065822,-0.000950122,0.0180945439,-0.000566797,0.0003609945,0.0000494357,0.0000779947,0.000677999,0.1787890141,0.0277081301,0.0065353667,0.4655182237,0.0439351275,-0.008577988,0.0000124637,0.0199355104,90563504.634,0.0004749959,0.9435758117,-0.001026556
11-30-2001,2,541,-0.047290054,-0.000026084,-0.058294698,-0.001624413,0.0004470985,0.0000367287,0.0000709777,0.0007196626,0.1777490256,0.0518996473,0.00998973,0.3545676703,0.0235482722,-0.068048291,0.0000132774,0.0177675763,90453145.238,0.0007424688,1.0912879769,0.0374437771
11-30-2001,3,541,-0.18995578,0.00354909,-0.079275662,-0.002445559,0.0003872727,0.0000301887,0.0000719308,0.0009587158,0.2126009711,0.0531464605,0.0073490492,0.3685090122,0.035672045,-0.086184542,0.0000482926,0.0358006765,115738052,0.001064391,1.4617162644,0.0289472549
11-30-2001,4,606,-0.278440404,0.002720041,-0.050099383,-0.00199853,0.0003306077,0.000016523,0.0000483186,0.0006279847,0.1526018352,0.0345825462,0.0010284248,0.3180097236,0.0180318037,-0.137942752,0.0000145608,0.021606452,78932675.21,0.0014699457,0.9787267621,0.0906912592
11-30-2001,5,540,-0.421954716,0.0023896906,-0.205257693,-0.003545917,0.0003621579,5.6345798E-6,0.000044787,0.0007432491,0.1618617936,0.049451073,0.005380708,0.2282230213,-0.002574162,-0.15718995,0.0000207432,0.0368719136,44214585.219,0.0021332794,1.6402876819,0.172619563
11-30-2001,6,541,-0.399113394,-0.006809251,-0.355191372,-0.003874874,0.0005036292,-0.000059379,0.0000139727,0.0007774038,0.3457969635,0.0636748875,0.0101693406,0.2678165175,-0.031260721,-0.197055947,0.0000233781,0.0353367361,8317794.8621,0.002919019,1.9298454486,0.143575502
11-30-2001,7,541,-0.545577723,0.0042980286,-0.152970457,-0.008538116,0.0004801897,-0.00030543,-0.000228253,0.0007621346,0.3985779505,0.0864882294,-0.001797254,0.1203412972,-0.063642842,-0.255333662,0.0000246979,0.0501331094,5223973.6008,0.0042538509,2.1379268553,0.2545072008
11-30-2001,8,541,-0.72960052,0.0045769322,-0.357766326,-0.00635156,0.0006809133,-0.00032249,-0.00019056,0.0011775963,0.5904956801,0.1183687994,-0.005226257,0.0763044245,-0.082657699,-0.297855481,0.0000392341,0.0587739958,2929722.9889,0.006634908,2.7954905232,0.4769190007
11-30-2001,9,541,-0.754590934,0.0028627042,-0.504644483,-0.033221407,0.0015699994,-0.001154783,-0.00073083,0.0025951097,0.3352840207,0.1221415293,-0.033591688,-0.222847402,-0.185613317,-0.356077955,0.0001115199,0.1254452239,697901.95997,0.014326056,2.1052950618,0.4250892733
12-31-2001,0,538,0.0171164099,0.002837096,-0.010165037,-0.000300382,0.0002725396,0.0000389362,0.0000625319,0.0004971409,0.211611886,0.0222870829,0.0003507173,0.4802140141,0.0621461508,0.0446408527,0.0000144142,0.0197101928,104981754.69,0.000188462,0.6510997439,0.0406111114
12-31-2001,1,538,-0.05040945,-0.000441754,0.0178985275,-0.000810065,0.0003592194,0.000045046,0.0000737611,0.0006971624,0.1291324542,0.0301086042,0.0027318338,0.4831301885,0.039842269,0.0432183332,0.0000120665,0.0233780508,123795415.21,0.0003383128,0.9411636293,0.053980585
12-31-2001,2,537,-0.005215353,-0.000019001,-0.054500082,-0.001943325,0.0004313019,0.0000294787,0.0000706869,0.0009321772,0.1329406064,0.0280187138,0.0104824544,0.3354735981,0.0238031675,0.0156521837,0.0000227333,0.0281851096,86044618.934,0.0005400308,1.1286037725,0.099245184
12-31-2001,3,538,-0.020758056,0.0021711787,-0.146604164,-0.001712384,0.0004208225,0.000016663,0.0000467645,0.0006141367,0.3678482453,0.102725621,0.0032293703,0.3440232564,0.0228496504,0.0151867686,0.0000207448,0.0240456184,68318536.802,0.0008241895,1.0054077381,0.1646807668
12-31-2001,4,582,-0.090581175,0.0025374566,0.1450655703,-0.002904476,0.0004563576,0.0000164065,0.0000559761,0.000797706,0.2286234354,0.071129569,0.004029941,0.2777757713,0.0147313394,0.0631282818,0.0000186628,0.0325207935,24557554.864,0.0011254332,1.1583902194,0.1149970545
12-31-2001,5,537,-0.236327169,-0.00127594,-0.310716231,-0.004424389,0.0003869316,-0.000038381,8.5373374E-6,0.0006883003,0.1310952606,0.0518048385,-0.000109328,0.1687268432,-0.020453179,0.0003792349,0.0000176054,0.052179191,40370934.789,0.0017065622,1.8617069261,0.163885726
12-31-2001,6,538,-0.135716263,-0.001637853,-0.320385865,-0.005221079,0.0003922075,-0.000079377,-0.000021262,0.0007163665,0.2007390079,0.0596634185,0.0051392938,0.1845364595,-0.031144375,0.0061111629,0.0000192455,0.0608601617,8285007.8977,0.0023339556,2.0465222476,0.1810934594
12-31-2001,7,537,-0.337052553,0.0064402903,-0.150284016,-0.003751285,0.0004478489,-0.000333886,-0.000258578,0.0007425969,0.1114204455,0.0731096018,-0.010414582,0.0508241741,-0.056368166,0.0196286343,0.0000208674,0.0887160485,5720934.4359,0.0033736107,2.1393698846,0.1819935597
12-31-2001,8,538,-0.53688546,-0.001203828,-0.346457244,-0.009950269,0.0004881783,-0.000334646,-0.00023018,0.0007796705,0.2683878118,0.0892693548,-0.010903511,0.0624806542,-0.072994614,0.0496682833,0.000021227,0.1185572136,3379606.6845,0.0054750706,2.6582804721,0.2988349714
12-31-2001,9,538,-0.594431507,0.0153109444,-0.525433685,-0.01426668,0.001011703,-0.001459494,-0.001059905,0.0027052785,0.0047839203,0.0720417993,-0.070376116,-0.239568314,-0.216401268,-0.015738184,0.0001168796,0.3584772773,595899.51871,0.0123273009,1.6271547449,0.3070823448
01-31-2002,0,532,0.0019408095,0.0023205087,-0.031215536,-0.000248184,0.0003015523,0.0000395612,0.0000651035,0.0005268587,0.1679758702,0.0219515712,0.0007459738,0.4755225382,0.0550774754,-0.039372772,0.0000151794,0.0172687788,94926375.835,0.0001572946,0.6190208199,0.0149222045
01-31-2002,1,532,-0.034255895,0.0018636983,-0.025969992,-0.00111894,0.0003350998,0.0000446289,0.0000774338,0.0007006611,0.1366924159,0.0273949704,0.0008872404,0.4900579488,0.0459337207,0.0106733388,0.0000182093,0.0264758037,120095348.17,0.0002932502,0.8265582454,0.0303193214
01-31-2002,2,532,0.144466895,-0.000051445,-0.134742939,-0.002017441,0.0003799703,0.000026241,0.0000598248,0.0007905834,0.1511785634,0.0349291633,0.0119455776,0.3553139034,0.0286543585,0.1282952543,0.0000136633,0.0230307145,87160259.623,0.0004491243,0.9462528724,0.03958326
01-31-2002,3,531,0.0962392811,-0.000227729,-0.225499376,-0.002587834,0.0004677702,0.000019564,0.000045917,0.00077064,0.3174406689,0.0770536752,0.0001795381,0.3013214675,0.0164620333,0.1839924618,0.0000224537,0.0277765728,69375829.732,0.0006728453,1.0209136497,0.0051070775
01-31-2002,4,573,-0.108479967,0.0056353477,-0.202022608,-0.002558038,0.0004497422,2.6664667E-6,0.0000470902,0.0006278715,0.1751212897,0.0675449797,0.0014487933,0.2466695612,0.011068584,0.0729000026,0.0000116258,0.0342308417,47751498.878,0.00095382,1.5526672443,0.0051717341
01-31-2002,5,532,0.0341532909,0.0031142563,-0.234763741,-0.0051017,0.0003946704,-0.000039509,4.7291012E-6,0.0007769739,0.3383878991,0.0662679578,-0.000451557,0.2482617692,-0.014420347,0.2053007839,0.0000151107,0.0659292414,20408724.947,0.0013628577,1.6298423433,0.007420768
01-31-2002,6,531,-0.178427811,-0.001539169,-0.294058393,-0.005890865,0.0005096382,-0.000085626,-0.000016711,0.0006864719,0.1273446466,0.047124816,-0.000782741,0.1253323488,-0.053861054,0.1794883897,0.0000207211,0.0722093982,9698733.0374,0.0019145,1.8422807508,0.0476324933
01-31-2002,7,532,-0.20795874,-0.001640011,-0.450405359,-0.006367579,0.0004511975,-0.000314038,-0.000244298,0.0009198197,0.1531552459,0.0782044812,-0.007739338,0.0860022508,-0.048463952,0.2316831958,0.0000251899,0.0833299885,5794339.1852,0.002772099,1.9660729721,0.0419784993
01-31-2002,8,532,-0.278256855,0.0050676925,-0.314651432,-0.014844005,0.0006806161,-0.000668383,-0.000517156,0.0013001488,0.0195871229,0.0752048356,-0.022635805,-0.11346595,-0.150058232,0.2368003275,0.000043846,0.1920885899,1657285.9894,0.0045927864,2.2892535278,0.0848413835
01-31-2002,9,532,-0.345053199,0.0113206767,-0.169742614,-0.018064489,0.0012993921,-0.001172977,-0.000769172,0.0034503221,-0.072034752,0.0714235987,-0.056865209,-0.248741843,-0.128270565,0.2912323026,0.0001144327,0.3221990884,1182034.3218,0.0091729164,1.498119955,0.2024793351
02-28-2002,0,527,0.064137359,0.0036049772,-0.02125838,-0.000305314,0.00029079,0.0000422994,0.0000637113,0.0005460303,0.1513558493,0.0184762136,0.0000519754,0.4902739651,0.0571637441,0.0042636979,0.000014121,0.016862732,108805531.87,0.0001522204,0.4386888545,0.0143314865
02-28-2002,1,526,0.0202775043,0.0018540041,-0.035930769,-0.001192242,0.0003229299,0.000037742,0.000073513,0.0006608671,0.1612768266,0.0255713923,0.0046883015,0.4163619267,0.0396099575,-0.019908418,0.0000156993,0.0251823968,91113389.676,0.0002853139,0.8088554941,-0.009586145
02-28-2002,2,526,0.0018133144,0.0036585909,-0.02429088,-0.001325486,0.0003442389,0.0000421065,0.0000704416,0.0007441176,0.1566605436,0.0300161918,0.0056513313,0.4858597311,0.0295024107,-0.026852163,0.0000214884,0.0216868609,118360704.24,0.0004057236,1.0459105934,-0.022664288
02-28-2002,3,526,-0.073373673,0.0000747598,-0.172543365,-0.002907141,0.0004693447,0.0000209866,0.0000607573,0.0009441319,0.1337151923,0.0430954431,0.0009356369,0.3072873259,0.0186381265,-0.082012483,0.0000231588,0.0293732454,49943139.535,0.0006512237,1.2919362951,0.0093423794
02-28-2002,4,571,-0.121331338,0.0025155162,-0.382949431,-0.003125794,0.0005650131,5.7958665E-7,0.0000382559,0.0005999625,0.4458416815,0.1400021037,0.0034243076,0.2857623757,0.011947953,-0.121426094,0.0000101743,0.0387046161,40278427.23,0.0009255656,1.1522523271,-0.020073679
02-28-2002,5,526,-0.148766934,-0.002379727,-0.305511291,-0.004004835,0.0003671885,-0.000035583,8.3915623E-6,0.0006948576,0.1287143836,0.0466774175,0.0004811935,0.1654771559,-0.02282935,-0.220425413,0.0000242053,0.0570517783,30025212.14,0.0013067869,1.8211489973,0.0177318283
02-28-2002,6,526,-0.243682977,-0.003315557,-0.346328344,-0.005366229,0.000725022,-0.000283399,-0.000185187,0.000905391,0.0510082626,0.0526284887,-0.002927131,0.1004884991,-0.045103336,-0.237575793,0.0000261837,0.0712502942,8575350.186,0.0018952137,1.7520603264,-0.014191962
02-28-2002,7,526,-0.258440802,-0.004584767,-0.312352009,-0.005267601,0.0005890304,-0.000148678,-0.000090677,0.0008985126,0.5906012647,0.0825249909,-0.001548475,0.1613468942,-0.029668485,-0.225556959,0.0000146871,0.095446834,16763000.841,0.0028025232,1.8470296645,-0.10949642
02-28-2002,8,526,-0.255417057,-0.001785059,-0.124934821,-0.007893883,0.0008426085,-0.000527671,-0.00035577,0.0016002278,0.070179305,0.0946170405,-0.024023865,-0.05224517,-0.085820196,-0.241171429,0.0000630672,0.1675295404,1579213.36,0.0041978698,1.3327693096,-0.055743589
02-28-2002,9,527,-0.295617572,0.0162840914,-0.152732323,-0.011812355,0.000971163,-0.000864812,-0.00054277,0.0032201118,0.0379810807,0.0599166032,-0.044126175,-0.138032609,-0.141451311,-0.195852877,0.0001118875,0.24676294,2038953.894,0.0077709289,1.4900023688,-0.040371311
03-31-2002,0,521,0.0721062603,0.0043482436,0.0197378673,-0.000302718,0.0002864468,0.0000405487,0.0000616798,0.0005208081,0.1507042738,0.0277470649,0.0015066964,0.5052765924,0.0512813138,-0.028810359,0.0000139837,0.0162034601,112486554.91,0.000144319,0.4379916854,0.0237029778
03-31-2002,1,521,0.0360074629,0.0020643927,-0.0183526,-0.000517124,0.0003568849,0.0000393922,0.0000735009,0.0007020481,0.1333128882,0.0157582849,-0.000676232,0.3978721602,0.0328015707,-0.020864947,0.0000167511,0.0222812982,58669323.441,0.0002610377,0.7415521749,0.0191268518
03-31-2002,2,521,0.0187833802,0.0030320599,0.0015207375,-0.001113542,0.0003083107,0.0000342849,0.0000630775,0.0006300365,0.1466069054,0.0328452849,0.0067555944,0.4154442546,0.0309881879,-0.062380415,0.0000157552,0.019280321,140899311.77,0.0003794938,1.0310957145,-0.007126716
03-31-2002,3,521,-0.023590966,0.0005985661,-0.050617662,-0.001785649,0.0004790338,0.0000126776,0.0000503058,0.0008613609,0.1581607884,0.0425627448,0.0045563417,0.2882067415,0.0058133276,-0.058880741,0.0000280845,0.0344589221,27506123.096,0.0005948025,1.0632549913,0.0035532556
03-31-2002,4,557,0.0614252455,0.0037457035,-0.317783372,-0.003261163,0.0004666906,-1.422201E-6,0.0000326539,0.0006616027,0.271138526,0.0932802963,-0.003811049,0.2071336279,0.0119916933,-0.039709041,0.0000125556,0.0321708739,67797788.511,0.0008610633,1.3342970207,-0.059471673
03-31-2002,5,520,0.0431209976,-0.005795882,-0.153162113,-0.001732925,0.0003247246,-6.629526E-6,0.0000345996,0.0006037331,0.1130207615,0.0379911673,-0.000639884,0.2495327878,-0.003506901,-0.110108656,0.0000171551,0.0366324186,38979634.812,0.001268247,1.9110485216,-0.103528311
03-31-2002,6,521,-0.014753024,-0.003953298,0.0083745865,-0.003941894,0.0004460356,-0.000106471,-0.000046957,0.0005938288,0.0428522988,0.0428297791,-0.001274336,0.0908545844,-0.019991421,-0.105930252,0.0000145323,0.0447179049,9857392.5442,0.0017771348,1.6696036135,-0.121006835
03-31-2002,7,521,-0.164653552,0.0043970203,-0.225859381,-0.006748663,0.0007066922,-0.000435884,-0.000334495,0.0009005846,0.0416175074,0.0796627671,-0.004788605,0.0650564573,-0.057325183,-0.146879515,0.0000421405,0.0603240012,7367903.26,0.0025875637,1.9626140839,-0.210071076
03-31-2002,8,521,-0.190811977,-0.001978888,-0.100982293,-0.00645087,0.0005985838,-0.00028339,-0.000361003,0.000840631,0.5514615571,0.120067444,-0.015506641,0.1030162866,-0.059306124,-0.206691695,0.0000200087,0.0691351001,24107130.267,0.0037534878,1.5824419427,-0.1836067
03-31-2002,9,521,-0.308033869,-0.01225976,-0.31984849,-0.008518483,0.0010995191,-0.000687734,-0.000529051,0.0029446968,0.1988304646,0.0998573881,-0.036256312,-0.293259111,-0.231307367,-0.137741499,0.0001027113,0.123398923,1711704.965,0.0075248486,0.7465201894,-0.215093409
04-30-2002,0,515,0.134002398,0.0019976824,0.0190112971,-0.000274009,0.0003222375,0.0000435017,0.0000667485,0.0005843105,0.1405849757,0.033153497,0.0031229848,0.4657171734,0.0418456083,0.0328653565,0.0000122524,0.0131748913,96065649.099,0.0001375659,0.2171917214,0.0399263363
04-30-2002,1,515,0.0959750776,0.0007346422,0.0264542916,-0.000521567,0.0003166251,0.000038895,0.0000613399,0.0006352511,0.1763230037,0.0317404987,-0.000217113,0.4338925902,0.0475688859,0.0327143399,0.0000184883,0.0199353248,64044142.159,0.0002514669,0.7545349105,0.0278320356
04-30-2002,2,515,0.0881168204,-0.000906101,-0.046260835,-0.000961029,0.0003814481,0.00003172,0.0000758754,0.0007147361,0.1102659159,0.0255679183,0.0053870838,0.4047256416,0.0265803531,0.0949407963,0.0000191275,0.0214371713,84611062.036,0.0003999602,0.9177881212,0.0473188454
04-30-2002,3,514,0.0444702831,-0.000469379,0.0097947021,-0.000958778,0.0003717503,0.0000274781,0.0000582289,0.0008452447,0.1637302727,0.0314526877,-0.001803663,0.3439773764,0.0278471511,0.1057144187,0.0000213351,0.0230262096,92266071.094,0.0005562315,0.7228687974,0.0485414638
04-30-2002,4,556,0.0617309539,0.0071708742,-0.075064398,-0.002022777,0.0004384345,-1.510686E-6,0.0000450921,0.0006993596,0.072078367,0.0237309791,0.0026058668,0.2279518814,0.0136819636,0.1437504432,0.0000165383,0.0288273249,56548548.732,0.0008069762,1.5174034708,0.0978927807
04-30-2002,5,515,0.034667058,-0.005107423,-0.406374873,-0.002585832,0.0005256948,-0.000021133,0.0000149203,0.0006117926,0.355767118,0.1054709418,0.0000494048,0.2153738344,-0.008464037,0.1545762249,0.0000172801,0.038826738,39749449.825,0.0011916185,1.1974033934,0.0613646158
04-30-2002,6,514,-0.006532087,0.001169366,0.0070703765,-0.003752249,0.0004453326,-0.000063414,-7.861986E-6,0.0007600963,0.037069765,0.0411866359,-0.001851135,0.0702400969,-0.02244596,0.2142568977,0.0000335617,0.0393831166,8393849.394,0.0017327074,1.1038146327,0.1300279058
04-30-2002,7,515,-0.083106482,0.0021470891,-0.111953045,-0.004672787,0.0005715744,-0.000460126,-0.00036227,0.0008381201,0.0813126161,0.0869917089,-0.005391533,0.0744979632,-0.052757768,0.2513908082,0.0000311496,0.0666786528,5947284.5577,0.0023829391,1.6484375194,0.1605323808
04-30-2002,8,515,-0.140007165,-0.003617481,-0.172010635,-0.006825408,0.0009718564,-0.000321322,-0.000303069,0.0013545537,0.4357810971,0.0990447986,-0.003343028,0.0888670304,-0.077857003,0.2864276283,0.0000344631,0.0621833528,10508173.944,0.0036213302,1.1969151807,0.1527540681
04-30-2002,9,515,-0.336158439,0.0022118539,-0.113333413,-0.004219021,0.0019246336,-0.000650305,-0.000408914,0.0019511559,0.1779731493,0.1000429067,-0.023038244,-0.135030828,-0.109394183,0.145548864,0.000068765,0.1080921424,2942483.0127,0.0074133659,0.2827764336,0.2045709336
05-31-2002,0,512,0.146435266,0.0019458737,-0.004180655,0.0000472365,0.0003546403,0.0000453334,0.000070145,0.0005882516,0.1352645675,0.0353029596,0.0007872687,0.4286394619,0.0312677194,0.0347558351,0.0000138529,0.020464545,76850087.24,0.0001397192,0.3136433176,0.0087172545
05-31-2002,1,511,0.0883493513,0.0005614382,0.0022802049,0.0000638266,0.0003028725,0.0000346606,0.0000649475,0.0007739117,0.1738495362,0.0293139252,0.0018249511,0.4499082581,0.0519838316,0.0181850542,0.0000210114,0.0139889145,79947843.214,0.0002488207,0.638036395,-0.019880925
05-31-2002,2,511,0.1003689452,0.0008860094,0.050788436,-0.000124854,0.0003811933,0.0000334946,0.0000629241,0.0006817449,0.1663591915,0.0333450495,0.0041720095,0.4413135989,0.0441296458,0.0400634584,0.0000239797,0.0218231346,53933522.502,0.0003701252,0.8426694768,-0.035919427
05-31-2002,3,512,-0.048489929,-0.001474082,-0.04000423,8.9850956E-6,0.0003811959,0.0000323892,0.0000755532,0.0008005357,0.0999579607,0.0138747098,0.0021783702,0.3725313361,0.0307141759,0.0190557027,0.0000177928,0.0300626583,98169531.571,0.0005677751,0.9112398749,-0.080028876
05-31-2002,4,542,0.0232919299,0.0030554546,0.0063388398,-0.000874345,0.0004313995,-3.254554E-6,0.0000412952,0.0006970398,0.1361035568,0.0280686024,0.0129510891,0.2792676218,0.0239674574,0.0324828368,0.0000153378,0.0211904869,97643580.615,0.0007874857,0.5260833211,-0.066198698
05-31-2002,5,511,-0.040042831,0.0043078128,-0.345293412,-0.001269787,0.0004364171,-0.000012837,0.0000190293,0.00050992,0.240985699,0.0769121245,-0.00695946,0.2167775975,-0.00560349,-0.033322658,0.0000140646,0.033723147,66342324.931,0.0010879566,1.1742790204,-0.080191551
05-31-2002,6,512,-0.11110699,-0.002378145,-0.089234506,-0.002931036,0.0005287973,-0.000055483,7.7071403E-6,0.0008208052,0.104094397,0.0858696201,-0.00237691,0.158597929,-0.002177985,-0.035401061,0.0000171691,0.042915307,10659148.112,0.0016834632,1.3512588647,-0.098766994
05-31-2002,7,511,-0.135679837,0.0180321485,0.0024269352,-0.002823013,0.0005189508,-0.000247849,-0.000213473,0.0006921768,0.2130675177,0.0662621418,-0.004623416,0.064659079,-0.015240339,0.0601716416,0.0000253522,0.0476734835,43969669.954,0.002300243,1.2884896035,-0.14749165
05-31-2002,8,511,-0.154761566,-0.003459029,-0.19479017,-0.001006041,0.0008407206,-0.000396287,-0.00025907,0.0010884795,0.1542247799,0.0698996128,0.0004501125,0.0402567765,-0.080201491,0.0120248923,0.0000416296,0.0543216675,3214140.5422,0.0035648547,1.7501301508,-0.174851925
05-31-2002,9,512,-0.342670894,-0.00446844,-0.132425592,-0.009351304,0.0022683755,-0.001298775,-0.000899124,0.002356613,-0.045067203,0.0841572783,-0.031537417,-0.108189812,-0.153863149,0.0369166337,0.0000777208,0.1140743632,1622644.5821,0.0075853426,0.9390662144,-0.184277185
06-30-2002,0,524,0.1172125798,0.0021910188,-0.026797306,-0.000049438,0.0003768364,0.0000445241,0.0000718598,0.0005908675,0.1183072592,0.0350659132,0.0002674769,0.4022238497,0.0444216534,-0.006812747,0.0000141691,0.0188782118,73226908.046,0.0001679259,0.3141035898,0.0015251087
06-30-2002,1,524,0.0661337984,0.0011810343,0.0224860506,0.0006472713,0.0003860517,0.0000411626,0.0000706501,0.0008284921,0.1623881096,0.0298850835,0.0008333916,0.4177011881,0.0487235841,-0.014260447,0.0000252679,0.0174982235,42244581.26,0.00028492,0.6146145685,0.0088653959
06-30-2002,2,524,0.0397525369,0.0022783502,0.0341180401,0.0001695016,0.0003761897,0.0000303951,0.000065485,0.000965363,0.0980056059,0.0090135322,0.0054828089,0.3962549817,0.0488916259,-0.030898622,0.0000227908,0.0130476139,57703956.522,0.0004197159,0.6553769616,-0.006355557
06-30-2002,3,524,-0.10386252,-0.002766665,0.0055860126,-0.000218824,0.0003581022,0.000040605,0.0000861295,0.0006684302,0.1187023062,0.017707122,0.002002216,0.4171069568,0.0503611698,-0.015291124,0.0000160449,0.0252708255,122393503.01,0.0006004158,1.0763337569,0.0052156088
06-30-2002,4,545,-0.090929777,0.0013984294,-0.066029462,-0.000246008,0.0003528534,0.000012009,0.0000483652,0.0005697229,0.1384050611,0.024099494,0.0093511243,0.3174994134,0.0422051544,0.0093253899,0.0000119239,0.0238103859,106542114.89,0.0008555404,0.604722978,-0.016835007
06-30-2002,5,524,-0.031727099,0.0062984407,-0.334946611,-0.000769772,0.0006598547,-0.000030318,0.0000221269,0.0007078722,0.0277399099,0.0232678161,0.0018190755,0.181581219,0.0197047556,0.0387255187,0.0000251516,0.0354721423,27362432.271,0.0012019394,0.9416608894,-0.02067125
06-30-2002,6,524,-0.136542135,0.0099187782,0.0072708664,-0.000150379,0.0004335134,-0.000040743,9.1039332E-6,0.0005843586,0.0605012445,0.0298826461,-0.004127889,0.1717713674,0.0061227247,0.039051237,0.000016386,0.0322950326,50889086.351,0.001834736,1.3215306495,-0.036430814
06-30-2002,7,524,-0.203566999,0.0055805122,-0.132677738,-0.001783289,0.0008896259,-0.000209004,-0.000108163,0.0012466378,0.1186501243,0.1332766415,-0.000432114,0.0475526973,-0.014896446,0.0048647226,0.0000371933,0.0664221602,4754661.6214,0.002619049,1.5659836487,-0.091370238
06-30-2002,8,524,-0.280141094,-0.003285014,-0.192560946,-0.002736589,0.0007264597,-0.000590047,-0.000406559,0.001101432,0.0280316665,0.0859223975,-0.006965854,-0.043436706,-0.065756273,0.036344761,0.0000267949,0.066007075,1820530.1295,0.0040633114,1.4558524832,-0.109098411
06-30-2002,9,524,-0.565387333,-0.008430187,-0.117729707,-0.025323836,0.0020504856,-0.000820263,-0.000665343,0.0023258763,0.4387246048,0.0955571375,-0.046387908,0.1184225041,-0.078506083,-0.044461653,0.0000372174,0.1142670822,12055280.353,0.0089227459,0.5887639887,-0.005749972
07-31-2002,0,520,0.1264499514,0.0059382434,0.0315071968,0.0001038482,0.0004624329,0.0000494068,0.0000717597,0.0006450977,0.1162870904,0.0083839724,-0.003173655,0.3437594867,0.0297868409,0.0177378216,0.0000117836,0.0183709779,39041015.786,0.0003065439,0.6012345084,-0.033039839
07-31-2002,1,520,0.1561932972,0.0055007679,0.000236913,0.0003359448,0.0004108399,0.0000482952,0.0000861894,0.0007870196,0.1133889492,0.0346389391,0.0021245895,0.4646279906,0.0512808501,0.0107005545,0.0000225544,0.0248685197,37323117.672,0.0004419443,0.444598049,-0.030770771
07-31-2002,2,520,0.0488878125,0.0044661926,0.0324343331,0.0001086274,0.0003819291,0.0000373516,0.0000750161,0.0010652078,0.1004432763,0.0158557079,0.0000433961,0.3615862321,0.046851119,0.022750974,0.0000252909,0.0149545284,78894018.697,0.0006268637,0.3439356221,-0.040165713
07-31-2002,3,520,-0.031713551,0.0023113795,0.0237455855,0.000018886,0.0003592359,0.0000406254,0.000070507,0.0007133761,0.2002425531,0.0371816421,0.0030538718,0.3982727039,0.0517597469,-0.0045028,0.0000177932,0.0209531835,110116110.76,0.0008678189,0.6910226478,-0.058092129
