public_date,port_beta,_FREQ_,mom12m_Mean,hxz_abr_Mean,hxz_sue_Mean,hxz_re_Mean,bm_Mean,ep_Mean,cfp_Mean,sp_Mean,agr_Mean,ni_Mean,acc_Mean,op_Mean,roe_Mean,seas1a_Mean,adm_Mean,rdm_Mean,me_Mean,svar_Mean,beta_Mean,mom1m_Mean
12-31-1992,5,420,0.2195096634,0.0028227711,0.1309099782,-0.000733313,0.0004909878,0.0000456372,0.000090423,0.0010588699,0.1264646517,0.0195422735,0.0029712187,0.3455395693,0.0454175192,0.1126402289,0.000029628,0.0414334549,15848796.223,0.0002627555,-0.614709089,0.0547922106
12-31-1992,6,420,0.2543756559,0.0020968757,0.0190651999,-0.001377012,0.0005479092,0.0000419769,0.0000871946,0.0010363939,0.1094989586,0.032877476,0.0013404504,0.3010298966,0.0335509704,0.1088455533,0.000041497,0.0523351659,9985303.685,0.0002318308,-0.033335146,0.0329934611
12-31-1992,7,420,0.1725679916,-0.002174813,0.0460900875,-0.001644825,0.00047855,0.0000410624,0.0001002723,0.0010908593,0.1073717937,0.0145224598,0.0010700778,0.3546606604,0.0408241569,0.1220560785,0.0000260907,0.0314454012,26810620.414,0.0002178709,0.5779342107,0.0353179892
12-31-1992,8,420,0.1407915666,0.0011401258,0.037255565,-0.000948307,0.0005162003,0.0000505835,0.0000969358,0.0010287439,0.1336037529,0.0168125799,-0.000704497,0.3812297794,0.0423005309,0.1259637267,0.0000225436,0.0362202576,14992238.892,0.000300004,1.3788651889,0.0383029432
12-31-1992,9,420,0.1349452714,-0.003920024,-0.146516707,-0.002375976,0.0006703695,0.0000204326,0.000071784,0.0013725262,0.2499816038,0.0803956489,0.0032434671,0.3087712338,0.0158521504,0.1321810791,0.0000259005,0.0905935424,8954436.5004,0.0006315648,3.118313949,0.0773546608
01-31-1993,0,419,0.9307000375,0.011234458,0.0901652067,-0.000189018,0.0003800221,-0.000015303,0.0000661402,0.0017636221,0.3544297664,0.1025232937,0.0229522844,0.4257143158,0.0406655205,0.3718190639,0.0000408659,0.1005386023,553228.48403,0.0024560227,-9.1968485,0.0824125735
01-31-1993,1,419,0.8217512433,0.0088161763,0.1507449268,0.001033042,0.0005346975,1.6730101E-6,0.0000656613,0.0018694013,0.1736111065,0.1106729395,0.0101990407,0.2367552895,0.0278169706,0.2109907958,0.0000490544,0.0598005488,2807470.3904,0.0012102042,-5.098995896,0.1040637827
01-31-1993,2,418,0.4679554026,0.0107982436,0.0660730793,-0.000330082,0.0004839963,0.0000234971,0.0000716061,0.0012851708,0.161336345,0.061578724,0.005915068,0.3267161003,0.0309015007,0.1351677189,0.0000458,0.064808777,1685606.7726,0.0008047101,-3.248762783,0.0676197567
01-31-1993,3,418,0.3020726816,0.0004943017,0.0674181125,-0.000604453,0.0004742089,0.0000326128,0.0000851423,0.0013866866,0.1305065519,0.0480817368,0.0081418305,0.3519725152,0.033811476,0.0638787708,0.0000419375,0.0465932901,2692150.346,0.0005348522,-2.135700193,0.0400226345
01-31-1993,4,889,0.1954800235,0.0040815574,0.0544410381,-0.001181192,0.0004131675,0.0000398394,0.0000771453,0.0010893455,0.1746457854,0.063273254,0.0034138337,0.4266821055,0.0532003698,0.044784042,0.000036813,0.0577575632,12507496.857,0.0004709296,-1.325357871,0.0219859123
01-31-1993,5,419,0.1843146798,0.00172019,0.1191346881,-0.001380677,0.0005343855,0.0000444781,0.0000916764,0.0010106786,0.1183577841,0.0196372286,0.0017548361,0.3255988698,0.0367847215,0.0208476614,0.0000316319,0.0545128044,15986656.275,0.0002885348,-0.802432702,0.0370134716
01-31-1993,6,418,0.1637045607,0.0001569796,0.0511091288,-0.000359732,0.0005829096,0.000047429,0.0000925928,0.0011214752,0.0848600019,0.0268335201,0.0005979987,0.2875281294,0.0344863453,0.0070641895,0.0000354423,0.0539266014,7904223.74,0.0002304754,-0.171972657,0.0285219378
01-31-1993,7,418,0.0990435749,0.0020957295,0.020968429,-0.001566071,0.0004817887,0.0000417316,0.000104052,0.0011275012,0.0988270171,0.015473645,0.0018211215,0.3527656181,0.0401618715,-0.013563935,0.0000294192,0.0331412986,25182767.95,0.0002085689,0.4647483993,0.017600652
01-31-1993,8,419,0.0587739583,0.0011030679,0.0501735192,-0.000687492,0.0004521691,0.0000438893,0.0000841304,0.0009264447,0.1433121547,0.0256623539,-0.000163092,0.3649186072,0.0389527453,-0.02219569,0.0000240744,0.0364218922,19158852.18,0.0002878022,1.1840865921,0.017863589
01-31-1993,9,419,0.0732511376,0.0017077715,-0.138528809,-0.003924644,0.0005717797,0.0000125093,0.0000673284,0.0013147046,0.2431669766,0.0370040354,0.0063398446,0.3615957471,0.0233516856,0.023825606,0.0000165273,0.073556075,9654921.5447,0.0006167162,2.9570262865,-0.042772517
02-28-1993,0,419,0.5368159478,0.0013231986,0.1030401901,-0.000320456,0.0004011356,-0.00001479,0.0000703853,0.0018772277,0.3292753869,0.0976485665,0.0198379918,0.418278182,0.0378954234,0.1291804575,0.0000441248,0.095779004,532953.5544,0.002324715,-9.141929546,0.0959911197
02-28-1993,1,418,0.6746233541,0.0006167588,0.1699853383,0.0021498658,0.0005582397,3.2404744E-6,0.0000702775,0.0019582115,0.1535407931,0.1025009545,0.0099764221,0.235243224,0.029185058,0.1180081606,0.0000520982,0.0587166678,2971779.7196,0.0012934213,-5.112647013,0.0990643625
02-28-1993,2,418,0.3760098389,0.0046903615,0.0749795748,-0.000206455,0.0005041416,0.0000246441,0.0000750661,0.0013174833,0.1444871662,0.062560591,0.00587757,0.3180844705,0.0334098616,0.0752183357,0.0000455535,0.0614209709,1636845.5245,0.0008679343,-3.248744431,0.0548137873
02-28-1993,3,419,0.281891459,0.0042340364,0.0621154976,-0.000327767,0.0004569293,0.0000336329,0.0000866224,0.0013413868,0.126331876,0.0399302485,0.0084924748,0.3540190897,0.0328227123,0.0467506801,0.0000415922,0.0693750317,3976751.975,0.0005751577,-2.08662851,0.0444611109
02-28-1993,4,886,0.1614410082,0.0002144426,0.059224472,-0.000963424,0.0004177597,0.0000401681,0.0000767658,0.0010992006,0.1693245238,0.0655013037,0.0026175522,0.4378061463,0.055085773,0.0321276659,0.0000372732,0.0482814919,12808548.299,0.0005098841,-1.301094934,0.0112965797
02-28-1993,5,418,0.2053584756,0.0021433745,0.1262840771,-0.001261251,0.0005282544,0.0000440517,0.0000908582,0.0009964262,0.1124710592,0.0194561815,0.001491144,0.3252882779,0.0366833811,0.0214530835,0.0000308433,0.0557930775,17270373.486,0.0002993376,-0.80785447,0.0228597212
02-28-1993,6,419,0.1887128316,0.0004087101,0.0414621721,-0.000445692,0.0005768051,0.0000468468,0.0000930096,0.0010601109,0.07990504,0.0254715994,0.0011197708,0.2818796162,0.0342094011,0.0214951347,0.0000329337,0.0540048691,8633139.9843,0.0002614167,-0.152850718,0.0188958056
02-28-1993,7,418,0.1347482455,0.0036780159,0.0287264271,-0.001517646,0.0004866499,0.0000392446,0.0001039378,0.001143926,0.0988426757,0.0190498388,0.0013685077,0.3336126466,0.0357479173,0.0137600449,0.0000294269,0.0327275841,22816228.857,0.0002642881,0.4709640604,0.0082032166
02-28-1993,8,418,0.1052889755,0.0008094642,0.0546783756,-0.000775318,0.0004354686,0.0000462026,0.0000836114,0.0009570576,0.1371762359,0.0222089916,-0.000453724,0.3844287462,0.0434326191,0.0131170872,0.000027609,0.0376606315,22044539.332,0.0003362846,1.1823662436,0.0101445519
02-28-1993,9,419,0.0161420796,0.0006014277,-0.127500689,-0.003493273,0.000578148,0.0000125974,0.0000665663,0.0012578433,0.2288935971,0.0355367804,0.006028775,0.3538534855,0.0201059777,-0.002521697,0.0000171377,0.0759686766,10070029.314,0.0006544155,2.9792353721,0.0218519629
03-31-1993,0,419,0.5105740171,-0.00184445,0.0701936255,-0.000710282,0.0003991441,-2.915137E-6,0.0000677402,0.0017194876,0.2434248403,0.110664824,0.022693107,0.4373157077,0.0094403396,0.0082646143,0.0000429292,0.0749279898,655465.77686,0.0018604246,-9.232195568,-0.035124337
03-31-1993,1,418,0.7135558193,0.0024092417,0.1488109653,0.0014924626,0.0005166602,0.00001665,0.0000818827,0.0017628442,0.123746248,0.075714394,0.0051642067,0.2918546882,0.029996038,-0.00010917,0.0000451204,0.0463574771,3594350.7585,0.001205561,-5.447792644,-0.01026646
03-31-1993,2,418,0.3249462311,0.0036483471,0.0853246591,-0.000312486,0.0004572056,0.0000320306,0.0000832588,0.001342594,0.1653512304,0.0723641871,0.0077734154,0.3409097697,0.0317961818,-0.026791624,0.0000433993,0.0516859048,1705265.6915,0.0007335217,-3.654094344,0.0085105011
03-31-1993,3,418,0.2558450499,0.0015120258,0.0547875058,-0.000501053,0.0004237693,0.000029871,0.0000849083,0.0013592704,0.1409167698,0.0450524869,0.0036115029,0.3650397143,0.0298161861,-0.008908375,0.00004575,0.0472450868,4325966.5878,0.0005271428,-2.57639912,0.0147578287
03-31-1993,4,906,0.1767912713,0.0036517493,0.0698661873,-0.001738556,0.0004518738,0.0000407223,0.0000782893,0.0012781371,0.180917517,0.067079862,0.0033267309,0.3716549313,0.030594947,-0.022848345,0.0000339419,0.0564973496,3912832.0739,0.0006248138,-1.716190871,-0.00148187
03-31-1993,5,418,0.1968751217,-0.000344732,0.0503549006,-0.000679742,0.0004064446,0.0000441611,0.000078384,0.0008547873,0.1117481548,0.0319925813,-0.000700503,0.3832317058,0.0449741969,0.0118019982,0.0000309558,0.0330399048,22896882.331,0.0002886476,-1.071916161,0.0170444246
03-31-1993,6,418,0.1662113325,0.0004736787,-0.089307424,-0.000963644,0.00054778,0.0000374753,0.0000790545,0.0011723527,0.0859843387,0.0222683241,0.0000923838,0.290765144,0.0258679649,-0.015548292,0.0000397515,0.0609820526,6445597.1836,0.0003122392,-0.501629073,0.01839956
03-31-1993,7,418,0.1492705068,0.0026500858,0.0762738763,-0.001464805,0.0005218621,0.0000434515,0.0001098508,0.0011386237,0.058624245,0.0215312251,0.0005431296,0.3033736607,0.0246746645,-0.017811817,0.0000308506,0.0377266198,18758448.53,0.0002749453,0.1458936138,0.0267320229
03-31-1993,8,418,0.1125924165,0.0018236296,0.0493123328,-0.000755052,0.0004306052,0.0000503847,0.0000937911,0.0009002026,0.1073843975,0.0217091124,0.0006513585,0.371578707,0.0443793918,-0.025062681,0.0000238315,0.0371928245,24920499.855,0.0003220997,0.9598799516,0.0053502501
03-31-1993,9,419,0.0742166056,0.0014879671,-0.216375342,-0.002792036,0.0005102024,0.0000129198,0.0000594183,0.0010805388,0.2009853772,0.0345956125,0.0056011634,0.3856417232,0.0252633196,-0.039164002,0.0000236801,0.089545604,10663889.861,0.0005953589,2.847040283,-0.007583604
04-30-1993,0,420,0.5693011711,0.0037494802,0.0742814316,-0.001385958,0.0004175113,-5.655854E-6,0.0000667626,0.001772073,0.2548084688,0.114115035,0.0233241289,0.4434326561,0.0124599131,-0.0542221,0.0000377884,0.0727165855,753976.77184,0.0018246297,-9.595539471,0.0824109542
04-30-1993,1,419,0.677795571,-0.000716023,0.1627945384,0.002036861,0.0005293225,0.0000209662,0.0000892513,0.0018098648,0.1134060904,0.066593143,0.0049824547,0.2826271808,0.0298847119,-0.013261312,0.0000482976,0.0454932278,3857264.1748,0.0011133128,-5.582470244,0.0557770882
04-30-1993,2,419,0.4027879434,0.0053255651,0.0986251706,-0.001785215,0.0004543564,0.0000257861,0.0000781827,0.0014282769,0.1804399806,0.0655424085,0.0062654542,0.3075361097,0.0318975669,-0.01374559,0.0000470394,0.0436352698,1649263.9478,0.0007241089,-3.732422037,0.0394245683
04-30-1993,3,419,0.3068563264,0.0017773,0.0596954874,-0.000116264,0.0004651426,0.0000373527,0.0000903323,0.0014125287,0.129951307,0.0438894916,0.0041661525,0.3402329882,0.031203415,-0.000529769,0.0000488646,0.0541547418,4306006.2983,0.0005895862,-2.599566841,0.0615444037
04-30-1993,4,889,0.1812471211,0.0030777911,0.0596398257,-0.001161506,0.0004431346,0.000040871,0.0000812321,0.0012510624,0.1798684682,0.0596324121,0.0024934311,0.4065025117,0.0380507317,-0.022241589,0.0000356616,0.0536111492,4847605.5153,0.0005969103,-1.737185719,0.0420877817
04-30-1993,5,419,0.2088779199,-0.001628927,0.0342704096,-0.000754113,0.0004478769,0.0000480694,0.000086577,0.0009422956,0.1147083792,0.0285074131,-0.000226581,0.3565891789,0.0414079424,0.0178858311,0.000032596,0.036728066,22070202,0.0003189923,-1.098724659,0.0219654315
04-30-1993,6,419,0.1932547392,0.0009743217,-0.030765079,-0.00083598,0.0005345915,0.0000412251,0.0000822361,0.0011585882,0.0940736069,0.026719177,0.0014620556,0.3227454822,0.0298832896,0.0164634448,0.0000419396,0.0446387819,6191362.1531,0.0003710035,-0.508970931,0.0252177096
04-30-1993,7,419,0.1773074867,0.0015043516,0.0801886333,-0.00161346,0.0005150575,0.0000447057,0.0001105191,0.0011444688,0.0653344856,0.0214042594,-0.000622645,0.3220659439,0.0282615296,0.0501981029,0.0000348371,0.0396423929,14635818.173,0.0003601619,0.1673606081,0.0309397881
04-30-1993,8,419,0.1655839213,0.0019728704,0.0419351046,-0.000715604,0.0004507498,0.0000506067,0.000094416,0.0009517334,0.1068301858,0.024023697,0.00136556,0.3475170846,0.0438932839,0.0300904245,0.0000184745,0.0371720122,27002984.465,0.0003548523,0.9859126152,0.0258440529
04-30-1993,9,420,0.0941915559,0.002965354,-0.299744912,-0.003398165,0.0005912775,6.8173164E-6,0.0000606194,0.0012531707,0.1725630991,0.0286031363,0.0020094076,0.3349250252,0.0154514596,0.0014114943,0.0000317333,0.1258363709,8693784.7964,0.0007115957,3.0851740889,0.0100689069
05-31-1993,0,422,0.813419574,0.0046878791,0.081406209,-0.001080867,0.0003919831,-2.753039E-6,0.0000602791,0.0016282292,0.2774317037,0.1024714535,0.0219976618,0.4011555716,0.0136957673,0.0180593224,0.0000316389,0.0660860826,909195.82904,0.0017791682,-10.0432363,-0.041800242
05-31-1993,1,421,0.7971368735,0.0009658968,0.1461134243,0.0024098495,0.000479384,0.0000203848,0.0000846123,0.0015568077,0.0927985579,0.0645095067,0.0070264066,0.2754025556,0.0340371363,0.0095382797,0.0000389215,0.0576438516,4269222.2968,0.0009775929,-5.551748343,0.0015259788
05-31-1993,2,421,0.4782142032,0.0050279208,0.0872618723,-0.000584156,0.000417882,0.0000250244,0.0000685155,0.0013081354,0.2135872337,0.0769291145,0.007334259,0.3354741157,0.0284705271,0.0342354457,0.0000409412,0.0324128331,1594258.6097,0.0007359041,-3.764935886,-0.026118493
05-31-1993,3,421,0.4116574928,0.0036458395,0.0564637876,-0.00044164,0.0004560397,0.0000332822,0.0000872848,0.0013439597,0.1549709523,0.0440671358,0.0032360997,0.3247661684,0.0246891582,0.0127151477,0.0000402369,0.0582133098,4502399.8655,0.0005611833,-2.715577557,-0.004821123
05-31-1993,4,856,0.2409204499,0.0034128048,0.0894432061,-0.001107678,0.0004094332,0.000040331,0.0000805638,0.0012247822,0.1713885237,0.0583699901,0.003400457,0.3911236113,0.0372214397,-0.005286178,0.000035792,0.0564875537,5453700.071,0.0005228819,-1.849472126,-0.027177538
05-31-1993,5,421,0.2310645763,-0.000616445,0.0406109413,-0.000580693,0.0004213208,0.0000435504,0.0000803366,0.0009340429,0.1219508099,0.0284998879,0.0003583278,0.3787342272,0.0457995417,0.0203916034,0.0000309427,0.0353702735,24707702.503,0.0003290882,-1.167977512,-0.042048217
05-31-1993,6,421,0.201173553,0.0027024067,-0.038429496,-0.000820824,0.0005589151,0.0000415949,0.0000830626,0.0010649554,0.0949936875,0.0247511706,0.0016947271,0.2973900148,0.0274945696,0.009519305,0.0000348459,0.0405876033,6608703.2987,0.0003193857,-0.562295093,-0.019566751
05-31-1993,7,421,0.1866453842,0.0012912837,0.0812393954,-0.001819528,0.0004999045,0.0000443073,0.0001058769,0.0011210306,0.0743252055,0.022403078,-0.000842924,0.3300883225,0.0285445149,0.0056663275,0.0000346649,0.0391987842,14401566.698,0.0003491289,0.1347758804,-0.025463861
05-31-1993,8,421,0.1436372539,0.0026907799,0.0378784121,-0.000831377,0.0004460067,0.0000495402,0.0000948226,0.0009669191,0.0943683431,0.0234605139,0.0008282387,0.3474832533,0.043581666,0.0073447973,0.0000194957,0.0382576725,26779503.609,0.0002912364,0.9237175769,-0.00753103
05-31-1993,9,422,0.1402293376,0.0008418824,-0.315782985,-0.003852673,0.0005707817,9.0473524E-6,0.0000620968,0.0012227058,0.1868908776,0.0285435638,0.0019647034,0.3324283035,0.0152484025,0.015518119,0.0000320358,0.1345621574,9088432.8103,0.0006476745,3.1072325022,-0.03716824
06-30-1993,0,427,0.7090709678,0.0093390234,0.0630070697,-0.001564389,0.0004177614,-7.059487E-6,0.0000452746,0.0016629236,0.2408027306,0.1542990646,0.0230086898,0.4183835338,0.0097070374,-0.016099212,0.0000368737,0.079368087,823795.08921,0.0019879477,-11.33578076,0.1749003302
06-30-1993,1,426,0.6796151419,-0.001606495,0.3139178325,0.0013208521,0.000412125,0.0000333964,0.0000932408,0.0016008612,0.1391161736,0.1070647735,0.0114306803,0.3457620182,0.0371153783,0.0026195173,0.0000416955,0.0418430203,4726292.1702,0.0008524629,-6.462587898,0.099915786
06-30-1993,2,426,0.4503476041,0.0049194014,0.0849541984,-0.001288085,0.0004447466,0.0000227063,0.0000752471,0.001323591,0.1925933512,0.061390083,0.0087249344,0.3439333539,0.0286008796,-0.029310574,0.0000384583,0.0454900689,1549256.3816,0.0008659403,-4.215928054,0.0794502679
06-30-1993,3,427,0.3945785562,0.0023305819,0.0602636711,0.0003175774,0.0004672863,0.0000447633,0.0000813512,0.0012275031,0.1452073531,0.0398142907,0.0048349167,0.3530753443,0.0412574157,-0.017384577,0.0000346686,0.0505543909,6249248.4711,0.0005356489,-2.979126796,0.0587025895
06-30-1993,4,1117,0.2765872545,0.0011570699,0.012837387,-0.001130349,0.00038983,0.0000385559,0.0000708008,0.0010823867,0.1921543971,0.0629351691,0.0017083513,0.397438262,0.0341349904,-0.017149414,0.0000289597,0.0449813907,17815364.256,0.000564255,-1.935395308,0.0682136683
06-30-1993,5,426,0.153445003,0.002073728,0.0378032428,-0.000415374,0.0004941751,0.0000465819,0.0000911966,0.0009856709,0.1070643905,0.0262903413,-0.002240731,0.357984796,0.0484260888,-0.022315983,0.0000391712,0.0503763732,14281966.044,0.0003071147,-1.126843758,0.0393007259
06-30-1993,6,427,0.1763604048,0.0006244494,0.030049291,-0.000665863,0.0005152494,0.0000369121,0.0000935892,0.001157299,0.1129628467,0.0386191313,0.0025755899,0.3030248287,0.0421320121,-0.001634611,0.0000446945,0.044856758,9984056.8298,0.0002897367,-0.455947976,0.018835147
06-30-1993,7,426,0.1659647479,0.0025896778,0.0459558706,-0.000339176,0.0004707892,0.0000545983,0.0001073161,0.0010110327,0.104861816,0.011032947,0.0002583686,0.3560539798,0.0471503431,-0.003302571,0.0000234192,0.0354966387,22138549.122,0.0002693505,0.3712339155,0.0157121288
06-30-1993,8,426,0.0862779052,0.0026173752,0.0276803242,-0.001450442,0.0004310533,0.0000495265,0.0000941608,0.0009717414,0.1120763719,0.009768643,0.0011194024,0.3674857635,0.0520149383,-0.028509592,0.0000303603,0.0379183036,19914671.017,0.0003806906,1.3794309628,0.0260410161
06-30-1993,9,427,0.0490485665,-0.000342821,0.0199760651,-0.004113236,0.0005901262,-0.000013065,0.0000401683,0.0013098729,0.1904445018,0.0759772,0.0016584043,0.3239825402,0.0254659893,-0.008023696,0.0000253217,0.1297670934,7730078.0593,0.0006857707,3.9824252656,0.0385748137
07-31-1993,0,429,1.0467549849,0.0069043813,0.0567651217,-0.00183974,0.0004124688,-0.000023507,0.0000345582,0.0017558529,0.2051435334,0.1380786411,0.0255800845,0.3190180624,-0.010890521,0.0537065387,0.0000408148,0.0775152825,882317.3993,0.0019416651,-11.89549855,0.0166337802
07-31-1993,1,429,0.9188888159,-0.000315125,0.3074990864,0.0006764112,0.000436959,0.0000374255,0.0000985533,0.0016773349,0.1502694681,0.1083827163,0.0170286438,0.3795167606,0.034418621,0.0698128292,0.0000427237,0.0416802717,4172345.5955,0.0009379353,-7.013285246,0.0492698898
07-31-1993,2,428,0.5545292892,0.0047099373,0.0516316825,-0.000679102,0.0004112545,0.0000220192,0.0000754753,0.0013095227,0.1612717961,0.0534707486,0.0036764201,0.3502258718,0.0249441393,0.0610536056,0.0000379173,0.0384131608,3661636.829,0.0005857657,-4.702077314,0.0437522817
07-31-1993,3,428,0.5297206419,0.0055474322,0.0643727884,0.0004062521,0.0004951635,0.0000467475,0.0000797994,0.0012592625,0.1497811951,0.0494966465,0.0077517417,0.3643549367,0.0373989481,0.0351596978,0.0000338913,0.0690682229,5939988.7193,0.0005583197,-3.257640223,0.0442751051
07-31-1993,4,1105,0.4033494576,0.0024000118,0.0277520728,-0.000969375,0.0004312224,0.0000361809,0.0000792748,0.0012060222,0.2080150698,0.0761614514,0.0036372448,0.4181598008,0.0332569046,0.0456308547,0.000039345,0.0367759276,3613321.029,0.0005663579,-2.177693381,0.0114443437
07-31-1993,5,429,0.2912347618,0.0016953035,0.0197441905,-0.000687099,0.0005141481,0.0000405321,0.0000760123,0.0010380769,0.0893871508,0.0286734927,-0.001087161,0.2832205644,0.0348744698,0.0350280447,0.0000320544,0.0421923519,20718572.394,0.000277017,-1.34178801,0.023660704
07-31-1993,6,428,0.1926027513,0.001105697,0.0321491961,-0.000447275,0.000496448,0.0000443437,0.0001042823,0.001126473,0.1037857363,0.0349945246,-0.000300124,0.355898144,0.046752388,0.0461607455,0.0000411591,0.0373348143,14281503.646,0.000250887,-0.472762533,0.0191365701
07-31-1993,7,428,0.1733334007,0.0033577097,0.0308184965,-0.000461441,0.0004603882,0.0000507728,0.0001021677,0.0010148162,0.1195508542,0.014135848,0.0008999436,0.3446963367,0.0446175816,0.0423078832,0.0000301097,0.0370565721,25207516.601,0.0002169781,0.4554525836,0.0078638283
07-31-1993,8,429,0.1728485176,-0.00031208,0.0367974957,-0.001163141,0.0004389814,0.0000527153,0.0001001926,0.0009861669,0.1036932301,0.0181855688,0.0005582222,0.3768539418,0.0491769627,0.0546152643,0.0000294077,0.0429348706,15762705.152,0.0002697373,1.4907971819,-0.004364223
07-31-1993,9,429,0.1487867896,0.002277065,0.0077549535,-0.002189742,0.0004963566,7.6439836E-6,0.0000523268,0.0010176678,0.2028338722,0.0270211297,0.0044315344,0.3758914523,0.0408140625,0.0411287702,0.0000200258,0.0846809991,8293144.2529,0.0006177517,4.0126641302,-0.003699649
08-31-1993,0,431,0.9414843857,0.0005150244,0.0514285494,-0.00276508,0.0003902951,-0.000023434,0.0000312047,0.0016979652,0.2004632852,0.1298954523,0.0251347593,0.3210095734,-0.014672518,-0.032387847,0.0000437366,0.0837364976,875588.58604,0.0017122984,-11.94435224,0.058217779
08-31-1993,1,430,0.9213272278,-0.00120274,0.2815485874,0.0001377615,0.0004174723,0.0000366323,0.0000922336,0.0016229645,0.1711645922,0.1107657868,0.0165212924,0.3853495442,0.0348414824,-0.031581915,0.0000396349,0.039345935,3865564.1182,0.0008876719,-6.931816834,0.0176840728
08-31-1993,2,430,0.5194316602,0.0045289338,0.0454203261,-0.001029687,0.0004087996,0.0000225044,0.0000742266,0.0012899761,0.1544566996,0.0548613322,0.0042436272,0.3542840594,0.0300392219,-0.033780479,0.0000380344,0.0349072424,3624115.3454,0.0005503352,-4.637109059,0.0258697012
08-31-1993,3,430,0.5797322261,0.0057968054,0.0731900595,0.0001656458,0.0004683876,0.0000450459,0.0000747013,0.0011837153,0.1632855025,0.0478048909,0.0079242942,0.3766531769,0.03898968,-0.023810203,0.0000305877,0.067783007,6299206.0556,0.0005062547,-3.20252531,0.040367499
08-31-1993,4,1073,0.3329495683,0.0011624345,0.0278960936,-0.001159027,0.0004295247,0.0000354244,0.0000769186,0.0011421928,0.1988707451,0.0740483007,0.0037192641,0.429236503,0.0334076342,-0.0242586,0.0000383879,0.0347715194,3872224.6101,0.0005231896,-2.121618495,0.0098362374
08-31-1993,5,430,0.2933893603,0.0021638342,0.0196118771,-0.000823741,0.0004873817,0.0000391123,0.0000738129,0.0010227139,0.0913418273,0.0302899502,-0.001201727,0.2876618782,0.0354632743,-0.011824675,0.0000298842,0.043862039,20913194.812,0.0002682356,-1.295004388,0.0240685098
08-31-1993,6,430,0.1489530418,0.0008394661,0.0289875892,-0.000371237,0.0005029428,0.0000434871,0.0001093555,0.0011632157,0.1038979605,0.033265165,-0.000546057,0.344590542,0.0453390176,-0.026950716,0.000041848,0.0388351849,14771557.446,0.0002391596,-0.412302274,0.0109660286
08-31-1993,7,430,0.1493082009,0.0011431824,0.03078538,-0.00038489,0.000429982,0.0000493281,0.0000925051,0.0009130753,0.118796477,0.0147724382,0.0015525405,0.3491743735,0.0431911604,-0.012826029,0.0000257151,0.0341950275,24936338.875,0.0002033189,0.5239148387,0.0024908808
08-31-1993,8,430,0.1143299092,0.0000466449,0.0395782395,-0.001225552,0.0004189309,0.0000508005,0.0000964209,0.0009532045,0.1114367717,0.0168273712,0.000388992,0.3807528421,0.0514691648,-0.016139439,0.0000286326,0.0449765407,16777725.434,0.0002803306,1.5523150355,-0.015317648
08-31-1993,9,431,0.0908145127,0.0020914259,0.0058739574,-0.002373125,0.0004884718,5.4537443E-6,0.0000496552,0.0009918447,0.1960523047,0.027135799,0.0046027841,0.3550253559,0.0379759258,-0.029261129,0.0000203064,0.0856233293,8620279.1851,0.0006051815,4.1470681857,-0.055285595
09-30-1993,0,432,1.0901861033,-0.000654062,-0.110398692,-0.002962053,0.0004080718,-0.000012664,0.000048786,0.0015481362,0.2261540818,0.1496491076,0.0179949468,0.3744635735,-0.000681574,0.0430585198,0.0000373859,0.0785125332,875265.57101,0.0016354832,-12.14346779,0.0472492456
09-30-1993,1,431,1.0137758359,-0.000294954,0.1721703613,-0.000213205,0.0003806527,0.0000420672,0.0000959586,0.001567255,0.1324317536,0.0979384927,0.0109711386,0.3902117355,0.054720445,0.0812865231,0.0000389004,0.0338910762,4624926.081,0.0008541438,-7.0585199,0.0520330077
09-30-1993,2,431,0.6926855604,0.0049096899,0.1190871663,-0.000178336,0.0004153777,0.0000294344,0.0000718474,0.0012639143,0.143452317,0.0453691741,0.0048173923,0.3571220261,0.0428046342,0.0358465985,0.0000299779,0.0347501515,4667627.697,0.0005237137,-4.799209852,0.0401998632
09-30-1993,3,431,0.6604728298,0.0076017407,0.0815318322,-0.00004106,0.0004341246,0.0000435366,0.0000742945,0.0010340947,0.1869428026,0.0512305599,0.0044424052,0.3996937096,0.038311724,0.0373499934,0.0000345677,0.0547892881,6063262.401,0.0005231932,-3.414288275,0.0464465821
09-30-1993,4,1081,0.4440946452,0.0021736104,0.0402637736,-0.001039758,0.0004312978,0.0000362817,0.0000762732,0.0011569879,0.2060337769,0.0820033127,0.0036230292,0.4170380724,0.0387524697,0.0295686643,0.000036494,0.038115983,2891269.6484,0.0005820285,-2.312198398,0.0591083804
09-30-1993,5,431,0.3284188846,0.0024321865,0.0348781027,-0.000604926,0.0004506085,0.0000420281,0.0000730791,0.0009677686,0.0980194753,0.0254560471,-0.002320666,0.325085618,0.0431684933,0.0253081292,0.000033742,0.0359097698,18294594.126,0.0002735159,-1.424474128,0.0460557524
09-30-1993,6,431,0.2201371175,-0.000010431,0.0240253623,-0.000116923,0.000508693,0.0000425348,0.0001113614,0.0012721748,0.0961317488,0.0300079173,-0.000442836,0.3367527621,0.0445637431,0.0034164935,0.0000428277,0.0332577191,14142813.139,0.0002527114,-0.497059695,0.0261041811
