public_date,port_svar,_FREQ_,rank_mom12m_Mean,rank_hxz_abr_Mean,rank_hxz_sue_Mean,rank_hxz_re_Mean,rank_bm_Mean,rank_ep_Mean,rank_cfp_Mean,rank_sp_Mean,rank_agr_Mean,rank_ni_Mean,rank_acc_Mean,rank_op_Mean,rank_roe_Mean,rank_seas1a_Mean,rank_adm_Mean,rank_rdm_Mean,rank_me_Mean,rank_svar_Mean,rank_beta_Mean,rank_mom1m_Mean
04-30-1993,0,464,0.3266470015,-0.040942219,0.0385120366,0.1056985221,-0.110924336,0.2793543474,0.278829034,-0.261665459,-0.094120228,-0.212335635,-0.086723466,0.2330957102,0.3205577182,0.5167770944,-0.079517342,-0.003745624,0.924008854,-0.900883419,0.4330265871,0.0680559532
04-30-1993,1,463,0.2093274297,0.0858263645,-0.07422591,0.034994514,-0.273200318,0.1158454208,0.0244929834,-0.181930813,0.0719666471,-0.168608266,-0.092030609,0.2456652746,0.1601656582,0.3693707327,0.0879396123,0.0090619856,0.8994958372,-0.70325599,0.3409213435,0.0967557051
04-30-1993,2,464,0.2672650176,-0.000840061,0.1137358907,0.0161108298,-0.277287328,0.0727542862,0.0524000762,-0.089455778,0.089695219,0.0500918735,0.0203970229,0.2543751699,0.2562882217,0.3426109619,0.017845538,-0.084539556,0.8767662815,-0.506671911,0.3391250636,0.111472883
04-30-1993,3,463,0.1014682909,0.1037524909,0.1399014438,0.1100657652,-0.445487915,0.0585491041,-0.087470509,-0.293162924,0.148908831,-0.204583055,-0.048707418,0.3512214673,0.3676252557,0.1604648145,-0.142447561,-0.074633173,0.8126426695,-0.301685133,0.275542225,0.0342616132
04-30-1993,4,491,0.1497259952,0.0623408954,0.2019700158,0.1725651867,-0.441871681,0.2159399107,0.0684998971,-0.334904215,0.2247081162,-0.178878624,0.0783504897,0.5000216929,0.4869317345,0.1976575937,-0.106273392,-0.047086238,0.7680219812,-0.104000847,0.319368685,-0.028538412
04-30-1993,5,463,0.1621107548,0.1712612915,0.0779961482,0.2040956882,-0.308672981,0.0322869322,-0.076071128,-0.291700508,0.2426570319,0.1587510751,0.156141938,0.2385481243,0.2776201726,-0.089339303,-0.133965363,-0.0202123,0.5793689188,0.0891078459,0.2153130923,0.0579910561
04-30-1993,6,463,-0.01273503,0.0604844032,0.2144988208,0.1101180136,-0.488827157,0.0058522687,-0.168135303,-0.452079672,0.4135239613,0.3412052738,0.1478224515,0.3422395307,0.3275356842,-0.112369406,-0.239372264,-0.040306406,0.4684836508,0.2922383244,0.1367799448,0.1222474252
04-30-1993,7,464,-0.158139299,-0.011989404,0.0454549111,-0.076386865,-0.208643936,-0.091644205,-0.135892068,-0.240486809,0.1806110588,0.2444257773,0.0824040792,0.0671859417,-0.011864299,-0.10758751,-0.062550735,0.0026361374,0.1453049044,0.4945195776,0.0689191812,-0.014123155
04-30-1993,8,463,-0.180559375,-0.024887171,0.0678759148,-0.049971227,-0.166873127,-0.191286475,-0.157313352,-0.160052851,0.0521436607,0.165739386,0.1057941915,-0.104172323,-0.056703528,-0.253274069,-0.055588256,0.0678822003,-0.043009229,0.6808999562,0.0603433105,-0.06948511
04-30-1993,9,464,-0.445872532,0.0019879467,-0.085944829,-0.031933019,0.0184548416,-0.319565981,-0.232963574,-0.012032549,-0.253917273,0.0961707303,-0.099479346,-0.219975403,-0.252213314,-0.273745843,-0.003835026,0.0306666481,-0.421193734,0.8787112924,-0.115210312,-0.084936396
05-31-1993,0,462,0.14991132,0.005087447,0.0018931809,0.0845928692,-0.038212372,0.3004455092,0.324288765,-0.214236612,-0.109698369,-0.23715582,-0.099485265,0.1742606823,0.2533397539,0.0846904665,-0.061649594,-0.004150869,0.918050374,-0.900787467,0.4861606784,0.2155763547
05-31-1993,1,462,0.1463197509,-0.045285628,0.0114025355,0.0077188497,-0.323340242,0.0878512912,0.037288314,-0.169504808,0.0421332865,-0.088017763,-0.073656641,0.3003322289,0.234271676,0.1220997247,0.091795948,0.0138986659,0.9124060056,-0.707028184,0.3315808262,-0.002791349
05-31-1993,2,462,0.1944571097,0.0803559775,0.1310521902,0.1301668838,-0.262369892,0.1305860028,0.0178828665,-0.184824886,0.0775749896,-0.033464042,0.056719383,0.2759389768,0.3210343376,0.0680918221,-0.071057815,-0.029135922,0.8540842177,-0.504794703,0.2349006008,0.0624575577
05-31-1993,3,462,0.0622489581,0.2104644478,0.087035243,0.1285672342,-0.505883024,0.0464534568,-0.170974047,-0.328735521,0.3126385831,-0.194251825,-0.089570242,0.4191220341,0.4441625829,0.116307506,-0.159577212,-0.206521302,0.8296210313,-0.315748497,0.3374837616,0.0057318134
05-31-1993,4,489,0.2056911486,0.0032537138,0.2245632306,0.0660356408,-0.407192641,0.2333358288,0.0717629303,-0.322027093,0.250904373,-0.116319621,0.2053645045,0.4997557767,0.518199517,0.0280226135,-0.088274442,-0.049523373,0.7627109881,-0.098855806,0.2865932088,-0.301949952
05-31-1993,5,462,0.1933175485,0.1469380478,0.062009043,0.2000156617,-0.401756436,-0.119335713,-0.154241725,-0.406448434,0.2640446185,0.2511510158,-0.01016054,0.1936030447,0.1351939009,0.2247153914,-0.184214867,0.0015803619,0.5935486186,0.0966338186,0.1370812888,0.0064119833
05-31-1993,6,462,0.0248559389,0.096850451,0.0410745413,-0.023557562,-0.279685712,-0.052631617,-0.178641824,-0.282516708,0.2608352042,0.2827246734,0.1055401319,0.1746616027,0.1019873424,-0.033161392,-0.151186021,0.0170332313,0.2578138843,0.2914316642,0.0566887605,-0.00673135
05-31-1993,7,462,-0.128763481,-0.040766167,0.000193226,-0.177902971,-0.236399414,-0.093264305,-0.133096009,-0.297970882,0.169174826,0.2593173521,0.1664578513,0.0136432882,0.0058635134,0.0474279011,-0.054824521,0.0416484595,0.1816314605,0.4891850926,0.0539565145,-0.132412306
05-31-1993,8,462,-0.187347739,0.0472971608,0.0146393876,-0.181777908,-0.094416768,-0.265344061,-0.201226966,-0.095815275,-0.08450823,0.1182782208,-0.048178129,-0.191457962,-0.22036032,-0.166361814,-0.049403146,0.0530155867,-0.105883825,0.6799352581,-0.160249665,-0.168872894
05-31-1993,9,462,-0.437083594,0.0365431037,-0.067305499,-0.022618148,-0.0994836,-0.311917914,-0.183582152,0.0162177661,-0.123066455,0.0555811074,-0.109514322,-0.226139728,-0.265493801,-0.179211679,-0.007525141,0.0300844808,-0.451310947,0.8827059004,-0.180280984,-0.011658649
06-30-1993,0,493,0.1581885126,-0.026325518,-0.023111396,0.0967591582,-0.127849581,0.2773547574,0.2678399054,-0.23159477,-0.021651345,-0.23859042,-0.141474873,0.2670801404,0.3491871234,0.2635137445,-0.042710117,-0.001347266,0.9297090835,-0.893850526,0.3901905866,-0.055657425
06-30-1993,1,493,0.124123648,0.0326055084,0.0793414387,0.0740753159,-0.259069718,0.1152563362,0.0523443843,-0.0836307,0.0297361989,-0.032101402,-0.034919818,0.2566635357,0.3665757638,0.2057341003,0.0670399701,-0.016690085,0.8941641118,-0.702194144,0.3749737624,-0.040613313
06-30-1993,2,493,0.1452768007,0.0824325392,0.2216352594,0.176566086,-0.357884324,0.1659780157,0.02764386,-0.188306288,0.1412698869,-0.134553618,-0.071051988,0.3507083444,0.4553548044,0.2081470044,-0.052135168,-0.088940232,0.8778398631,-0.508106969,0.2720463716,0.1030223064
06-30-1993,3,493,0.2243078211,0.0742907281,0.077597203,0.2237967023,-0.318917477,0.1245970144,-0.038670774,-0.252408882,0.1764857414,0.0085206264,0.1072247917,0.2750349434,0.308395997,0.1474443737,-0.041216224,-0.064828401,0.7623635875,-0.314428699,0.1480435554,0.1876976122
06-30-1993,4,518,0.0619662061,-0.020908469,0.2001128159,0.0211663678,-0.407957123,0.2242758387,0.0559645324,-0.307122751,0.2752215511,-0.06217455,0.2058869205,0.4699312338,0.4582090112,0.1340633051,-0.086612659,-0.045118356,0.7525519448,-0.098084946,0.3043220207,0.2290033835
06-30-1993,5,493,0.1567061743,0.1383343868,0.234700504,0.1011515563,-0.367233454,-0.14968273,-0.170419878,-0.350650517,0.2701481868,0.2372327201,0.0785209132,0.1436287478,0.1775163619,0.1359333554,-0.237492187,-0.033960858,0.5320100019,0.0919719269,0.0756241077,0.3927657794
06-30-1993,6,493,0.0691520316,0.1229622649,-0.058589894,-0.004916021,-0.299550394,-0.077426569,-0.154283572,-0.293097089,0.2280249111,0.1775762865,0.1356483522,0.1399006126,0.1054544934,-0.063513623,-0.12546019,0.0516894952,0.3588516754,0.2879613465,0.0599426379,0.2102723706
06-30-1993,7,493,-0.168365066,-0.043401672,-0.034176982,-0.21893658,-0.219316257,-0.089582621,-0.140557504,-0.264297933,0.1255696394,0.179108168,0.0698095411,-0.006853772,-0.080800782,-0.066025198,-0.072271089,0.0416714208,0.0784401998,0.4999301271,0.0756163969,0.1725798916
06-30-1993,8,493,-0.17874177,0.0820077224,-0.157290619,-0.216489137,-0.095316737,-0.293559272,-0.16157157,-0.093704466,-0.128005631,0.1520894978,-0.072186839,-0.139984625,-0.183414467,-0.020916887,-0.064280131,0.0869023981,0.0023331486,0.685279137,-0.112553214,0.0900302066
06-30-1993,9,493,-0.375388504,0.0855489981,-0.023567633,-0.057414845,-0.085952078,-0.360162683,-0.243756193,-0.050388441,-0.217111364,0.0371157636,-0.111428564,-0.290154519,-0.314763985,-0.076513962,0.0343173359,0.0493232599,-0.413341635,0.8848545297,-0.223842793,0.1493048159
07-31-1993,0,493,0.0367791237,0.0250728028,0.0075525656,0.1149552121,-0.152601257,0.276119485,0.2489161916,-0.242693701,-0.01121078,-0.231819265,-0.130356055,0.2635583552,0.3728133778,0.168538504,-0.055244145,0.0006794242,0.9322750774,-0.898907451,0.4222528365,0.1403601215
07-31-1993,1,493,0.037480938,0.0843710478,0.0914083618,0.0473277076,-0.353432082,0.1861668783,0.092923886,-0.135228024,0.0588999967,-0.135913317,-0.086087731,0.3347757709,0.4073082495,0.1640149661,0.0546542392,-0.072610696,0.9054365874,-0.703105468,0.3411524171,0.0220306443
07-31-1993,2,492,0.1487457251,0.0607131775,0.1730419973,0.241504624,-0.170316486,0.1147532047,0.0173035933,-0.089408852,0.0781489652,0.0302320307,0.006347911,0.248676204,0.3346000162,0.0440418823,-0.014865785,-0.005035287,0.8514600905,-0.51603479,0.2795848555,-0.009852624
07-31-1993,3,493,0.2026625646,0.0715777083,0.1521148799,0.1798082466,-0.352533331,0.0755767946,-0.003100841,-0.292609765,0.1678210366,-0.004363709,0.1250027254,0.2992359446,0.2534054437,0.164500061,-0.067173846,-0.040930573,0.7065411561,-0.314348046,0.1787527385,0.0919049245
07-31-1993,4,528,0.3226917447,0.1839220928,0.2236423177,0.234031093,-0.410527804,-0.07683725,-0.150510056,-0.364833056,0.3592232052,0.2041981681,0.2005404466,0.2966483069,0.3011357098,0.2055464191,-0.178649594,-0.073310729,0.6345482752,-0.101313685,0.1533766233,0.0460754122
07-31-1993,5,492,0.2241658716,0.0271764992,0.0170681337,-0.015451439,-0.256413282,-0.057674847,-0.103185595,-0.193663789,0.2071708043,0.1607686735,0.0463489261,0.1147811801,0.063876632,0.1138094139,-0.17362586,-0.060241767,0.4271604044,0.0900170299,0.0499123889,-0.019349512
07-31-1993,6,493,0.0500093037,-0.119205489,0.0077358127,-0.059356232,-0.34849235,-0.050252463,-0.177692252,-0.314837064,0.3165741761,0.131188041,0.2178091632,0.2584822865,0.2291353339,0.0971421812,-0.199164819,0.0504530356,0.4087725055,0.2808332224,0.1447069046,-0.084936833
07-31-1993,7,492,-0.006549674,-0.053851768,-0.123689563,-0.132719184,-0.095049316,-0.116596195,-0.111787419,-0.148899126,0.0426089499,0.1631866914,0.0890729287,-0.108231167,-0.144705357,0.0823931379,0.0135469129,0.0719617377,0.0907456815,0.4878530829,0.0282414311,-0.064074287
07-31-1993,8,493,-0.106764621,-0.057045739,0.02718701,-0.116006838,-0.116487717,-0.268178755,-0.211711291,-0.138926315,-0.070242287,0.1851938401,-0.023335654,-0.150152899,-0.162967274,-0.077250821,-0.057146356,0.076644069,-0.083448989,0.6883267123,-0.053516455,0.0629762121
07-31-1993,9,493,-0.27495668,0.1120700046,-0.030925983,-0.004015893,-0.075603044,-0.34616517,-0.219131228,-0.006362393,-0.221823923,0.0314768177,-0.131820057,-0.177209993,-0.260187244,-0.122096705,0.0383447081,0.0454257689,-0.380282294,0.8835612351,-0.309016582,0.0067079001
08-31-1993,0,492,0.0667598105,0.0379156709,0.0140892252,0.1493275248,-0.126821994,0.2834262152,0.250601219,-0.232519587,-0.005382714,-0.198817603,-0.143253551,0.2546197874,0.3575374226,0.1130057017,-0.070551535,0.0055076243,0.9285917029,-0.900981765,0.4034316929,0.1094461896
08-31-1993,1,491,0.0010349609,0.020389882,0.0849648277,0.0709207065,-0.321461692,0.1793979111,0.098329467,-0.132795435,0.034800739,-0.139991114,-0.04441646,0.3039659746,0.3859016898,0.1293854232,0.0840829636,-0.061844948,0.9045336893,-0.712324398,0.3213949146,-0.033387397
08-31-1993,2,491,0.0701282044,0.0088679223,0.1520540781,0.1832672054,-0.292891583,0.0902817023,0.0165756091,-0.161619331,0.1205067056,-0.086366817,-0.016536339,0.3235608756,0.3739287371,-0.023824811,-0.045582888,-0.031991632,0.8675125445,-0.514696225,0.3193648285,-0.130979992
08-31-1993,3,492,0.1396889447,0.0658078252,0.1367095113,0.1366950093,-0.342395033,0.0316715059,-0.060120654,-0.272374339,0.1200071627,0.0526562979,0.0819466965,0.2863392535,0.263269282,0.0905786934,-0.108414559,-0.019376955,0.7046924627,-0.311480562,0.2367947665,0.0246186901
08-31-1993,4,522,0.3159500412,0.0858558308,0.2297718566,0.2551259794,-0.459385623,-0.074258389,-0.174033423,-0.371809037,0.3555914032,0.1780175489,0.193734102,0.2862620328,0.3194907947,-0.068759714,-0.154991747,-0.110371943,0.617797764,-0.103332577,0.1182896411,0.0557555243
08-31-1993,5,491,0.2639431125,0.0372888303,0.0288079356,0.0895950713,-0.297192356,-0.054361278,-0.128325415,-0.206653739,0.2314570391,0.1394441082,0.1109982093,0.1558643738,0.1643709914,0.0577195336,-0.153215744,-0.027682751,0.464081062,0.0914969912,0.0212494018,-0.009717896
08-31-1993,6,492,-0.093194007,-0.12634825,-0.017320089,-0.064485365,-0.269239609,-0.014472997,-0.105344954,-0.224191066,0.2258352668,0.1031542352,0.1859409429,0.2299201188,0.1054625211,-0.03646169,-0.119816671,0.0753016923,0.3973425014,0.2946073859,0.157753673,-0.08274103
08-31-1993,7,491,0.0518204126,-0.07676917,0.0385820509,-0.027095057,-0.234288186,-0.12103393,-0.15668883,-0.220174607,0.0970693475,0.1703452951,0.1355313654,0.0356469612,-0.044417808,-0.053164098,-0.106861798,0.0466649123,0.1299632015,0.4915540003,0.0830693982,-0.088692042
08-31-1993,8,491,-0.119106354,-0.089154491,-0.025877957,-0.153550615,-0.051764532,-0.222133472,-0.205586708,-0.121856356,-0.062078227,0.1754311839,-0.048388665,-0.149197268,-0.163320016,-0.204148981,-0.039718571,0.078262773,-0.125286964,0.6896356959,0.0138769646,-0.07570861
08-31-1993,9,492,-0.295793681,0.0618062427,-0.065811958,-0.041598631,0.0129853311,-0.338452536,-0.217479176,0.0402260865,-0.222442576,0.0059924556,-0.154133031,-0.254741768,-0.256938097,-0.209923136,0.0714147175,0.0758090647,-0.456960976,0.8829810007,-0.278895991,0.024720818
09-30-1993,0,494,0.0750256793,0.0485922892,0.0155960565,0.1690373618,-0.074703845,0.3252283146,0.2682455617,-0.209808576,-0.025529018,-0.191481026,-0.092212377,0.2317732412,0.3151263945,0.0843540439,-0.066261658,-0.001805957,0.9295067449,-0.895769682,0.4142680218,0.0297072454
09-30-1993,1,494,-0.081014352,-0.000661929,0.0173774965,0.101855878,-0.314220959,0.2272450173,0.1000846679,-0.114189693,0.0080442362,-0.258228563,-0.044345499,0.3580602873,0.3917743298,0.0652934468,0.0592242788,-0.063059814,0.8971329343,-0.712958121,0.3335519767,0.137685423
09-30-1993,2,493,0.1060508233,0.0231031389,0.18201838,0.2478473385,-0.338294513,0.0834964187,0.0872191732,-0.130934176,0.0792219001,-0.078038545,-0.050952741,0.3432614896,0.4000552661,0.062427342,0.0293319652,-0.00238046,0.8637057682,-0.511898523,0.2731836044,0.1497388274
09-30-1993,3,494,0.1549473342,0.0580455858,0.1473858473,0.1220696645,-0.37574439,-0.001179483,-0.093366463,-0.29638824,0.1948392904,0.0831367453,0.1244895413,0.3167958318,0.2837201273,0.1351288703,-0.150585358,-0.121461769,0.7402353378,-0.306822204,0.1782040423,0.1180092034
09-30-1993,4,519,0.3407962447,0.0684959541,0.1593648938,0.2634870179,-0.366092328,-0.044351613,-0.109020824,-0.313971695,0.303219116,0.2015953401,0.1242116708,0.272196166,0.2874515991,0.2342700643,-0.141243167,-0.053361358,0.5778394186,-0.107192878,0.06297954,0.1547901272
09-30-1993,5,493,0.2284192932,-0.030885323,0.1040137875,0.1528636146,-0.42828873,-0.090843102,-0.199300966,-0.342845943,0.3368574154,0.1789157608,0.160057028,0.2704927954,0.1911089443,0.2447986721,-0.11366904,-0.045331568,0.5202730895,0.0934620518,0.1111907927,0.0688481991
09-30-1993,6,494,0.0624414523,-0.047437157,0.044450471,-0.055599165,-0.351754401,-0.107618225,-0.204332433,-0.341060702,0.2602263083,0.2993843596,0.1910988949,0.1399511176,0.0586669213,0.2143346594,-0.173217325,0.0031720993,0.3389792142,0.2865534713,0.1481767306,0.0514053019
09-30-1993,7,493,-0.068024238,0.0162322903,-0.058436452,-0.157991406,-0.148318057,-0.102578729,-0.107600452,-0.167037476,0.0247387704,0.0627876183,-0.006820838,-0.076930643,-0.13653668,-0.048140781,-0.086022464,0.0375953544,0.0820349675,0.4956895515,0.0752592999,0.0981892103
09-30-1993,8,494,-0.12694767,-0.03036822,-0.090315786,-0.170657131,-0.131192451,-0.236059861,-0.202552983,-0.168831054,-0.037090201,0.1943886065,-0.008173787,-0.173583378,-0.163453408,-0.023355296,-0.026984903,0.0759042366,-0.120984866,0.6903990332,-0.05948011,0.0006147266
09-30-1993,9,494,-0.212425643,0.0194892401,-0.084481594,-0.045575933,-0.04415623,-0.363815236,-0.290348597,-0.089464028,-0.214521371,0.0990796182,-0.182091962,-0.290580301,-0.355957592,-0.232894645,0.0205366049,0.0440998736,-0.422119827,0.8758141653,-0.237119209,-0.041666323
10-31-1993,0,493,0.0629376404,-0.001540566,0.0195517807,0.1673048135,-0.052523356,0.3427535739,0.2763564123,-0.169653924,-0.009932559,-0.246148819,-0.062142833,0.2220057669,0.3170121596,-0.07331746,-0.061754982,-0.006592118,0.9237888278,-0.897413564,0.4373469937,-0.137494519
10-31-1993,1,492,-0.077839096,0.0295271213,0.0146659049,0.097202332,-0.257425927,0.1832498486,0.0833044551,-0.080260348,-0.030434284,-0.189028173,-0.055157716,0.320405522,0.3746082083,0.0234955329,0.1107691112,-0.042165953,0.9054141777,-0.705918486,0.3592517639,-0.047914077
10-31-1993,2,493,0.1161067812,0.0487950295,0.1258510367,0.2683907541,-0.372439702,0.1665649877,0.1502214484,-0.203142611,0.0386058187,-0.138102231,-0.060188761,0.3874799055,0.4351501091,0.0582006573,-0.029999725,-0.012158774,0.8704994752,-0.517983137,0.2554851242,-0.083595368
10-31-1993,3,492,0.1490874917,-0.014280678,0.213100344,0.1596902546,-0.332462946,0.058376861,0.0083714493,-0.294316957,0.2143689308,0.088074612,0.0862081963,0.3342682144,0.2685978332,0.1777389161,-0.185003937,-0.10501083,0.7301261596,-0.302536994,0.1965788285,0.0214433327
10-31-1993,4,517,0.1580215499,-0.00804352,0.1031567945,0.1525583802,-0.44348302,-0.040011048,-0.129444321,-0.383182567,0.2892562052,0.0473691098,0.0928093828,0.3758455404,0.2955254923,0.206626869,-0.175386506,-0.098577984,0.650655205,-0.110616378,0.0832389526,0.0640086875
10-31-1993,5,492,0.2611702778,0.0259250786,0.0663380495,0.1545499737,-0.387251852,-0.118425329,-0.194403671,-0.28955184,0.3127479119,0.2208865891,0.0920339581,0.2593431028,0.1578309062,0.2508435595,-0.133925412,-0.049958497,0.5708212008,0.0970340485,0.0927697691,0.1956977923
10-31-1993,6,492,0.1848466973,-0.014948932,0.0955681605,0.0943333383,-0.39867332,-0.146329879,-0.218830466,-0.361261105,0.1566484105,0.2827583805,0.1350906519,0.1082723992,0.1094310752,0.1936472241,-0.174249097,0.0306735502,0.2761618122,0.2843759178,-0.035652315,-0.035038741
10-31-1993,7,493,0.0133009064,-0.038105573,-0.107927116,-0.129904207,-0.247979704,-0.218604448,-0.21292351,-0.296201017,0.0048872616,0.1468827753,-0.000575467,-0.166172669,-0.22721102,0.0335694037,-0.08581683,0.1255282719,0.0814610834,0.4875415392,0.0644856173,0.0760821246
10-31-1993,8,492,-0.136939417,0.1581178069,0.045278543,-0.212816691,-0.031065588,-0.190555235,-0.179568425,-0.168508136,-0.178783445,0.0356322967,-0.129672537,-0.240053884,-0.27003745,-0.11711636,-0.033343296,0.0951108895,-0.09768142,0.6828200868,-0.037170573,0.1165114187
10-31-1993,9,493,-0.257259144,-0.048717351,-0.060124307,-0.065149764,-0.112666133,-0.293491578,-0.224742906,-0.09171267,-0.034645277,0.1178868695,-0.018098657,-0.267173703,-0.279536914,-0.186211943,0.001603157,0.051507144,-0.323545488,0.8768063761,-0.168433508,0.1678840572
11-30-1993,0,492,-0.014515674,0.0116917284,0.0078951101,0.1473388722,-0.144996166,0.327393529,0.2390494489,-0.203112574,-0.01411577,-0.286983469,-0.067961431,0.2646210933,0.3533669803,-0.182117544,-0.014550856,-0.015245761,0.9295427077,-0.89861654,0.4369497271,-0.088516296
11-30-1993,1,492,-0.104438806,0.0397207093,0.0060142394,0.1138965137,-0.245458008,0.1893511126,0.096618097,-0.119089508,0.0042240224,-0.200371069,-0.084235168,0.3322462739,0.3664490398,-0.081834333,0.0084931193,-0.053319231,0.9027985625,-0.695553366,0.3849215068,0.0401175748
11-30-1993,2,491,0.1292751074,0.0845085746,0.171073534,0.2782153705,-0.28670225,0.1333086232,0.1263424977,-0.104999032,-0.008274571,-0.01735672,-0.022883984,0.296771113,0.3718263062,0.0097453744,-0.010239055,0.0005412289,0.8614813988,-0.518391,0.2059224146,0.069134842
11-30-1993,3,491,0.1858761428,0.0843101721,0.1982353368,0.1906817229,-0.26862616,0.0837671084,0.0248570297,-0.256220095,0.1888233907,0.0270660206,0.0544188695,0.2776413058,0.2659965777,0.0243694914,-0.134171502,-0.057243452,0.726431224,-0.305665573,0.1668799233,-0.030737642
11-30-1993,4,521,0.1266000602,0.0822703617,-0.000703665,0.1083863212,-0.415723121,-0.018125125,-0.072212387,-0.330193509,0.279585162,0.0670433299,0.1371405467,0.4135424785,0.2706198032,0.141391366,-0.154993679,-0.081791736,0.6916870585,-0.103611946,0.1788909551,0.0362121106
11-30-1993,5,492,0.194811057,0.0395153834,0.1542414275,0.1135972439,-0.361411837,-0.078639767,-0.163884623,-0.288188573,0.289585014,0.1922503793,0.1135337178,0.3127609935,0.1995768941,0.1257146954,-0.119956785,-0.04456795,0.5308237978,0.0944535783,0.1325777981,0.1277819524
11-30-1993,6,491,0.2072204597,-0.078276166,0.0783894695,0.1235865913,-0.394227031,-0.149979708,-0.194661015,-0.388294107,0.1677981505,0.2495667747,0.1108448504,0.06877122,0.0858008779,0.1621643774,-0.189484185,0.0213289344,0.3627438074,0.2877255586,-0.033557015,0.1086519013
11-30-1993,7,491,0.1143716663,-0.00903212,-0.000681792,-0.050908117,-0.282321491,-0.180717697,-0.162812424,-0.329740307,0.1404578406,0.2673455436,0.1180150423,-0.089299811,-0.081720836,0.2036137181,-0.059280786,0.0750840691,0.100061117,0.4877383262,-0.062946902,0.028925724
11-30-1993,8,492,-0.043354227,0.0878249391,-0.050865438,-0.099551418,-0.141252741,-0.381327882,-0.336438113,-0.21936844,-0.134398541,0.1028728086,-0.046822692,-0.337933488,-0.36767944,-0.038482551,-0.009314568,0.1265228936,-0.174136819,0.6873756319,-0.126505314,0.2014468606
11-30-1993,9,492,-0.083479391,-0.002821844,-0.126958596,-0.027875214,-0.151074269,-0.370656692,-0.279229214,-0.094853564,-0.070974212,0.1035977708,-0.032233487,-0.284546604,-0.355297083,-0.008654886,0.0153577474,0.0557563111,-0.362523661,0.8808005781,-0.249982638,0.2056240652
12-31-1993,0,499,-0.028604809,0.0356313269,-0.057774759,0.1542391204,-0.167349202,0.3157238183,0.207083253,-0.219832736,-0.062668354,-0.331085745,-0.129096897,0.2671251453,0.3526707444,0.0166302363,-0.02501616,-0.002697882,0.9331273686,-0.907883829,0.4337701131,0.1028048952
12-31-1993,1,498,-0.003622702,0.0272439056,0.1601696695,0.1759267955,-0.244710791,0.2088226196,0.1932227201,-0.07207913,-0.026528532,-0.14794506,-0.019654857,0.295303626,0.365716279,-0.038824589,0.0469127885,-0.050656024,0.9037862547,-0.696654046,0.3515048653,0.2121031133
12-31-1993,2,498,0.1125940589,0.139052017,0.0531573043,0.2063774935,-0.239905718,0.1231463912,0.0152275792,-0.122787451,0.0007998608,0.0400500475,-0.064927549,0.2680526988,0.1773541948,0.0117318282,0.0107141705,0.0072119938,0.8250516045,-0.513262457,0.1556998255,0.0848488385
12-31-1993,3,498,0.2226965169,-0.029706494,0.035188918,0.2121734448,-0.305364529,0.1216254762,0.0432177089,-0.262761875,0.2342852589,0.0334317941,0.0586520995,0.3744201705,0.2628006207,0.1608333994,-0.126256785,-0.095876042,0.7275980725,-0.307338663,0.2450545368,0.0604628978
12-31-1993,4,536,0.0868748705,-0.029594037,0.0078139318,0.0726448507,-0.33071839,0.0230670396,-0.007976707,-0.279643727,0.2196747726,0.0175545735,0.0756879038,0.3746555356,0.2386807515,0.115415223,-0.144249369,-0.063030165,0.6678248247,-0.109296704,0.1016959553,0.1491050741
12-31-1993,5,498,0.2155447956,0.036270145,0.1339526273,0.111696335,-0.408713151,-0.042966925,-0.137702276,-0.315663977,0.3051261144,0.2379079988,0.262603188,0.3806374751,0.2024021733,0.0034053261,-0.134294623,-0.035254166,0.5564416952,0.1015969518,0.0273279224,0.0379229306
12-31-1993,6,498,0.2761123535,-0.091032821,0.0520417159,0.0994922548,-0.363135955,-0.181479828,-0.22943112,-0.366221608,0.2429371435,0.3256560681,0.1874545752,0.0194472478,0.0132479742,0.0646982787,-0.127093549,0.048710128,0.301799999,0.2879756206,-0.050257891,-0.069574989
12-31-1993,7,498,0.0122969162,-0.108462017,-0.029722437,-0.0659591,-0.233433599,-0.257254277,-0.253447414,-0.313157943,0.0588593778,0.2257827981,0.0770228603,-0.182462247,-0.227094264,-0.067747829,-0.068887117,0.0752665251,0.0564681693,0.4929469563,0.0175612336,-0.039637781
12-31-1993,8,498,-0.026506454,-0.061882954,-0.066202218,-0.118457326,-0.177384022,-0.306782618,-0.253491308,-0.19481219,-0.090653407,0.1847688819,-0.016862685,-0.291356349,-0.298939889,-0.029250494,-0.006981822,0.1122337669,-0.181125698,0.6867933085,-0.126167357,0.0200523974
12-31-1993,9,499,-0.133669354,0.0497367943,-0.045288375,-0.089128323,-0.098537861,-0.340788616,-0.232917078,-0.061663952,-0.090401137,0.1155054866,-0.000586106,-0.252514807,-0.359286302,-0.040241816,0.0054234294,0.04517968,-0.374008274,0.8774696533,-0.177463403,-0.129245807
01-31-1994,0,498,0.0090940485,0.0120169765,-0.051020298,0.0777455596,-0.172674396,0.3175280382,0.2287267248,-0.213683345,-0.077194234,-0.344504053,-0.121312422,0.282727406,0.3652190267,-0.193612854,-0.016906015,0.0062394735,0.9322948012,-0.916237483,0.4077494102,0.0470540822
