public_date,port_beta,_FREQ_,rank_mom12m_Mean,rank_hxz_abr_Mean,rank_hxz_sue_Mean,rank_hxz_re_Mean,rank_bm_Mean,rank_ep_Mean,rank_cfp_Mean,rank_sp_Mean,rank_agr_Mean,rank_ni_Mean,rank_acc_Mean,rank_op_Mean,rank_roe_Mean,rank_seas1a_Mean,rank_adm_Mean,rank_rdm_Mean,rank_me_Mean,rank_svar_Mean,rank_beta_Mean,rank_mom1m_Mean
06-30-2003,7,466,0.142734827,0.1402966716,0.1140254879,0.190605613,-0.44756555,0.1634693059,-0.002192995,-0.429601085,0.1162842838,-0.366007667,0.1222752185,0.2844308229,0.4084471861,-0.262997383,-0.016335003,-0.086970283,0.9037160737,-0.426541391,0.4916822921,-0.061312301
06-30-2003,8,466,0.1536343661,0.0621051565,0.2448717286,0.1906997554,-0.442373419,-0.005014878,-0.093443383,-0.37676981,0.0804419139,-0.20678364,0.0614426329,0.2288810616,0.3373302081,-0.022952007,-0.141819177,-0.134169506,0.8189557778,-0.102717937,0.7013804149,0.1048023644
06-30-2003,9,466,-0.02279658,0.1096676109,0.1034389165,0.1513887745,-0.318127326,-0.27256678,-0.329949031,-0.470482603,-0.140556646,0.1210043261,-0.076861261,-0.21225864,-0.135487914,-0.358215119,-0.209071077,0.0659215897,0.5880365137,0.20621469,0.8685787435,0.443782199
07-31-2003,0,463,0.2881476374,-0.023234029,0.191902338,0.2976515922,-0.12204036,0.1064817051,0.1300058461,-0.16195776,0.2587146632,0.1892268543,0.1648034545,0.2260205405,0.2446562136,0.0010569236,0.0497214334,-0.129510818,0.7320538854,-0.352436761,-0.887528088,0.0506424369
07-31-2003,1,463,-0.016730385,-0.004497359,0.2066440704,0.1960763222,-0.203100409,0.242314379,0.2191642252,-0.079421872,0.2294135163,-0.222760603,0.1421136197,0.43720699,0.5273787001,0.1344397697,0.0845072154,-0.115623676,0.8857997948,-0.642800372,-0.697161644,-0.131702982
07-31-2003,2,462,0.1115946135,-0.127672363,0.0914719995,0.2182001665,-0.54321923,0.141399361,0.062258443,-0.130566991,0.264411501,-0.199132911,0.0902565493,0.6419877652,0.6097742223,0.2965349164,-0.025870408,-0.227879471,0.9127981834,-0.677834226,-0.504267824,-0.178414063
07-31-2003,3,462,-0.008484115,-0.110968879,0.0361010488,0.0788842151,-0.38632709,0.1794711234,0.0450494569,-0.324426796,0.2734626943,-0.166062722,0.3118504764,0.3675682682,0.5342232302,0.1580715026,-0.011254688,-0.223827022,0.9266961855,-0.601945155,-0.287924676,0.0440734286
07-31-2003,4,664,-0.000349375,-0.139277203,-0.096728033,0.1847497297,-0.292503676,0.2749210948,0.1147435363,-0.169536733,0.367249412,-0.139085673,0.1151897029,0.3489908578,0.4186565656,0.3076678804,-0.0060799,-0.095845526,0.8804073913,-0.574212228,-0.076588081,-0.036725443
07-31-2003,5,463,0.0304695383,0.033601913,0.0734389136,0.0880940157,-0.406873638,0.1815188875,-0.017597734,-0.310623563,0.2800119508,-0.255729541,0.1463044069,0.3400067884,0.4627296696,0.1620030347,0.026990783,-0.129182656,0.8584980383,-0.548976682,0.0796793902,-0.085080669
07-31-2003,6,462,-0.018674711,0.1492481666,0.0083091399,0.0857807132,-0.347064051,0.1683439097,-0.024850485,-0.201241579,0.3148207062,-0.308802683,0.048977619,0.2565675923,0.4450524576,0.1630854355,0.0765150901,-0.014354806,0.8837711027,-0.564767579,0.2921386264,-0.153238396
07-31-2003,7,462,0.2524394888,0.1575615895,0.1453710015,0.218963603,-0.464669244,0.1520838312,-0.020836119,-0.44641479,0.0836294102,-0.426848971,0.0964765263,0.2968874476,0.4199353301,0.1895707189,-0.016610655,-0.099167728,0.9018148226,-0.454230506,0.4927624528,-0.013968149
07-31-2003,8,463,0.18984324,0.1008788841,0.1750238605,0.1428823361,-0.429006741,0.0008629505,-0.102982503,-0.368792261,0.0755386501,-0.136145714,0.0667692119,0.2059575995,0.3218920411,0.0681475538,-0.13955232,-0.124161343,0.8321844472,-0.157295314,0.6985281486,-0.114697332
07-31-2003,9,463,0.2850932577,0.0092776541,0.1737134405,0.2118618656,-0.298436837,-0.289494343,-0.344399016,-0.467777388,-0.14336712,0.139760087,-0.106394931,-0.223701665,-0.139407706,0.0778520524,-0.174680618,0.0884624444,0.5632354223,0.2275885715,0.8738864006,-0.235940419
08-31-2003,0,460,0.2691161173,0.0378352013,0.1746399172,0.3245473131,-0.040768973,0.0617725385,0.1018566411,-0.193987846,0.1943768009,0.2282187403,0.2054030659,0.1745600068,0.2389455379,0.1070380755,-0.003617998,-0.119627907,0.7481668346,-0.399419092,-0.888069538,-0.262389161
08-31-2003,1,460,-0.155776824,0.0154533169,0.2247760942,0.2629815156,-0.239591106,0.3215693269,0.2755666237,-0.067262322,0.2909087058,-0.264100083,0.1412516442,0.4692958869,0.573325091,0.0995516283,0.0557135451,-0.122974101,0.8787862915,-0.669735165,-0.689283373,-0.308013503
08-31-2003,2,460,-0.062814606,-0.068381307,0.0791168837,0.1474467575,-0.440632213,0.0827144588,0.0302734563,-0.092410168,0.2040569863,-0.171460927,0.0975754841,0.5626765246,0.5168909148,0.172547777,-0.024860025,-0.215025085,0.8990973893,-0.689443804,-0.494086106,-0.153732395
08-31-2003,3,460,-0.087126383,-0.044449364,0.126433329,0.0672261642,-0.380372387,0.2636991881,0.1128366489,-0.220500198,0.2873385943,-0.060115583,0.2808800603,0.4535394134,0.5741798741,0.0968899834,0.0709061642,-0.187902842,0.9111633699,-0.592767803,-0.305619902,-0.367548049
08-31-2003,4,650,-0.155553228,-0.049809779,-0.124420913,0.1470422362,-0.352076365,0.1897614671,0.0453076922,-0.251387812,0.3589637821,-0.210479339,0.1580628951,0.3514781442,0.4220046961,0.0978383491,-0.033344871,-0.16764646,0.9006451275,-0.614979586,-0.089142909,-0.159728336
08-31-2003,5,460,-0.08451649,-0.018428637,0.0348565008,0.0536242716,-0.348273283,0.263585994,0.0878868939,-0.251187174,0.2669125755,-0.30428402,0.1317531223,0.333488964,0.4929090359,0.10181248,0.0333378945,-0.104541832,0.8661253042,-0.591851788,0.0797615366,-0.173022981
08-31-2003,6,460,-0.110901877,0.0842446441,-0.000564053,0.1534446052,-0.336335805,0.1631168277,-0.016330494,-0.217016947,0.2726365964,-0.304958682,0.0614782112,0.2841797716,0.4197475955,-0.024595392,0.0624760202,-0.057184056,0.8794276677,-0.526889677,0.2989263849,-0.006998853
08-31-2003,7,460,0.0390641644,0.0547894318,0.1396040774,0.3034099749,-0.459495175,0.1151308734,-0.043273476,-0.385446901,0.0674024687,-0.393901328,0.1122393971,0.2674000155,0.375659522,0.0522903531,0.0061395961,-0.114994921,0.8857077189,-0.421254816,0.5068872216,0.1370585952
08-31-2003,8,460,0.2705168177,0.207787202,0.1434750865,0.2911045124,-0.397709889,0.1155598874,-0.047036054,-0.366928398,0.1196374598,-0.180272064,0.0492596534,0.2518267325,0.4125860624,0.0420873346,-0.084047146,-0.091713155,0.8598984812,-0.35485325,0.6727943272,0.1079379719
08-31-2003,9,460,0.0241518004,-0.133109945,0.2500673749,0.2189951409,-0.390198322,-0.160257909,-0.284036189,-0.474403667,-0.107499091,-0.082919503,-0.002133557,-0.083855537,-0.020979857,-0.181466656,-0.222302722,0.0465291248,0.7097904175,0.0818588293,0.8536637547,0.1870447948
09-30-2003,0,457,0.2626986208,-0.10008802,0.2770278856,0.134131788,-0.175322525,-0.205345649,-0.118182883,-0.319141033,0.1803618505,0.287928259,0.2356101301,0.1745934685,0.1055591315,0.0324864764,0.07171634,-0.134023605,0.7325061874,-0.177783901,-0.876354869,0.1713696284
09-30-2003,1,456,-0.026134341,0.0363589608,0.0765528566,0.2568894095,-0.219007109,0.1495291016,0.1203734679,-0.183875562,0.3861495159,-0.019294988,0.0959720357,0.4474073354,0.3590286835,0.1181735595,0.0230792999,-0.107308292,0.8280752007,-0.513173799,-0.684474788,-0.14412399
09-30-2003,2,457,-0.270180252,0.012851755,0.1356156374,0.2642048717,-0.26580752,0.2634215531,0.2036621869,-0.030855128,0.2365539781,-0.174887383,0.1819988201,0.4605928967,0.4677610993,-0.104999099,0.078826398,-0.095807668,0.8940784113,-0.675093271,-0.4932623,-0.014171104
09-30-2003,3,456,-0.272474052,0.0484773224,-0.031348014,0.1314265289,-0.26278427,0.2579353524,0.1834823951,-0.21277851,0.3919272515,-0.020175218,0.1684727943,0.3231420231,0.2969990255,0.0204414421,0.0371254079,-0.092511471,0.903366037,-0.751209866,-0.288321893,-0.150359259
09-30-2003,4,644,-0.189427891,-0.070804655,-0.046356831,0.1963690982,-0.384848421,0.1490531084,-0.007990658,-0.224162424,0.2942053678,-0.255168548,0.124428264,0.3702594445,0.4191403661,-0.108513587,-0.050616827,-0.242252503,0.8986050321,-0.607750195,-0.093211264,-0.111463989
09-30-2003,5,456,-0.267153631,0.0793052982,0.053669897,0.1951098878,-0.30170186,0.2927510257,0.1026148234,-0.238717784,0.320628491,-0.310822834,0.1672513949,0.4317392068,0.4935159745,-0.026386839,0.0055629232,-0.087812266,0.8904621098,-0.642238671,0.0867594495,-0.240604723
09-30-2003,6,456,-0.143696657,-0.053512396,0.0117999672,0.1339372307,-0.41132907,0.3275263545,0.1363387142,-0.226556203,0.3101908504,-0.170252776,0.0839974324,0.4758576411,0.5648312605,-0.266854302,0.0278232483,-0.080193665,0.9242974409,-0.611297119,0.2861621885,-0.206390615
09-30-2003,7,457,0.0740175139,0.0064045342,0.0991267901,0.2483345951,-0.238108665,0.1764508468,0.0223146725,-0.091083794,0.2882369061,-0.000095039,0.1061552469,0.3219274972,0.3468980086,-0.1476248,0.1145503728,0.0066121843,0.8119847218,-0.400718664,0.491557136,-0.009032722
09-30-2003,8,456,0.2156184253,-0.013204136,0.3557839787,0.2775604798,-0.437950095,-0.045821422,-0.129991395,-0.464379315,-0.001282666,-0.372635731,0.0878850428,0.1897689896,0.2341156746,-0.487230611,-0.040618142,-0.111435715,0.8836728772,-0.236203611,0.6725646549,0.1355767268
09-30-2003,9,457,0.1107961825,0.0329536557,0.1122672261,0.1081532052,-0.414701129,-0.353830712,-0.406355562,-0.565918996,-0.167707295,0.1272310072,0.0480546994,-0.166854219,-0.194607635,-0.568015959,-0.272181649,0.0628703079,0.5926201444,0.2501868525,0.8799007193,0.497161663
10-31-2003,0,455,0.1534436038,0.0166271782,0.2923475329,0.1389011574,-0.253382067,0.0060115182,-0.052850333,-0.189108371,0.2759457057,0.1938697272,0.2672744544,0.2306168536,0.1518344556,0.2189309152,0.0241807087,-0.131043827,0.689033663,-0.222508834,-0.871388863,-0.083636521
10-31-2003,1,455,-0.045253261,-0.036842193,0.013438099,0.1101535053,-0.197959068,0.1036680415,0.1511539201,-0.11020958,0.2432806819,-0.082281774,0.1666844064,0.4281339856,0.3809446249,0.2494211555,0.1738746817,-0.154362899,0.8177701341,-0.531061713,-0.688225996,-0.099941175
10-31-2003,2,455,-0.214208693,-0.071820659,0.2022462906,0.2570798865,-0.343424185,0.2245551548,0.1471994542,0.0030187062,0.2768364084,-0.21291596,0.1666115147,0.5363999527,0.5343046494,0.2044891154,-0.002359433,-0.192762356,0.9150679073,-0.724712926,-0.499662782,-0.087927366
10-31-2003,3,455,-0.188533796,0.1636368401,0.085756749,0.0784827176,-0.297739535,0.1873598303,0.0438261694,-0.220917436,0.2309997122,-0.222091794,0.0796228965,0.3606262067,0.4485344426,0.1393730324,0.0820062252,-0.106502829,0.8848014323,-0.642483134,-0.29886116,-0.218503452
10-31-2003,4,636,-0.170164435,0.0506733286,-0.070378914,0.1984921557,-0.254051583,0.2686760499,0.1382757419,-0.22549764,0.4101721328,0.0301418872,0.0649220401,0.33315128,0.3150737599,0.2681127962,0.022853578,-0.069945937,0.8860522033,-0.68236597,-0.085431183,0.058903698
10-31-2003,5,454,-0.262844292,-0.238623294,-0.109106074,0.1678831036,-0.357328038,0.2709706954,0.0825111835,-0.309171557,0.4166049469,-0.203146109,0.1863515276,0.3475209513,0.4755166381,0.2341840996,-0.027187991,-0.109396582,0.9286400033,-0.621287017,0.1082648406,0.0159869665
10-31-2003,6,455,-0.109206544,0.0153978124,0.0133923981,0.1125743276,-0.12266176,0.3767208289,0.2318239709,-0.007017272,0.1489953637,-0.234836723,0.1565785711,0.3888559318,0.3962962606,0.310960002,0.0354638269,-0.054004194,0.8584596724,-0.529942439,0.3083745364,-0.145331889
10-31-2003,7,455,0.0289254398,-0.086142816,0.1645116014,0.1263908666,-0.288800685,0.227374446,0.1360098635,-0.153728537,0.2019189037,-0.185082595,0.099456824,0.3589581791,0.3732134873,0.2734702587,0.0539181138,-0.056926108,0.8706736737,-0.390039576,0.5003720188,0.0520449949
10-31-2003,8,455,0.489583133,0.0482162782,0.265318238,0.2880225565,-0.549692914,-0.182587571,-0.284708718,-0.608988281,-0.063822844,-0.376814243,0.0361942786,0.1147142268,0.1258134298,0.4801789787,-0.035148341,-0.180177471,0.8551891306,-0.180413381,0.7160445157,-0.210698425
10-31-2003,9,455,0.4863811242,-0.053221718,0.1803234798,0.1505827681,-0.588514031,-0.281249238,-0.391463593,-0.661816908,-0.125545298,-0.072744188,0.1180739952,0.0361991098,0.0310861848,0.5150399365,-0.34986014,-0.016078275,0.7044359004,0.1229358189,0.8724620335,-0.40513244
11-30-2003,0,453,0.0293109937,-0.145153687,0.2824919427,0.1018640349,-0.222382532,0.0111176755,-0.039859415,-0.168696737,0.267268732,0.188104597,0.2503562426,0.2111788613,0.1377431627,0.1624218512,0.0300965602,-0.123804976,0.6864237213,-0.229420929,-0.871018739,0.0371349889
11-30-2003,1,453,-0.167177456,0.0154985055,0.0197922312,0.1798405041,-0.195183861,0.1066555501,0.160433909,-0.100393688,0.2359992622,-0.078717232,0.165614311,0.4288409636,0.3824043617,-0.049051776,0.1784424655,-0.155066852,0.8136904003,-0.519917347,-0.68854572,-0.037711275
11-30-2003,2,453,-0.359480481,-0.203601871,0.2045295537,0.2255861869,-0.319530408,0.2498792649,0.1737836787,0.0181729613,0.2706392714,-0.210535404,0.1687178906,0.5271917966,0.521222775,-0.237571152,0.0111284476,-0.187015066,0.9122564475,-0.731114014,-0.498148131,-0.133306518
11-30-2003,3,453,-0.328308376,0.1169277445,0.0871256603,0.0597071246,-0.291615381,0.1942139536,0.0518172217,-0.208696168,0.2265429133,-0.215338209,0.0775943453,0.3588245637,0.4462559642,-0.01645145,0.0860062826,-0.107346156,0.8831333611,-0.626662312,-0.29863022,0.0642217885
11-30-2003,4,613,-0.291035413,0.0456207115,-0.085547268,0.1676475595,-0.239947047,0.2803866684,0.1576193869,-0.216031255,0.4129419725,0.0295824458,0.0706142027,0.3347243898,0.30120036,-0.260699805,0.0265241573,-0.065187895,0.8863643752,-0.687907146,-0.085217803,-0.028692746
11-30-2003,5,453,-0.375441266,-0.211921144,-0.099822398,0.1369032645,-0.32667001,0.3014786041,0.1106563698,-0.27841154,0.4174579751,-0.201894102,0.1831996284,0.3475913134,0.4867878983,-0.052034551,-0.021924413,-0.110676822,0.9254651787,-0.605882063,0.1104294879,-0.261139933
11-30-2003,6,453,-0.320011817,-0.018186247,0.0092998113,0.1109402331,-0.091913671,0.3983220215,0.2495524649,0.0151075085,0.1660306792,-0.229268073,0.1467623014,0.3900724634,0.4078858342,0.0248878659,0.0417069349,-0.054635045,0.8539592141,-0.552082335,0.308797812,0.0851665574
11-30-2003,7,453,-0.066599576,-0.099743651,0.1382461011,0.119573243,-0.227734552,0.2652288679,0.1865911039,-0.136918905,0.1556670081,-0.146764782,0.0982562538,0.3106976527,0.322000035,0.0724227948,0.0755725573,-0.006271285,0.8581946242,-0.359536818,0.4912309129,0.0690804932
11-30-2003,8,453,0.2274411964,0.2721083329,0.2632755708,0.2645101547,-0.590393526,-0.169785103,-0.280896563,-0.567973749,-0.003487052,-0.399406201,0.0344587148,0.1915400827,0.1993882774,0.349026371,-0.044108428,-0.219272712,0.867901701,-0.214360391,0.7044299572,0.3203875938
11-30-2003,9,453,0.1979795983,-0.042939284,0.1744254966,0.1223204264,-0.58555758,-0.275420745,-0.384734588,-0.652752735,-0.076640023,-0.052284233,0.1560691236,0.0356614662,0.0017056019,0.527635305,-0.350435535,-0.006190411,0.7000903986,0.1232279028,0.8726708696,0.3635502588
12-31-2003,0,452,-0.088367976,-0.059475475,0.0835233595,0.1337747598,-0.156771834,0.063917377,0.0614813672,-0.12378661,0.2728573667,0.0989129121,0.1917206968,0.2586025968,0.2388713088,-0.034727995,0.0169735434,-0.105003477,0.6891986493,-0.295617279,-0.867938801,0.0138332097
12-31-2003,1,452,-0.207352878,-0.035227819,0.1387785555,0.0980620148,-0.321885921,0.1609261317,0.142900783,-0.191145363,0.2912510886,-0.116512192,0.0608876824,0.4739712377,0.4056349326,0.150134288,0.1036165322,-0.120575837,0.8383243113,-0.603539959,-0.678401797,-0.183187899
12-31-2003,2,452,-0.347113332,-0.130402016,0.0900332217,0.2411886543,-0.212288305,0.2786701341,0.2235094695,0.0642071195,0.168648185,-0.265335406,0.0144212337,0.4555101342,0.4092799362,0.0792432582,0.0168123911,-0.18599378,0.8972863611,-0.743654017,-0.490501024,-0.066688178
12-31-2003,3,451,-0.26695265,-0.03168529,0.1167989313,0.0890364397,-0.330227915,0.2492860888,0.1010732787,-0.112650973,0.2119055958,-0.246362134,0.0779029361,0.4179393918,0.4744510419,-0.037106275,0.0499783904,-0.067370606,0.8779728491,-0.703488927,-0.311970731,-0.059556781
12-31-2003,4,594,-0.289377012,0.1003702813,-0.086376738,0.0770910056,-0.245426628,0.2373558375,0.1473529841,-0.278758272,0.4069337034,-0.0015124,0.0756187323,0.3187143123,0.4176444366,-0.014771586,0.0497197854,-0.030534464,0.8970078706,-0.706389151,-0.090389938,-0.083466215
12-31-2003,5,452,-0.332048462,-0.104361246,0.0275788918,0.1047281978,-0.263864157,0.2955669985,0.1237099848,-0.150103029,0.3042920431,-0.275083298,0.0922133515,0.3167101775,0.4670108662,-0.102325271,0.0521766377,-0.051130841,0.9023098683,-0.69765131,0.0967328707,-0.153940993
12-31-2003,6,451,-0.384540509,-0.186289394,0.0052168421,0.1307346349,-0.275625932,0.2873899778,0.1005653266,-0.222701034,0.2335356026,-0.198556243,0.2266018886,0.3414601299,0.4519378076,-0.07428537,-0.08267219,-0.139222321,0.8960207611,-0.579625299,0.2994669313,-0.276649924
12-31-2003,7,452,-0.114499147,-0.099964909,0.0248874923,0.2001148108,-0.303202802,0.3208408618,0.1702267903,-0.106462441,0.1287625317,-0.218478078,-0.007336132,0.4061656956,0.3678434572,-0.176100407,0.1222298044,-0.064663356,0.8852646137,-0.486817692,0.4852420044,-0.1152861
12-31-2003,8,452,0.1577285074,0.1553567955,0.2062497831,0.1948031446,-0.442208076,-0.144425799,-0.261128435,-0.488167121,0.0107742136,-0.129306,-0.114041688,0.0464475351,0.0879642106,-0.362023116,-0.114777768,-0.096143652,0.8161124472,-0.173504724,0.716357966,0.1291975962
12-31-2003,9,452,0.1591205125,0.3113190516,0.4214250463,0.3340474666,-0.613230105,-0.223752248,-0.300251655,-0.679665611,0.0279665353,-0.264529471,0.2000820592,0.2288507695,0.2821654829,-0.681038325,-0.143941716,-0.094791589,0.8093812943,-0.103156295,0.861372198,0.0375146024
01-31-2004,0,449,-0.031993397,-0.071811955,0.1399440529,0.1277723077,-0.122497729,0.0181927046,0.0728183796,-0.122972234,0.2679039413,0.0914361594,0.1973525847,0.2496636006,0.1405234849,0.0655544806,0.0524345325,-0.083653637,0.6725765018,-0.208081203,-0.872855945,0.234140887
01-31-2004,1,448,-0.305760207,0.0484812579,0.1146632681,0.0737639861,-0.241048022,0.0957204122,0.1292098882,-0.191897942,0.2321533023,-0.080169709,0.0458220164,0.434463551,0.3947675595,-0.004366497,0.1453590907,-0.116502762,0.8440578533,-0.60450862,-0.684431339,0.2901205685
01-31-2004,2,448,-0.352500834,-0.163638299,0.1084198432,0.2170837752,-0.239633147,0.3304122912,0.2319996247,0.0769736884,0.1878756506,-0.29896006,0.0215352907,0.4696448137,0.4284249906,-0.174399814,-0.011343763,-0.211649159,0.8909649556,-0.69625814,-0.483850964,0.1729586803
01-31-2004,3,448,-0.312144165,0.1480522228,0.0767344067,0.0396148649,-0.318546206,0.2319953194,0.086357966,-0.122487721,0.2185301933,-0.249362641,0.0941514451,0.4285293383,0.4480653051,-0.117403724,0.0813562271,-0.044188594,0.8844712828,-0.704795149,-0.306269971,0.2121731032
01-31-2004,4,581,-0.314348585,0.0946026988,-0.084792067,0.0796524443,-0.159559449,0.2544000499,0.186246184,-0.208207341,0.3538562689,0.0370716226,0.0580996065,0.2540518035,0.3706896899,-0.027763604,0.0751763921,-0.027012585,0.8929508201,-0.70451458,-0.090105983,0.1744065074
01-31-2004,5,448,-0.378130928,0.1205970287,0.0499036633,0.0902572061,-0.322944769,0.2349901467,0.0550807322,-0.22434289,0.3611809991,-0.222698689,0.1169581836,0.3358803132,0.4797944683,-0.18622674,-0.003094462,-0.096906944,0.9120862091,-0.719245223,0.1052436474,0.2680679295
01-31-2004,6,448,-0.337859152,-0.077316953,-0.090366902,0.0639048992,-0.144924553,0.4421421153,0.2649714124,-0.06838485,0.0846821812,-0.281386489,0.0971999543,0.3852379623,0.4251418208,-0.07191883,0.0209175186,-0.063480881,0.8820144066,-0.636718786,0.3051672411,0.2877472897
01-31-2004,7,448,-0.084892902,-0.028866257,0.0640741441,0.0779604294,-0.285548166,0.2452879748,0.116540654,-0.125266131,0.1937950123,-0.223091543,0.0009103899,0.3399033212,0.3731568267,-0.032545583,0.0715344009,-0.073397339,0.8656529237,-0.510616967,0.4943301193,0.0926354382
01-31-2004,8,448,0.3160848009,0.137895051,0.2570943864,0.2182719307,-0.452628608,-0.139434734,-0.263108097,-0.479280026,0.0070519002,-0.127241389,-0.031702813,0.0596269308,0.1103235748,0.1368755861,-0.096736524,-0.105163098,0.8137056209,-0.172464354,0.7082099219,0.002602463
01-31-2004,9,449,0.3764111605,-0.208552714,0.3943548831,0.4268332214,-0.594182719,-0.232454072,-0.298679688,-0.657086793,-0.032649953,-0.221550472,0.1321451011,0.1918788364,0.244694429,0.2342538116,-0.140969627,-0.068711878,0.7985765833,-0.103388736,0.8619680576,-0.263493097
02-29-2004,0,447,0.0294218287,-0.02929021,0.1546214733,0.1077345058,-0.134589495,-0.007465059,0.0574688436,-0.142688067,0.2606256784,0.087777374,0.2003716932,0.2445608774,0.1040341858,-0.090905313,0.0463039501,-0.089887443,0.67150764,-0.146359514,-0.872687677,0.0050142583
02-29-2004,1,447,-0.285347009,0.1444267135,0.1447563513,0.0597624939,-0.320731961,0.1699948472,0.1226808885,-0.217849367,0.3248952439,-0.102603082,0.0566811734,0.4591275123,0.4421524649,0.1068261644,0.1094038562,-0.117250394,0.8268121985,-0.60877866,-0.688716152,-0.124516442
02-29-2004,2,446,-0.259536767,-0.021910382,0.0652959129,0.1690252802,-0.208855718,0.2478329376,0.2005496043,0.0707405286,0.1317627205,-0.302074873,-0.00443834,0.4350419479,0.3840984105,0.0809675935,0.0208079342,-0.216013556,0.8914444408,-0.703464301,-0.486693469,-0.226731891
02-29-2004,3,446,-0.200406954,0.0755400498,0.1315391925,0.0905670148,-0.292363825,0.2739857083,0.1502334507,-0.101464157,0.2265823954,-0.224603798,0.1108242654,0.4501159727,0.446864416,0.1222205091,0.0669339848,-0.052181269,0.8865209015,-0.734024746,-0.307714266,-0.230135275
02-29-2004,4,571,-0.290907172,0.072951001,-0.116467035,0.0397120812,-0.201909474,0.2220244897,0.1164820488,-0.212762084,0.3510162815,0.0212916607,0.0562291402,0.2939706178,0.3843134095,-0.017517997,0.0889821536,-0.021762045,0.8910964757,-0.700188835,-0.083288962,-0.169490717
02-29-2004,5,447,-0.291450301,0.2227160924,0.0663212722,0.0924458146,-0.311692772,0.2503497658,0.0952977345,-0.22388926,0.3274449515,-0.24473758,0.1086455496,0.3059961014,0.4901788357,0.0905609102,-0.004097754,-0.091649988,0.9161479124,-0.726559306,0.107314369,-0.156177006
02-29-2004,6,446,-0.288435978,0.0290376474,-0.105964274,-0.009822015,-0.220927914,0.4029528157,0.1962901608,-0.10028472,0.1556547868,-0.274070358,0.0561861261,0.4122462892,0.4421620214,-0.089605442,0.03100728,-0.110989363,0.8806611683,-0.635647995,0.3108647933,-0.223547723
02-29-2004,7,446,-0.044372087,0.0420841699,0.0769848549,0.1290942536,-0.188239024,0.2934169073,0.1932232496,-0.108050304,0.1250044754,-0.178094648,0.0619027969,0.3168186603,0.3420187292,-0.001879833,0.0691369146,-0.018364799,0.8681132742,-0.55158731,0.4917103827,-0.052448483
02-29-2004,8,447,0.2559556043,-0.135475312,0.2347813197,0.2311238426,-0.436354483,-0.140118279,-0.261065604,-0.452109785,0.00807012,-0.085252765,-0.03236846,0.0548662259,0.0938830483,0.2044030448,-0.101690248,-0.076574171,0.8131189396,-0.133845259,0.7060172497,0.1080665583
02-29-2004,9,447,0.3117133007,-0.181032909,0.4357129461,0.4295647048,-0.582252423,-0.205511225,-0.265632529,-0.671101008,0.0488307265,-0.22590416,0.1977767341,0.2014322983,0.2767696214,0.4651852279,-0.13397405,-0.085799239,0.7869897203,-0.105572398,0.8616257946,-0.151048171
03-31-2004,0,445,0.0754549798,0.0166517253,0.1208326387,0.1035609009,-0.125379754,-0.021086852,0.1021226068,-0.136808132,0.2196334975,0.0450608959,0.16645244,0.2434426818,0.1307541566,0.2972110189,0.0223529231,-0.092144449,0.6744120068,-0.169333378,-0.873093225,0.2321713734
03-31-2004,1,445,-0.337125879,0.1533899571,0.1412941419,0.0646817725,-0.309261027,0.2013962464,0.1400462394,-0.194096121,0.2805195996,-0.184043603,-0.022834217,0.43464002,0.4278755015,0.317200134,0.1254569417,-0.093967427,0.8248330135,-0.585378116,-0.68792515,0.1433115596
03-31-2004,2,445,-0.345220891,0.0190150183,0.1928059123,0.1907246393,-0.183463045,0.3450458079,0.2336315044,0.0804780312,0.1956232993,-0.313838344,-0.024528229,0.4425171875,0.4431170256,0.2433219671,0.0181410743,-0.219519402,0.8912420519,-0.692329692,-0.487291502,0.2515137206
03-31-2004,3,445,-0.310760696,0.1093462115,0.0422376466,0.1262004204,-0.278158893,0.307517279,0.1810429893,-0.08209077,0.1466457432,-0.36735108,0.0026277783,0.4554322651,0.4815362598,0.0131962918,0.0730936106,-0.046521362,0.8847294556,-0.705415842,-0.308881443,0.1378331656
03-31-2004,4,560,-0.321557044,0.0862053783,-0.052734292,0.0974904376,-0.198590169,0.2448016913,0.1029049964,-0.202748694,0.2279633844,-0.147331366,-0.010162772,0.2948117419,0.3198699954,0.051455834,0.09290312,-0.017997146,0.8878199177,-0.680007167,-0.084277142,0.1059348694
03-31-2004,5,444,-0.366375374,0.2172764298,0.0501143168,0.0901637334,-0.276224239,0.2937146144,0.1352180568,-0.197576268,0.2801167222,-0.276152498,0.0609978435,0.3176324048,0.4100034606,0.1239379505,0.0063570444,-0.066875192,0.9149845797,-0.702371854,0.1074552282,0.0491355315
03-31-2004,6,445,-0.304423298,0.0740796753,-0.088417499,0.0394306984,-0.21046187,0.3801178684,0.1954091594,-0.108759627,0.1506491316,-0.347706102,-0.011585316,0.3727961782,0.4149782076,-0.009571119,-0.001365169,-0.097233476,0.8714296438,-0.621557499,0.3043010862,0.1002250572
03-31-2004,7,445,-0.113400291,0.0736187909,0.1148844908,0.0729581296,-0.150721567,0.3065386206,0.2630011934,-0.076621171,0.0351730563,-0.187146659,0.0275444048,0.3436324616,0.3413031098,-0.042838744,0.1020640768,-0.00408954,0.8759142405,-0.551282269,0.4847227962,0.0742341064
