public_date,port_me,_FREQ_,rank_mom12m_Mean,rank_hxz_abr_Mean,rank_hxz_sue_Mean,rank_hxz_re_Mean,rank_bm_Mean,rank_ep_Mean,rank_cfp_Mean,rank_sp_Mean,rank_agr_Mean,rank_ni_Mean,rank_acc_Mean,rank_op_Mean,rank_roe_Mean,rank_seas1a_Mean,rank_adm_Mean,rank_rdm_Mean,rank_me_Mean,rank_svar_Mean,rank_beta_Mean,rank_mom1m_Mean
10-31-1999,5,600,0.0069919623,-0.014473286,-0.034573769,-0.073204231,-0.010869905,0.0709232652,0.0310108736,-0.025943306,0.0285292746,0.0141318199,-0.008933274,-0.001861155,-0.013791199,-0.050142527,-0.023730725,0.0163180698,0.1097407422,-0.109896874,0.0008155666,0.0486438891
10-31-1999,6,599,0.0906214551,-0.001751307,0.0256302992,0.0386212772,-0.123117647,0.0981499127,0.0478881406,-0.087673074,0.0830367696,0.0555243605,0.0707019195,0.0801383582,0.0714465982,0.049822767,-0.009733418,-0.022575311,0.3105832965,-0.168974734,-0.003591482,0.0884995104
10-31-1999,7,599,0.1702066678,0.0302137438,0.0250327632,0.1139140032,-0.206812304,0.0839581934,0.0216856946,-0.135504161,0.1141397573,-0.01851899,0.0407572596,0.1577909488,0.1389836319,0.1128408095,-0.022168127,-0.058977239,0.5122120622,-0.228837293,0.0151814083,0.1577432394
10-31-1999,8,600,0.1742626033,0.0282104981,0.0619088194,0.1362168738,-0.279063661,0.0730715218,0.0188845398,-0.199010254,0.1663380669,-0.011975472,0.0929518437,0.2715978133,0.2500237804,0.1891992046,-0.039411786,-0.090860275,0.7184790582,-0.29196457,0.0097913951,0.0756749928
10-31-1999,9,600,0.3875588752,0.1228102172,0.1885401638,0.2334765702,-0.661991083,-0.058843635,-0.176496636,-0.540702282,0.263375387,0.0206241806,0.0709131199,0.4973120169,0.5332183996,0.2878443249,-0.086817051,-0.154015808,0.9667655259,-0.42888244,-0.025300389,0.0758450639
11-30-1999,0,593,-0.265960099,-0.002477288,-0.066401364,-0.025676317,0.3976777054,-0.237850807,-0.066465138,0.3824202459,-0.210535752,-0.047198953,-0.110330085,-0.275585526,-0.236978037,-0.225265007,0.1069024428,0.0516266427,-0.874864842,0.504839364,-0.003727497,-0.219490353
11-30-1999,1,593,-0.196819113,-0.019801089,-0.0391736,-0.064053298,0.2708183306,-0.08789633,-0.009360781,0.1882372473,-0.15723412,-0.012061236,-0.077655241,-0.178116185,-0.173540383,-0.117168135,0.0318795133,0.0163116854,-0.688836008,0.3145407586,-0.014675882,-0.080106141
11-30-1999,2,593,-0.167070757,-0.004547713,-0.040586225,-0.096548805,0.1947546803,-0.006252067,0.0275405227,0.1426249605,-0.067376693,-0.035192095,-0.035563403,-0.123828081,-0.153757441,-0.046815642,0.0139602185,0.041340629,-0.49065845,0.1468854893,0.0025806579,0.0410483877
11-30-1999,3,593,-0.04782349,-0.027173776,0.0042610449,-0.10982374,0.1030995038,0.0258779146,0.0078286642,0.0597757945,-0.05046847,-0.020260047,-0.038663321,-0.097060616,-0.097300678,-0.039172423,-0.011835326,0.0482782367,-0.291010041,0.0435395806,0.00084429,-0.053939173
11-30-1999,4,593,0.0245950299,0.0144224044,-0.010595767,-0.084403605,0.0417496222,0.0889554444,0.0531662932,-0.007227078,-0.001671065,-0.018998689,-0.02417984,-0.056123357,-0.045195784,0.0621983877,-0.00945817,0.0663209604,-0.091495598,-0.018012301,-0.000651365,-0.099519508
11-30-1999,5,592,0.0510385929,-0.046854027,-0.029428265,-0.061675047,-0.036408161,0.0315404173,0.0103267296,-0.040254036,0.0203722772,0.0450102318,-0.003780884,-0.023492259,-0.008626814,0.048728053,-0.024664206,0.0166651052,0.1098081459,-0.081301435,-0.004965362,-0.080022672
11-30-1999,6,593,0.1068931252,-0.041797181,0.0304475975,0.0128260535,-0.137648806,0.0697682854,0.0269070344,-0.093684274,0.0729410835,0.0797472497,0.047261092,0.0723537767,0.0457736036,0.0544807679,-0.028219336,-0.006854042,0.3099019755,-0.136823861,-0.004097829,-0.02466275
11-30-1999,7,593,0.1705257814,0.019125673,0.0389942734,0.1220019889,-0.214270761,0.0763132881,0.0137377155,-0.142952406,0.1098870543,-0.004691511,0.0714328036,0.1631994236,0.1440736629,0.0590395276,-0.009213024,-0.047199498,0.5123748293,-0.219081471,0.0184218703,0.053253545
11-30-1999,8,593,0.1336149844,0.0660446273,0.0460829813,0.1338334035,-0.253836894,0.0721104657,0.0279413817,-0.195123077,0.1656873858,0.008300423,0.0817304474,0.2367749608,0.2247261824,0.0742984434,-0.040352622,-0.0863271,0.7178434455,-0.288475026,0.0421334165,0.1673755232
11-30-1999,9,593,0.3353171437,0.1527167607,0.1849387765,0.2273433919,-0.645138511,-0.062013847,-0.177764978,-0.529382393,0.2736942563,0.0367642779,0.0835494288,0.4960929162,0.5275966511,0.1774933242,-0.080617565,-0.159882571,0.9667650912,-0.443181586,-0.000202421,0.3977007501
12-31-1999,0,588,-0.251734853,-0.016935124,-0.081458336,-0.033461793,0.4121293218,-0.226484277,-0.060937905,0.3873917292,-0.245531243,-0.075945479,-0.126056901,-0.262746666,-0.237242394,-0.223512188,0.0959894045,0.0505546763,-0.875366529,0.464070585,-0.008085563,-0.092757128
12-31-1999,1,588,-0.182538604,-0.043562204,-0.041031405,-0.072378875,0.323356283,-0.044731119,0.0289900471,0.2208154304,-0.154926152,-0.035858644,-0.050185026,-0.153337207,-0.186791618,-0.173758774,0.0295977973,0.007004135,-0.688561925,0.2583690402,-0.024255573,-0.098732534
12-31-1999,2,588,-0.165471266,0.0203674178,-0.041586736,-0.08631542,0.2132292366,0.0010352597,0.0555655852,0.1709583831,-0.073479912,-0.068958427,-0.048733821,-0.115985072,-0.126113703,-0.127861667,0.0272201107,0.0453022372,-0.490351557,0.1315979332,-0.003373405,-0.018679848
12-31-1999,3,588,-0.050467971,-0.041524209,-0.004221419,-0.081615886,0.0798685742,0.0147988059,-0.002956993,0.0377056028,-0.082246985,-0.025596433,-0.06922223,-0.116030204,-0.095745212,-0.117435767,-0.014978853,0.0411276358,-0.291285727,0.0524852048,-0.008081063,0.0117820631
12-31-1999,4,588,-0.047256686,-0.04122836,-0.059059902,-0.084112245,0.025955022,0.0517972566,0.0203574076,-0.012605862,0.0151401307,0.0039820413,0.0068938429,-0.048043855,-0.055629235,-0.029654803,-0.014574328,0.0401844092,-0.091083034,-0.016209643,0.0023559883,0.0513347576
12-31-1999,5,588,-0.009135088,-0.007713475,-0.040721804,-0.048134682,-0.032690656,0.0483834982,0.0218907704,-0.018895674,0.0348055108,0.0476320254,0.0070500059,-0.016506176,-0.008940118,0.0004852051,-0.015057863,0.0356389486,0.1100296756,-0.059430311,0.0011693201,0.0689175495
12-31-1999,6,588,0.0900749899,-0.018417365,0.0400878219,-0.012076917,-0.165697805,0.0534425104,0.0027622623,-0.127303594,0.0678970967,0.0798853317,0.0395506615,0.0772336944,0.0758009626,0.0846554941,-0.031957017,0.0022005047,0.3103378427,-0.088350423,-0.006071433,0.0896208614
12-31-1999,7,588,0.1492392946,0.0124597626,0.0622508595,0.1021625547,-0.204347425,0.0781134983,0.0218918792,-0.126881428,0.1072837468,0.0280752017,0.0535096103,0.1409755164,0.1317410377,0.194746099,-0.011378762,-0.031389851,0.5127924472,-0.21414777,0.0304946089,0.0522989401
12-31-1999,8,588,0.2030622924,0.0873103704,0.0784548439,0.1379446,-0.275769072,0.0680765422,0.0101894096,-0.227377225,0.1607314248,-0.007585038,0.092184024,0.2302865732,0.2234497357,0.2218816805,-0.036282101,-0.094864057,0.7176339116,-0.277315628,0.0333336816,0.018954412
12-31-1999,9,588,0.4512705042,0.1712208975,0.1290741158,0.198310272,-0.645774058,-0.065675691,-0.1908333,-0.536862738,0.3134797233,0.0394513717,0.0603068304,0.4766996679,0.5128147146,0.3408275374,-0.110832081,-0.175962867,0.9669214189,-0.453362983,0.0133104764,0.0208162416
01-31-2000,0,581,-0.184115931,0.0009886737,-0.068350804,-0.030475357,0.3907275143,-0.190730625,-0.031187867,0.336015891,-0.204999404,-0.096241131,-0.10532149,-0.236421333,-0.22887225,0.1033447851,0.0781031827,0.017389555,-0.877164585,0.4348034676,0.0332788968,-0.206518478
01-31-2000,1,580,-0.166920306,-0.044017829,-0.0524288,-0.061940804,0.2642772831,-0.074972727,0.0048736312,0.1957851635,-0.151838327,-0.038882346,-0.07037608,-0.149054978,-0.183283526,0.0582423717,0.0305289764,0.0223143311,-0.68893745,0.2056536237,0.0055977607,-0.134738732
01-31-2000,2,581,-0.117140759,-0.004276524,-0.001131258,-0.055722301,0.1892737116,0.0064979348,0.0346988477,0.1509469231,-0.098464537,-0.079517687,-0.047662343,-0.11816346,-0.11591024,0.0226176934,0.0063232781,0.0360428519,-0.490436483,0.1142203977,-0.004196618,-0.061933703
01-31-2000,3,580,-0.025175996,-0.028812652,-0.031494222,-0.06107089,0.1011919089,0.045923613,0.0272564801,0.0502092553,-0.039075582,-0.043014914,-0.037171419,-0.083472279,-0.079195862,0.0649878177,-0.008955318,0.0531010848,-0.29131912,0.0145983523,0.0402877531,-0.091648364
01-31-2000,4,581,-0.013223969,-0.013081729,-0.058383693,-0.084183999,0.040013078,0.0169662366,0.0114896491,0.024723971,-0.043743134,-0.008729283,-0.026507582,-0.059918486,-0.067946966,0.0682978926,-0.005338654,0.0287486245,-0.091535897,0.0140757737,0.0160282702,-0.020631113
01-31-2000,5,580,0.0203912926,-0.024375929,0.0020382513,-0.036938988,-0.047442003,0.0483168529,0.0148584783,-0.037578415,0.0267859893,0.0739950252,0.0188611954,-0.009533803,0.0044255015,-0.032820665,-0.012401981,0.0233604361,0.1091054288,-0.02694694,-0.007014648,0.0142626384
01-31-2000,6,580,0.056251082,-0.018549959,0.0238639433,0.0045204016,-0.139756303,0.0495815719,0.0112878863,-0.10097236,0.0825956756,0.0723295323,0.0253040374,0.0687001198,0.0673757637,-0.071909874,-0.020183697,0.0012927404,0.3098552765,-0.076067696,-0.034715813,0.1082120081
01-31-2000,7,581,0.1031479603,0.0099854645,0.0641548778,0.0763551036,-0.188739535,0.0668854732,0.0114617923,-0.128949893,0.105345439,0.0375072357,0.0627602543,0.1217307653,0.1295660955,-0.121958991,-0.027391367,-0.015881787,0.5127394228,-0.177147617,-0.001714016,0.1337941095
01-31-2000,8,580,0.1588789654,0.0677443084,0.0710195709,0.0940578649,-0.256989307,0.06147704,0.0045285868,-0.219299639,0.1604083724,0.020605911,0.0877570431,0.1974319944,0.1817960733,-0.110928523,-0.02960674,-0.082722774,0.7171735372,-0.262950138,0.006367505,0.1628711403
01-31-2000,9,581,0.3489486287,0.120653947,0.1202294077,0.1927487444,-0.619707151,-0.065725115,-0.175037813,-0.513904847,0.3110489086,0.0534833528,0.0634034602,0.4783328163,0.490800946,0.1936897376,-0.105216576,-0.168167407,0.9668471197,-0.39433344,-0.044782225,0.1373789169
02-29-2000,0,576,-0.300355055,-0.026060376,-0.090533065,-0.022265961,0.3987462228,-0.155382091,-0.009547598,0.3430669054,-0.174825082,-0.08590314,-0.085683168,-0.211613632,-0.205978292,0.0620008293,0.0688264889,0.0083617146,-0.877972103,0.3633907807,0.0038224206,0.1702788539
02-29-2000,1,575,-0.215709006,-0.03854354,-0.042261101,-0.051201007,0.2508174562,-0.053582473,0.0469403033,0.2079748109,-0.140516812,-0.084138763,-0.056144319,-0.119393889,-0.142624916,0.0381689874,0.0235766642,-0.002454446,-0.689402263,0.1778266449,0.0353174577,0.1209248125
02-29-2000,2,575,-0.152985589,-0.014134853,-0.035823706,-0.047079181,0.1941387722,0.0170327923,0.0198163047,0.1495754594,-0.089914611,-0.092320365,-0.050446834,-0.113550605,-0.107319288,-0.003947836,0.0059507157,0.021230624,-0.491029497,0.0835620251,-0.004637058,0.1082940534
02-29-2000,3,575,-0.109987133,-0.014291629,-0.024675845,-0.089808617,0.1170755527,0.0376923676,0.0364417189,0.0678109295,-0.039023382,-0.023468047,-0.045345844,-0.082059057,-0.08769392,-0.022395331,-0.001119688,0.0664630258,-0.290655432,0.004208559,-0.003832531,0.0577669411
02-29-2000,4,575,-0.025576007,0.0273083003,-0.0389839,-0.078649604,0.0273952061,0.0098288532,0.0052294138,0.0115477489,-0.045001275,0.0192576399,-0.03171051,-0.051996092,-0.045943035,-0.075439553,-0.015885186,0.0355478474,-0.090807062,0.0085214005,0.0097772788,0.0203439138
02-29-2000,5,575,0.0224598723,-0.030045638,-0.009302033,-0.021747437,-0.042327184,0.0469448046,0.0145050084,-0.026176991,0.0367805183,0.0589911456,0.0459740162,0.0339565688,0.0368983506,-0.046376716,-0.013079132,0.0004165364,0.109301604,-0.043387205,0.0018560707,-0.042529696
02-29-2000,6,575,0.1344512614,-0.023713488,0.02924232,0.0034766091,-0.126686894,0.0459551307,0.0153725428,-0.104497899,0.055339735,0.0472632464,0.0092846995,0.0359963894,0.0220189365,-0.024436271,-0.016452629,0.0141869485,0.3095110143,-0.079769513,-0.026383407,-0.123242261
02-29-2000,7,575,0.1731919903,0.0178568223,0.0557597346,0.0664067913,-0.208839244,0.0530764903,-0.005889539,-0.13455995,0.0744328489,0.0574111387,0.0494971737,0.1268104731,0.1163495552,-0.093826949,-0.017713796,0.0055059635,0.5115703678,-0.125941588,0.0349604465,-0.106925623
02-29-2000,8,575,0.250221034,0.0467868139,0.068897535,0.0771727335,-0.248009877,0.0373426927,-0.006638006,-0.237419457,0.1530411876,0.0379635207,0.0777907823,0.1497460031,0.1621189345,0.0194553399,-0.022259282,-0.043075098,0.7176304538,-0.202803431,-0.008296094,-0.127378116
02-29-2000,9,576,0.3590318832,0.0777458987,0.1100847333,0.2283330139,-0.592302873,-0.065347321,-0.172230117,-0.50718369,0.3378657644,0.0819174829,0.090278242,0.4681928695,0.4774331983,0.1198774203,-0.100612937,-0.177680598,0.9661566217,-0.32960999,-0.067696415,-0.118587161
03-31-2000,0,573,-0.258352556,0.0012552303,-0.071394338,-0.027108341,0.3937283142,-0.147547326,-0.017667633,0.3394724323,-0.246072191,-0.143873626,-0.121754388,-0.220186051,-0.222803537,-0.145418582,0.06666098,0.0267298296,-0.878656252,0.3327888707,0.0115388303,-0.007515934
03-31-2000,1,572,-0.180232772,-0.043158761,-0.064384182,-0.041124401,0.2684836457,-0.067505617,0.0175911391,0.2204960255,-0.166263379,-0.089657705,-0.076096483,-0.137324135,-0.16136089,-0.128875248,0.0178018938,0.0021939207,-0.689041946,0.1531765789,0.0145036524,-0.007520102
03-31-2000,2,572,-0.130485505,-0.050699318,-0.080067748,-0.072742981,0.2207970561,0.0490433844,0.074040397,0.207563223,-0.115836333,-0.104093266,-0.067130533,-0.093865898,-0.113277546,-0.110938912,0.0266052049,0.0451830662,-0.491347392,0.0505817826,-0.01568976,-0.02650446
03-31-2000,3,572,-0.068512533,-0.012124232,-0.040149399,-0.09201892,0.1469729235,0.0432180731,0.045687583,0.0843329431,-0.062230152,-0.038479784,-0.041110492,-0.099659985,-0.075226546,-0.093904201,-0.004129453,0.0425314731,-0.289881797,-0.015486855,-0.01883629,-0.022489204
03-31-2000,4,573,0.0013001187,0.0485507861,-0.018904764,-0.073323913,0.0094439183,-0.008486234,-0.014766206,-0.009444394,-0.036151473,0.0334012769,-0.005775683,-0.067232727,-0.073021056,-0.101973636,0.0031573156,0.0718153102,-0.090838883,-0.023400103,0.0058952961,0.0478533812
03-31-2000,5,572,0.0349634823,-0.066972551,-0.034959974,-0.034536431,-0.061653179,0.0439787253,0.0151009906,-0.027676776,0.0437799315,0.073665552,-0.019140767,-0.008826515,0.0014077489,-0.01651164,-0.025461862,0.0032114289,0.1092738032,-0.025821002,0.0251821535,0.0577468077
03-31-2000,6,572,0.1038090252,0.0077124468,0.0587160984,0.0094228003,-0.119667847,0.0504484556,0.0147565667,-0.093396735,0.080689629,0.0501006732,0.0501089185,0.076358032,0.0660135619,0.0448693436,-0.011974515,0.0070321675,0.3100143788,-0.090922508,-0.03111938,0.0496282075
03-31-2000,7,572,0.185377764,0.0303037002,0.0805090741,0.0709435658,-0.235756399,0.0413098952,-0.014336314,-0.182525414,0.1500824059,0.1039934938,0.0926788343,0.1120175163,0.1247129044,0.1001421833,-0.023182975,0.0012683058,0.5127451975,-0.07634451,0.0592565308,0.0884104993
03-31-2000,8,572,0.1556114439,0.0465289478,0.0890534887,0.0807031158,-0.267401797,0.0561689444,0.0023614989,-0.235883867,0.1382435471,0.0348461688,0.0793850099,0.1933756677,0.2142415033,0.1415326248,-0.025772786,-0.079144107,0.7168799605,-0.181397197,0.0117794831,-0.064050685
03-31-2000,9,573,0.2744311096,0.0533812207,0.1062780548,0.2222339504,-0.597125597,-0.072438757,-0.1795386,-0.520321274,0.3681809402,0.1141724454,0.0699855177,0.501437952,0.4876439158,0.3839063275,-0.115119978,-0.16123912,0.9666072791,-0.303681766,-0.051138499,-0.146398373
04-30-2000,0,566,-0.143652547,-0.064734666,-0.0429919,-0.029362533,0.3859170092,-0.156317908,-0.035826459,0.3388650536,-0.264138113,-0.098613053,-0.119854677,-0.232674683,-0.222819071,-0.172729871,0.0845485146,0.0196854681,-0.878857768,0.364077613,0.0499633539,-0.126012294
04-30-2000,1,566,-0.074351305,-0.049459847,-0.064413627,-0.036023721,0.2798035125,-0.093959278,-0.027106458,0.2191325156,-0.163936026,-0.073878039,-0.088532379,-0.169379132,-0.185649111,-0.13324606,0.0175382011,0.0313575784,-0.68834052,0.1991260886,0.027625425,-0.098957795
04-30-2000,2,565,-0.06218744,-0.04979862,-0.077593908,-0.055775553,0.2098078163,0.005955177,0.0544579012,0.1859614364,-0.117425425,-0.046673418,-0.064861703,-0.126463519,-0.130899744,-0.097102936,0.0360327349,0.0296254484,-0.491343171,0.0523436017,0.0154989578,-0.149921906
04-30-2000,3,566,-0.034950486,-0.033322722,-0.038666996,-0.128883255,0.1312303805,0.0423263871,0.0291765572,0.0756963591,-0.05764651,-0.039951272,-0.037785673,-0.097123845,-0.091399589,-0.037833873,-0.010264877,0.0553855654,-0.290950375,-0.004372245,-0.067440544,-0.167950372
04-30-2000,4,566,0.0570135078,0.0035091633,-0.044659934,-0.075963982,0.0582889329,0.0318750372,0.0190145825,-0.007656002,-0.009783808,0.0092277594,-0.020325486,-0.067321873,-0.042482253,-0.003694967,-0.022887823,0.0513162652,-0.090731228,-0.049452431,0.0217563258,-0.031525108
04-30-2000,5,565,0.0430444298,-0.014409579,-0.022849939,-0.047513787,-0.057745303,0.0410133538,0.0218009615,-0.018305256,0.0621183072,0.0702051168,0.0295685452,-0.014632819,-0.039546201,0.0665454233,-0.011828201,0.0217003998,0.1096772579,-0.046099776,0.0212889142,-0.021444036
04-30-2000,6,566,0.0920918789,0.0231677264,0.0216999815,-0.003419402,-0.15133081,0.040605442,0.0013685972,-0.130981513,0.0835250835,0.064087966,0.0461878951,0.0567329409,0.0380050023,0.0557349421,-0.020738634,-0.002085414,0.310844658,-0.057143128,-0.022871771,-0.045898346
04-30-2000,7,565,0.0982521072,0.0504787057,0.0962859071,0.0749473438,-0.214402349,0.0826744151,0.0209342114,-0.154559838,0.1538187652,0.0669313399,0.0962731619,0.1547703366,0.1649351566,0.088604773,-0.013034793,-0.026119983,0.5129075985,-0.131541738,0.0131474203,0.0934502926
04-30-2000,8,566,0.0425364241,0.056362143,0.0890912464,0.1128024018,-0.291444244,0.0640963484,0.0112222776,-0.237698479,0.1338946162,-0.006604247,0.084329504,0.2109758614,0.2305504816,0.1463492002,-0.035379469,-0.081257227,0.7181127492,-0.174636535,-0.001732216,0.2544475486
04-30-2000,9,566,0.078473823,0.0472217785,0.1471605419,0.2314137942,-0.624462809,-0.074194557,-0.177454889,-0.530357337,0.342011212,0.0995032634,0.0707785173,0.5110713488,0.5147247779,-0.059549258,-0.113079772,-0.155721578,0.9663630695,-0.303479868,-0.053236441,0.3565197765
05-31-2000,0,562,-0.133957109,-0.071377443,-0.05371234,-0.029666906,0.37404143,-0.183478789,-0.050145715,0.3663653461,-0.245581657,-0.065523221,-0.127148298,-0.231138672,-0.242087171,-0.064281284,0.094741641,0.0357048041,-0.877888681,0.4077841576,0.0609406822,-0.201712051
05-31-2000,1,561,-0.07924045,-0.039760493,-0.06821503,-0.066971642,0.2659801299,-0.09599815,-0.035190701,0.2009972094,-0.187217482,-0.070248872,-0.103841262,-0.197557247,-0.206877292,-0.022062642,0.0391918493,0.0348561424,-0.688847579,0.2400278021,0.0442243252,-0.183860717
05-31-2000,2,561,-0.074476005,-0.04377171,-0.080986106,-0.08611572,0.2336131011,-0.016472081,0.0459771665,0.1946788246,-0.101050557,-0.047429822,-0.043811107,-0.138302552,-0.150419811,-0.024241317,0.0297688683,0.022561452,-0.491252557,0.0852561365,0.0014531695,-0.078850571
05-31-2000,3,562,-0.057026823,-0.000886339,-0.054883497,-0.108781009,0.1514397286,0.0436688239,0.0376903774,0.0765619287,-0.087710338,-0.048746617,-0.050426906,-0.113840827,-0.091067126,0.011969192,-0.01692706,0.0615005801,-0.291435073,-0.008808504,-0.027449139,0.0021366566
05-31-2000,4,561,0.0098953909,-0.020975224,-0.036569,-0.083374586,0.0537107667,0.0446915386,0.0351797913,0.0057539103,0.0147742984,0.0221457405,0.0032362759,-0.06251093,-0.051490689,0.0754622587,-0.021820219,0.054279299,-0.091241272,-0.064147523,0.0196537301,-0.095464592
05-31-2000,5,561,0.037722192,-0.016873303,0.0195995646,-0.067469355,-0.05492263,0.0716865104,0.0273409984,-0.040998825,0.0780354367,0.0832102956,0.0206486454,0.0042342376,0.0003191243,0.0006275031,-0.02075403,0.022753386,0.1102026118,-0.072485847,0.0083426788,-0.035138818
05-31-2000,6,562,0.0484791573,0.0454580082,-0.005349691,0.0129030802,-0.140915423,0.0444868304,0.0067837279,-0.111355782,0.0960741616,0.0501397148,0.0524119705,0.0694190478,0.04301964,0.0917327411,-0.016354523,-0.008140109,0.3113999104,-0.08144877,-0.028918483,0.0740998804
05-31-2000,7,561,0.1098472911,0.0163754247,0.0980852091,0.1158436748,-0.216149625,0.0807410042,0.0303239122,-0.152755874,0.1436285514,0.0332890335,0.0777170073,0.1700644143,0.1702180997,0.0558697857,-0.014050031,-0.045713518,0.5133010078,-0.149240101,0.0187832741,0.1503878997
05-31-2000,8,561,0.0935131379,0.0814764914,0.0954130651,0.1280020065,-0.314344854,0.0575315946,0.0036721587,-0.251641536,0.1246288844,-0.01188376,0.0718855061,0.2276636524,0.2406827778,-0.00143569,-0.038937505,-0.074615824,0.7184696761,-0.193734565,-0.011635292,0.194846357
05-31-2000,9,562,0.1697500526,-0.001624222,0.1457958176,0.2286195186,-0.640544535,-0.075767776,-0.183912282,-0.534820352,0.3216147479,0.0777085764,0.0626424872,0.5056321741,0.5160818759,-0.240908983,-0.115033981,-0.147889723,0.9658209205,-0.308609891,-0.063904179,0.2021065396
06-30-2000,0,609,-0.19060704,-0.083661205,-0.095577415,-0.046567014,0.3808734637,-0.195441868,-0.063153605,0.3722943191,-0.283432013,-0.067977781,-0.128633813,-0.227693945,-0.219649135,-0.158773757,0.0930860076,0.0216501813,-0.877750967,0.3495700586,0.0435800818,-0.107531928
06-30-2000,1,608,-0.138193597,-0.045705352,-0.073005617,-0.048015146,0.2989949918,-0.082318651,0.0023340451,0.2115403369,-0.198793,-0.073816001,-0.116963856,-0.179113126,-0.178335917,-0.136443769,0.0196360611,0.0341663205,-0.688764987,0.1609884074,0.028458,-0.068254736
06-30-2000,2,608,-0.135252577,-0.041529526,-0.049374511,-0.088800492,0.2379176915,0.0347921455,0.0801999292,0.1982900546,-0.097009811,-0.078347726,-0.057544155,-0.090399367,-0.108461662,-0.131137056,0.0290960234,0.0182202048,-0.490610373,0.0157576164,-0.020206083,-0.016394244
06-30-2000,3,608,-0.080367732,0.0152734565,-0.05052327,-0.099879224,0.1574175855,-0.018250728,-0.010688543,0.0437939124,-0.093611413,-0.009870536,-0.041352195,-0.131401784,-0.095957744,-0.138253514,0.0009080214,0.0559606094,-0.290922295,-0.004001405,-0.01639533,-0.051227653
06-30-2000,4,609,-0.037776736,-0.025383162,-0.016976131,-0.062017011,0.0597253649,0.0424320626,0.0545166042,0.0274828119,0.0224752212,0.0292412078,0.0243905324,-0.039319509,-0.06355023,0.0061333828,-0.003208666,0.0653432182,-0.090608884,-0.072827297,-0.002413828,-0.060406676
06-30-2000,5,608,0.0251246082,0.0023070848,-0.038052995,-0.036657641,-0.041694711,0.0853662266,0.0429423257,-0.007728414,0.088461175,0.0359891113,0.0606646895,0.0480162518,0.0123090778,0.0679048584,-0.028572271,0.0059562954,0.1112033628,-0.061482506,0.0038495529,-0.047182042
06-30-2000,6,608,0.0611090535,0.0224653639,0.0596042613,-0.012344379,-0.145403728,0.0379052578,-0.016027825,-0.115987611,0.088683698,0.0436719878,0.0510146825,0.0321573392,0.0360326026,0.0941711793,-0.016046494,-0.005761429,0.3112317686,-0.054303971,-0.010257102,0.0172059878
06-30-2000,7,608,0.1706795323,0.0495620838,0.0831981576,0.0942992382,-0.257929578,0.0494036911,-0.00583181,-0.207112932,0.1652923699,0.0688661206,0.0933592654,0.1222826089,0.1305677118,0.1380190974,-0.023755967,-0.043085734,0.5119919737,-0.062909958,0.0432824185,0.0251236968
06-30-2000,8,608,0.178507397,0.0693219365,0.0809156073,0.1590343553,-0.319154801,0.0572558362,-0.014214537,-0.251857572,0.1582113881,0.0176081396,0.0890503487,0.1879263754,0.187180464,0.1290898199,-0.042508507,-0.070878958,0.7168476006,-0.122329735,-0.012778792,0.183554832
06-30-2000,9,609,0.3103904916,0.0086616529,0.1480331506,0.1969916504,-0.645598625,-0.039450123,-0.163436622,-0.498014485,0.2956074054,0.0347169286,0.0129995552,0.5051140879,0.4844641421,0.2558722031,-0.110545546,-0.130604198,0.9667909407,-0.304847106,-0.045613433,0.1400210606
07-31-2000,0,602,-0.19072164,-0.056520513,-0.095046518,-0.027769559,0.4021252352,-0.202177617,-0.052374305,0.3806682987,-0.275055062,-0.063837222,-0.136146361,-0.24343442,-0.237497791,-0.006704668,0.105143279,0.02874269,-0.877597963,0.4176159764,0.0343657394,-0.132057046
07-31-2000,1,602,-0.134489629,-0.046378844,-0.08754371,-0.067093859,0.3004806484,-0.074780716,-0.001762028,0.21400924,-0.196483469,-0.080908122,-0.124573809,-0.173134686,-0.16766576,0.0095889193,0.0125326263,0.0339245541,-0.688418022,0.1715431448,0.0294575526,-0.069091191
07-31-2000,2,602,-0.115868499,0.0017270876,-0.06041893,-0.081684465,0.2243035908,-0.02251235,0.0381993781,0.1769710154,-0.101395403,-0.040857841,-0.059023621,-0.122767118,-0.146317345,0.0208254097,0.0354492915,0.0443190839,-0.491102488,0.0608668644,-0.015807514,-0.013922341
07-31-2000,3,602,-0.07698223,0.0753178596,-0.020087851,-0.085107276,0.1487737159,-0.008364124,0.0171452202,0.0529663959,-0.061424667,-0.025217254,-0.033001231,-0.09971212,-0.084703859,0.0175687001,-0.001273549,0.0407175396,-0.291253258,-0.015704418,0.0061239545,-0.007128323
07-31-2000,4,602,-0.058160948,0.0202102631,-0.015204737,-0.071526752,0.0760386291,0.0807924062,0.0739498655,0.0300411415,0.0030074801,0.0265160168,0.0338906855,-0.050817864,-0.054176306,0.0483539334,-0.013120204,0.0418826755,-0.09050685,-0.084672015,-0.016406112,0.0204490845
07-31-2000,5,602,-0.019244831,0.0037018926,-0.001132966,-0.072821259,-0.04412221,0.0511241403,0.0225462142,-0.027370646,0.0837652376,0.0574701068,0.0429528361,0.025623569,-0.014293965,-0.020179085,-0.012851967,0.0011070019,0.1112876423,-0.040582617,0.0227309691,0.0794633166
